sep=,
File............:   - FEB;22.2023
System..........:  
Temperature.....:  -0.4+-0.0C
Time............:  16:45:33-17:07:15
Slewrate........:  10mV/s
Comment.........:  
                   
                   
                   
                   
Electr.area/sqcm:  
                    
Cyclic voltammogram
Lines:   651
Columns: 3
Number,Time/s,Potential/V,Current/A
100,196.7,-0.976,-3.091e-03
101,198.7,-0.996,-3.235e-03
102,200.7,-1.016,-3.364e-03
103,202.7,-1.036,-3.481e-03
104,204.7,-1.056,-3.609e-03
105,206.7,-1.076,-3.725e-03
106,208.7,-1.096,-3.835e-03
107,210.7,-1.115,-3.900e-03
108,212.7,-1.135,-3.957e-03
109,214.7,-1.155,-4.013e-03
110,216.7,-1.175,-4.079e-03
111,218.7,-1.195,-4.161e-03
112,220.7,-1.215,-4.256e-03
113,222.7,-1.235,-4.373e-03
114,224.7,-1.255,-4.498e-03
115,226.7,-1.275,-4.620e-03
116,228.7,-1.295,-4.762e-03
117,230.7,-1.315,-4.909e-03
118,232.7,-1.335,-5.089e-03
119,234.7,-1.355,-5.276e-03
120,236.7,-1.375,-5.498e-03
121,238.7,-1.395,-5.779e-03
122,240.7,-1.415,-6.092e-03
123,242.6,-1.435,-6.486e-03
124,244.6,-1.455,-6.978e-03
125,246.6,-1.475,-7.603e-03
126,248.6,-1.493,-7.970e-03
127,250.6,-1.482,-4.600e-03
128,252.6,-1.462,-2.162e-03
129,254.6,-1.442,-6.571e-04
130,256.6,-1.422,3.408e-04
131,258.6,-1.402,1.067e-03
132,260.6,-1.382,1.554e-03
133,262.6,-1.362,1.949e-03
134,264.6,-1.342,2.280e-03
135,266.6,-1.322,2.541e-03
136,268.6,-1.302,2.753e-03
137,270.6,-1.282,2.935e-03
138,272.6,-1.262,3.101e-03
139,274.6,-1.242,3.255e-03
140,276.6,-1.223,3.381e-03
141,278.6,-1.203,3.489e-03
142,280.6,-1.183,3.591e-03
143,282.6,-1.163,3.704e-03
144,284.6,-1.143,3.791e-03
145,286.6,-1.123,3.884e-03
146,288.6,-1.103,3.986e-03
147,290.6,-1.083,4.063e-03
148,292.6,-1.063,4.158e-03
149,294.6,-1.043,4.236e-03
150,296.6,-1.023,4.320e-03
151,298.6,-1.003,4.410e-03
152,300.6,-0.983,4.497e-03
153,302.6,-0.963,4.555e-03
154,304.6,-0.943,4.617e-03
155,306.6,-0.923,4.658e-03
156,308.6,-0.903,4.717e-03
157,310.5,-0.883,4.776e-03
158,312.5,-0.863,4.842e-03
159,314.5,-0.843,4.922e-03
160,316.5,-0.823,4.982e-03
161,318.5,-0.803,5.065e-03
162,320.5,-0.783,5.144e-03
163,322.5,-0.763,5.171e-03
164,324.5,-0.743,5.166e-03
165,326.5,-0.724,5.126e-03
166,328.5,-0.704,5.082e-03
167,330.5,-0.684,5.057e-03
168,332.5,-0.664,5.023e-03
169,334.5,-0.644,4.998e-03
170,336.5,-0.624,4.987e-03
171,338.5,-0.604,4.958e-03
172,340.5,-0.584,4.944e-03
173,342.5,-0.564,4.914e-03
174,344.5,-0.544,4.866e-03
175,346.5,-0.524,4.824e-03
176,348.5,-0.504,4.771e-03
177,350.5,-0.484,4.719e-03
178,352.5,-0.464,4.670e-03
179,354.5,-0.444,4.624e-03
180,356.5,-0.424,4.553e-03
181,358.5,-0.404,4.507e-03
182,360.5,-0.384,4.442e-03
183,362.5,-0.364,4.401e-03
184,364.5,-0.344,4.370e-03
185,366.5,-0.324,4.357e-03
186,368.5,-0.304,4.321e-03
187,370.5,-0.284,4.339e-03
188,372.5,-0.264,4.300e-03
189,374.5,-0.244,4.291e-03
190,376.5,-0.225,4.275e-03
191,378.5,-0.205,4.230e-03
192,380.4,-0.185,4.186e-03
193,382.4,-0.165,4.126e-03
194,384.4,-0.145,4.092e-03
195,386.4,-0.125,4.079e-03
196,388.4,-0.105,4.065e-03
197,390.4,-0.085,4.065e-03
198,392.4,-0.065,4.069e-03
199,394.4,-0.045,4.081e-03
200,396.4,-0.025,4.101e-03
201,398.4,-0.005,4.145e-03
202,400.4,0.015,4.186e-03
203,402.4,0.035,4.229e-03
204,404.4,0.055,4.287e-03
205,406.4,0.075,4.318e-03
206,408.4,0.095,4.390e-03
207,410.4,0.115,4.501e-03
208,412.4,0.135,4.600e-03
209,414.4,0.155,4.735e-03
210,416.4,0.175,4.877e-03
211,418.4,0.195,5.017e-03
212,420.4,0.215,5.202e-03
213,422.4,0.235,5.379e-03
214,424.4,0.255,5.589e-03
215,426.4,0.275,5.833e-03
216,428.4,0.295,6.106e-03
217,430.4,0.315,6.448e-03
218,432.4,0.334,6.827e-03
219,434.4,0.354,7.273e-03
220,436.4,0.374,7.811e-03
221,438.4,0.394,8.550e-03
222,440.4,0.414,9.343e-03
223,442.4,0.434,1.020e-02
224,444.4,0.454,1.160e-02
225,446.4,0.474,1.414e-02
226,448.3,0.494,1.806e-02
227,450.3,0.487,1.603e-02
228,452.3,0.467,1.139e-02
229,454.3,0.447,8.154e-03
230,456.3,0.427,6.116e-03
231,458.3,0.407,4.896e-03
232,460.3,0.387,4.115e-03
233,462.3,0.367,3.562e-03
234,464.3,0.348,3.169e-03
235,466.3,0.328,2.845e-03
236,468.3,0.308,2.565e-03
237,470.3,0.288,2.323e-03
238,472.3,0.268,2.088e-03
239,474.3,0.248,1.884e-03
240,476.3,0.228,1.763e-03
241,478.3,0.208,1.737e-03
242,480.3,0.188,1.664e-03
243,482.3,0.168,1.565e-03
244,484.3,0.148,1.475e-03
245,486.3,0.128,1.376e-03
246,488.3,0.108,1.282e-03
247,490.3,0.088,1.203e-03
248,492.3,0.068,1.121e-03
249,494.3,0.048,1.039e-03
250,496.3,0.028,9.693e-04
251,498.3,0.008,8.989e-04
252,500.3,-0.012,8.265e-04
253,502.3,-0.032,7.582e-04
254,504.3,-0.052,6.770e-04
255,506.3,-0.072,5.976e-04
256,508.3,-0.092,5.214e-04
257,510.3,-0.112,4.575e-04
258,512.3,-0.132,3.872e-04
259,514.3,-0.152,2.979e-04
260,516.3,-0.172,2.290e-04
261,518.2,-0.192,1.513e-04
262,520.2,-0.211,6.827e-05
263,522.2,-0.231,-1.903e-05
264,524.2,-0.251,-1.051e-04
265,526.2,-0.271,-2.112e-04
266,528.2,-0.291,-3.308e-04
267,530.2,-0.311,-4.445e-04
268,532.2,-0.331,-5.805e-04
269,534.2,-0.351,-7.116e-04
270,536.2,-0.371,-8.502e-04
271,538.2,-0.391,-9.910e-04
272,540.2,-0.411,-1.103e-03
273,542.2,-0.431,-1.192e-03
274,544.2,-0.451,-1.235e-03
275,546.2,-0.471,-1.266e-03
276,548.2,-0.491,-1.264e-03
277,550.2,-0.511,-1.237e-03
278,552.2,-0.531,-1.221e-03
279,554.2,-0.551,-1.219e-03
280,556.2,-0.571,-1.234e-03
281,558.2,-0.591,-1.253e-03
282,560.2,-0.611,-1.316e-03
283,562.2,-0.631,-1.389e-03
284,564.2,-0.651,-1.472e-03
285,566.2,-0.671,-1.597e-03
286,568.2,-0.691,-1.719e-03
287,570.2,-0.710,-1.856e-03
288,572.2,-0.730,-1.976e-03
289,574.2,-0.750,-2.067e-03
290,576.2,-0.770,-2.113e-03
291,578.2,-0.790,-2.137e-03
292,580.2,-0.810,-2.155e-03
293,582.2,-0.830,-2.195e-03
294,584.2,-0.850,-2.241e-03
295,586.1,-0.870,-2.318e-03
296,588.1,-0.890,-2.408e-03
297,590.1,-0.910,-2.505e-03
298,592.1,-0.930,-2.643e-03
299,594.1,-0.950,-2.782e-03
300,596.1,-0.970,-2.933e-03
301,598.1,-0.990,-3.084e-03
302,600.1,-1.010,-3.202e-03
303,602.1,-1.030,-3.331e-03
304,604.1,-1.050,-3.474e-03
305,606.1,-1.070,-3.603e-03
306,608.1,-1.090,-3.723e-03
307,610.1,-1.110,-3.813e-03
308,612.1,-1.130,-3.892e-03
309,614.1,-1.150,-3.967e-03
310,616.1,-1.170,-4.041e-03
311,618.1,-1.190,-4.115e-03
312,620.1,-1.209,-4.206e-03
313,622.1,-1.229,-4.300e-03
314,624.1,-1.249,-4.418e-03
315,626.1,-1.269,-4.538e-03
316,628.1,-1.289,-4.651e-03
317,630.1,-1.309,-4.788e-03
318,632.1,-1.329,-4.940e-03
319,634.1,-1.349,-5.133e-03
320,636.1,-1.369,-5.349e-03
321,638.1,-1.389,-5.582e-03
322,640.1,-1.409,-5.861e-03
323,642.1,-1.429,-6.220e-03
324,644.1,-1.449,-6.666e-03
325,646.1,-1.469,-7.241e-03
326,648.1,-1.489,-7.988e-03
327,650.1,-1.488,-5.608e-03
328,652.1,-1.468,-2.736e-03
329,654.1,-1.448,-1.037e-03
330,656.0,-1.428,9.205e-05
331,658.0,-1.408,8.968e-04
332,660.0,-1.388,1.492e-03
333,662.0,-1.368,1.922e-03
334,664.0,-1.348,2.259e-03
335,666.0,-1.328,2.536e-03
336,668.0,-1.308,2.762e-03
337,670.0,-1.288,2.929e-03
338,672.0,-1.268,3.089e-03
339,674.0,-1.248,3.244e-03
340,676.0,-1.228,3.363e-03
341,678.0,-1.208,3.475e-03
342,680.0,-1.188,3.597e-03
343,682.0,-1.168,3.690e-03
344,684.0,-1.148,3.792e-03
345,686.0,-1.129,3.883e-03
346,688.0,-1.109,3.980e-03
347,690.0,-1.089,4.050e-03
348,692.0,-1.069,4.143e-03
349,694.0,-1.049,4.218e-03
350,696.0,-1.029,4.315e-03
351,698.0,-1.009,4.400e-03
352,700.0,-0.989,4.472e-03
353,702.0,-0.969,4.556e-03
354,704.0,-0.949,4.602e-03
355,706.0,-0.929,4.656e-03
356,708.0,-0.909,4.684e-03
357,710.0,-0.889,4.725e-03
358,712.0,-0.869,4.791e-03
359,714.0,-0.849,4.864e-03
360,716.0,-0.829,4.924e-03
361,718.0,-0.809,5.024e-03
362,720.0,-0.789,5.126e-03
363,722.0,-0.769,5.188e-03
364,723.9,-0.749,5.207e-03
365,725.9,-0.729,5.181e-03
366,727.9,-0.709,5.136e-03
367,729.9,-0.689,5.094e-03
368,731.9,-0.669,5.059e-03
369,733.9,-0.649,5.044e-03
370,735.9,-0.630,5.008e-03
371,737.9,-0.610,4.999e-03
372,739.9,-0.590,4.978e-03
373,741.9,-0.570,4.951e-03
374,743.9,-0.550,4.918e-03
375,745.9,-0.530,4.894e-03
376,747.9,-0.510,4.852e-03
377,749.9,-0.490,4.803e-03
378,751.9,-0.470,4.760e-03
379,753.9,-0.450,4.700e-03
380,755.9,-0.430,4.656e-03
381,757.9,-0.410,4.606e-03
382,759.9,-0.390,4.542e-03
383,761.9,-0.370,4.482e-03
384,763.9,-0.350,4.432e-03
385,765.9,-0.330,4.401e-03
386,767.9,-0.310,4.367e-03
387,769.9,-0.290,4.347e-03
388,771.9,-0.270,4.334e-03
389,773.9,-0.250,4.314e-03
390,775.9,-0.230,4.308e-03
391,777.9,-0.210,4.275e-03
392,779.9,-0.190,4.268e-03
393,781.9,-0.170,4.228e-03
394,783.9,-0.150,4.183e-03
395,785.9,-0.131,4.136e-03
396,787.9,-0.111,4.116e-03
397,789.9,-0.091,4.104e-03
398,791.9,-0.071,4.108e-03
399,793.8,-0.051,4.102e-03
400,795.8,-0.031,4.103e-03
401,797.8,-0.011,4.129e-03
402,799.8,0.009,4.167e-03
403,801.8,0.029,4.212e-03
404,803.8,0.049,4.275e-03
405,805.8,0.069,4.359e-03
406,807.8,0.089,4.432e-03
407,809.8,0.109,4.511e-03
408,811.8,0.129,4.617e-03
409,813.8,0.149,4.740e-03
410,815.8,0.169,4.875e-03
411,817.8,0.189,5.019e-03
412,819.8,0.209,5.182e-03
413,821.8,0.229,5.371e-03
414,823.8,0.249,5.575e-03
415,825.8,0.269,5.807e-03
416,827.8,0.289,6.089e-03
417,829.8,0.309,6.412e-03
418,831.8,0.329,6.790e-03
419,833.8,0.349,7.228e-03
420,835.8,0.369,7.740e-03
421,837.8,0.389,8.393e-03
422,839.8,0.409,9.243e-03
423,841.8,0.428,1.007e-02
424,843.8,0.448,1.125e-02
425,845.8,0.468,1.335e-02
426,847.8,0.488,1.696e-02
427,849.8,0.493,1.762e-02
428,851.8,0.473,1.265e-02
429,853.8,0.453,8.974e-03
430,855.8,0.433,6.657e-03
431,857.8,0.413,5.222e-03
432,859.8,0.393,4.314e-03
433,861.7,0.373,3.700e-03
434,863.7,0.353,3.252e-03
435,865.7,0.333,2.894e-03
436,867.7,0.313,2.612e-03
437,869.7,0.293,2.367e-03
438,871.7,0.273,2.140e-03
439,873.7,0.254,1.928e-03
440,875.7,0.234,1.778e-03
441,877.7,0.214,1.722e-03
442,879.7,0.194,1.659e-03
443,881.7,0.174,1.591e-03
444,883.7,0.154,1.491e-03
445,885.7,0.134,1.409e-03
446,887.7,0.114,1.316e-03
447,889.7,0.094,1.234e-03
448,891.7,0.074,1.145e-03
449,893.7,0.054,1.077e-03
450,895.7,0.034,9.977e-04
451,897.7,0.014,9.244e-04
452,899.7,-0.006,8.643e-04
453,901.7,-0.026,7.725e-04
454,903.7,-0.046,7.107e-04
455,905.7,-0.066,6.373e-04
456,907.7,-0.086,5.681e-04
457,909.7,-0.106,4.875e-04
458,911.7,-0.126,4.173e-04
459,913.7,-0.146,3.490e-04
460,915.7,-0.166,2.720e-04
461,917.7,-0.186,1.883e-04
462,919.7,-0.206,1.051e-04
463,921.7,-0.226,-1.997e-07
464,923.7,-0.246,-7.777e-05
465,925.7,-0.266,-1.607e-04
466,927.7,-0.286,-2.654e-04
467,929.7,-0.305,-3.578e-04
468,931.6,-0.325,-4.515e-04
469,933.6,-0.345,-5.831e-04
470,935.6,-0.365,-6.970e-04
471,937.6,-0.385,-8.001e-04
472,939.6,-0.405,-9.148e-04
473,941.6,-0.425,-1.008e-03
474,943.6,-0.445,-1.089e-03
475,945.6,-0.465,-1.128e-03
476,947.6,-0.485,-1.199e-03
477,949.6,-0.505,-1.232e-03
478,951.6,-0.525,-1.269e-03
479,953.6,-0.545,-1.303e-03
480,955.6,-0.565,-1.317e-03
481,957.6,-0.585,-1.344e-03
482,959.6,-0.605,-1.377e-03
483,961.6,-0.625,-1.435e-03
484,963.6,-0.645,-1.506e-03
485,965.6,-0.665,-1.607e-03
486,967.6,-0.685,-1.711e-03
487,969.6,-0.705,-1.842e-03
488,971.6,-0.725,-1.969e-03
489,973.6,-0.745,-2.068e-03
490,975.6,-0.765,-2.137e-03
491,977.6,-0.785,-2.147e-03
492,979.6,-0.804,-2.155e-03
493,981.6,-0.824,-2.186e-03
494,983.6,-0.844,-2.239e-03
495,985.6,-0.864,-2.308e-03
496,987.6,-0.884,-2.374e-03
497,989.6,-0.904,-2.488e-03
498,991.6,-0.924,-2.611e-03
499,993.6,-0.944,-2.738e-03
500,995.6,-0.964,-2.894e-03
501,997.6,-0.984,-3.032e-03
502,999.5,-1.004,-3.182e-03
503,1001.5,-1.024,-3.307e-03
504,1003.5,-1.044,-3.428e-03
505,1005.5,-1.064,-3.559e-03
506,1007.5,-1.084,-3.668e-03
507,1009.5,-1.104,-3.772e-03
508,1011.5,-1.124,-3.864e-03
509,1013.5,-1.144,-3.929e-03
510,1015.5,-1.164,-3.983e-03
511,1017.5,-1.184,-4.082e-03
512,1019.5,-1.204,-4.155e-03
513,1021.5,-1.224,-4.253e-03
514,1023.5,-1.244,-4.358e-03
515,1025.5,-1.264,-4.466e-03
516,1027.5,-1.284,-4.570e-03
517,1029.5,-1.303,-4.714e-03
518,1031.5,-1.323,-4.856e-03
519,1033.5,-1.343,-5.025e-03
520,1035.5,-1.363,-5.215e-03
521,1037.5,-1.383,-5.434e-03
522,1039.5,-1.403,-5.707e-03
523,1041.5,-1.423,-6.025e-03
524,1043.5,-1.443,-6.449e-03
525,1045.5,-1.463,-6.948e-03
526,1047.5,-1.483,-7.641e-03
527,1049.5,-1.492,-6.677e-03
528,1051.5,-1.474,-3.323e-03
529,1053.5,-1.454,-1.440e-03
530,1055.5,-1.434,-2.042e-04
531,1057.5,-1.414,6.763e-04
532,1059.5,-1.394,1.303e-03
533,1061.5,-1.374,1.801e-03
534,1063.5,-1.354,2.152e-03
535,1065.5,-1.334,2.434e-03
536,1067.5,-1.314,2.673e-03
537,1069.4,-1.294,2.879e-03
538,1071.4,-1.274,3.046e-03
539,1073.4,-1.254,3.193e-03
540,1075.4,-1.234,3.320e-03
541,1077.4,-1.214,3.435e-03
542,1079.4,-1.194,3.559e-03
543,1081.4,-1.174,3.659e-03
544,1083.4,-1.154,3.762e-03
545,1085.4,-1.134,3.852e-03
546,1087.4,-1.114,3.959e-03
547,1089.4,-1.094,4.031e-03
548,1091.4,-1.074,4.123e-03
549,1093.4,-1.054,4.223e-03
550,1095.4,-1.035,4.311e-03
551,1097.4,-1.015,4.390e-03
552,1099.4,-0.995,4.473e-03
553,1101.4,-0.975,4.545e-03
554,1103.4,-0.955,4.594e-03
555,1105.4,-0.935,4.630e-03
556,1107.4,-0.915,4.674e-03
557,1109.4,-0.895,4.719e-03
558,1111.4,-0.875,4.787e-03
559,1113.4,-0.855,4.855e-03
560,1115.4,-0.835,4.941e-03
561,1117.4,-0.815,5.026e-03
562,1119.4,-0.795,5.126e-03
563,1121.4,-0.775,5.216e-03
564,1123.4,-0.755,5.262e-03
565,1125.4,-0.735,5.249e-03
566,1127.4,-0.715,5.213e-03
567,1129.4,-0.695,5.168e-03
568,1131.4,-0.675,5.149e-03
569,1133.4,-0.655,5.102e-03
570,1135.4,-0.635,5.079e-03
571,1137.3,-0.615,5.069e-03
572,1139.3,-0.595,5.042e-03
573,1141.3,-0.575,5.021e-03
574,1143.3,-0.555,4.987e-03
575,1145.3,-0.536,4.961e-03
576,1147.3,-0.516,4.918e-03
577,1149.3,-0.496,4.870e-03
578,1151.3,-0.476,4.828e-03
579,1153.3,-0.456,4.777e-03
580,1155.3,-0.436,4.721e-03
581,1157.3,-0.416,4.670e-03
582,1159.3,-0.396,4.615e-03
583,1161.3,-0.376,4.571e-03
584,1163.3,-0.356,4.511e-03
585,1165.3,-0.336,4.487e-03
586,1167.3,-0.316,4.456e-03
587,1169.3,-0.296,4.425e-03
588,1171.3,-0.276,4.410e-03
589,1173.3,-0.256,4.415e-03
590,1175.3,-0.236,4.393e-03
591,1177.3,-0.216,4.373e-03
592,1179.3,-0.196,4.360e-03
593,1181.3,-0.176,4.330e-03
594,1183.3,-0.156,4.268e-03
595,1185.3,-0.136,4.224e-03
596,1187.3,-0.116,4.183e-03
597,1189.3,-0.096,4.172e-03
598,1191.3,-0.076,4.161e-03
599,1193.3,-0.056,4.172e-03
600,1195.3,-0.037,4.167e-03
601,1197.3,-0.017,4.204e-03
602,1199.3,0.004,4.236e-03
603,1201.3,0.023,4.275e-03
604,1203.3,0.043,4.333e-03
605,1205.3,0.063,4.391e-03
606,1207.2,0.083,4.469e-03
607,1209.2,0.103,4.539e-03
608,1211.2,0.123,4.658e-03
609,1213.2,0.143,4.770e-03
610,1215.2,0.163,4.918e-03
611,1217.2,0.183,5.063e-03
612,1219.2,0.203,5.236e-03
613,1221.2,0.223,5.415e-03
614,1223.2,0.243,5.624e-03
615,1225.2,0.263,5.851e-03
616,1227.2,0.283,6.130e-03
617,1229.2,0.303,6.443e-03
618,1231.2,0.323,6.822e-03
619,1233.2,0.343,7.235e-03
620,1235.2,0.363,7.722e-03
621,1237.2,0.383,8.343e-03
622,1239.2,0.403,9.172e-03
623,1241.2,0.423,1.002e-02
624,1243.2,0.443,1.107e-02
625,1245.2,0.463,1.283e-02
626,1247.2,0.483,1.599e-02
627,1249.2,0.496,1.871e-02
628,1251.2,0.479,1.422e-02
629,1253.2,0.459,1.010e-02
630,1255.2,0.439,7.342e-03
631,1257.2,0.419,5.667e-03
632,1259.2,0.399,4.640e-03
633,1261.2,0.379,3.933e-03
634,1263.2,0.359,3.441e-03
635,1265.2,0.339,3.052e-03
636,1267.2,0.319,2.747e-03
637,1269.2,0.299,2.473e-03
638,1271.2,0.279,2.249e-03
639,1273.2,0.259,2.028e-03
640,1275.1,0.239,1.850e-03
641,1277.1,0.219,1.761e-03
642,1279.1,0.199,1.710e-03
643,1281.1,0.179,1.634e-03
644,1283.1,0.160,1.547e-03
645,1285.1,0.140,1.454e-03
646,1287.1,0.120,1.354e-03
647,1289.1,0.100,1.263e-03
648,1291.1,0.080,1.197e-03
649,1293.1,0.060,1.118e-03
650,1295.1,0.040,1.036e-03
651,1297.1,0.020,9.710e-04

