sep=,
File............:   - FEB;22.2023
System..........:  
Temperature.....:  -0.4+-0.0C
Time............:  17:34:24-17:41:26
Slewrate........:  50mV/s
Comment.........:  
                   
                   
                   
                   
Electr.area/sqcm:  
                    
Cyclic voltammogram
Lines:   1055
Columns: 3
Number,Time/s,Potential/V,Current/A
778,310.4,-0.511,7.863e-03
779,310.8,-0.491,7.826e-03
780,311.2,-0.471,7.759e-03
781,311.6,-0.452,7.693e-03
782,312.0,-0.432,7.619e-03
783,312.4,-0.412,7.540e-03
784,312.8,-0.392,7.464e-03
785,313.2,-0.372,7.383e-03
786,313.6,-0.352,7.274e-03
787,314.0,-0.332,7.160e-03
788,314.4,-0.312,7.058e-03
789,314.8,-0.292,6.937e-03
790,315.2,-0.272,6.846e-03
791,315.6,-0.252,6.746e-03
792,316.0,-0.232,6.640e-03
793,316.4,-0.212,6.565e-03
794,316.8,-0.192,6.444e-03
795,317.2,-0.172,6.366e-03
796,317.6,-0.152,6.264e-03
797,318.0,-0.132,6.189e-03
798,318.4,-0.112,6.081e-03
799,318.8,-0.092,6.013e-03
800,319.2,-0.072,5.926e-03
801,319.6,-0.052,5.886e-03
802,320.0,-0.032,5.811e-03
803,320.4,-0.012,5.766e-03
804,320.8,0.008,5.740e-03
805,321.2,0.028,5.694e-03
806,321.6,0.048,5.671e-03
807,322.0,0.068,5.667e-03
808,322.4,0.088,5.668e-03
809,322.8,0.108,5.694e-03
810,323.2,0.128,5.727e-03
811,323.6,0.148,5.803e-03
812,324.0,0.168,5.885e-03
813,324.4,0.188,5.959e-03
814,324.8,0.208,6.072e-03
815,325.2,0.228,6.206e-03
816,325.6,0.248,6.284e-03
817,326.0,0.268,6.469e-03
818,326.4,0.288,6.634e-03
819,326.8,0.308,6.863e-03
820,327.2,0.328,7.133e-03
821,327.6,0.348,7.425e-03
822,328.0,0.368,7.807e-03
823,328.4,0.388,8.468e-03
824,328.8,0.408,9.304e-03
825,329.2,0.428,9.911e-03
826,329.6,0.448,1.077e-02
827,330.0,0.468,1.244e-02
828,330.4,0.488,1.528e-02
829,330.8,0.492,1.559e-02
830,331.2,0.473,1.139e-02
831,331.6,0.453,8.236e-03
832,332.0,0.433,6.149e-03
833,332.4,0.413,4.828e-03
834,332.8,0.393,4.025e-03
835,333.2,0.373,3.475e-03
836,333.6,0.353,3.035e-03
837,333.9,0.333,2.673e-03
838,334.3,0.313,2.402e-03
839,334.7,0.293,2.100e-03
840,335.1,0.273,1.844e-03
841,335.5,0.253,1.510e-03
842,335.9,0.233,1.286e-03
843,336.3,0.213,1.298e-03
844,336.7,0.193,1.280e-03
845,337.1,0.173,1.183e-03
846,337.5,0.153,1.073e-03
847,337.9,0.133,9.322e-04
848,338.3,0.113,8.330e-04
849,338.7,0.093,7.152e-04
850,339.1,0.073,6.044e-04
851,339.5,0.053,5.007e-04
852,339.9,0.033,4.127e-04
853,340.3,0.013,3.253e-04
854,340.7,-0.007,2.136e-04
855,341.1,-0.027,1.240e-04
856,341.5,-0.047,4.198e-05
857,341.9,-0.067,-7.744e-05
858,342.3,-0.087,-1.655e-04
859,342.7,-0.107,-2.583e-04
860,343.1,-0.127,-3.541e-04
861,343.5,-0.147,-4.421e-04
862,343.9,-0.167,-5.600e-04
863,344.3,-0.187,-6.864e-04
864,344.7,-0.207,-8.234e-04
865,345.1,-0.227,-9.452e-04
866,345.5,-0.247,-1.058e-03
867,345.9,-0.267,-1.221e-03
868,346.3,-0.287,-1.375e-03
869,346.7,-0.307,-1.505e-03
870,347.1,-0.327,-1.680e-03
871,347.5,-0.347,-1.809e-03
872,347.9,-0.367,-1.969e-03
873,348.3,-0.387,-2.170e-03
874,348.7,-0.407,-2.297e-03
875,349.1,-0.427,-2.467e-03
876,349.5,-0.447,-2.663e-03
877,349.9,-0.467,-2.820e-03
878,350.3,-0.487,-2.964e-03
879,350.7,-0.507,-3.132e-03
880,351.1,-0.527,-3.284e-03
881,351.5,-0.547,-3.401e-03
882,351.9,-0.567,-3.557e-03
883,352.3,-0.587,-3.660e-03
884,352.7,-0.607,-3.783e-03
885,353.1,-0.627,-3.902e-03
886,353.5,-0.647,-4.028e-03
887,353.9,-0.667,-4.160e-03
888,354.3,-0.687,-4.275e-03
889,354.7,-0.707,-4.399e-03
890,355.1,-0.727,-4.547e-03
891,355.5,-0.747,-4.689e-03
892,355.9,-0.766,-4.860e-03
893,356.3,-0.786,-5.086e-03
894,356.7,-0.806,-5.241e-03
895,357.1,-0.826,-5.435e-03
896,357.5,-0.846,-5.618e-03
897,357.9,-0.866,-5.754e-03
898,358.3,-0.886,-5.900e-03
899,358.7,-0.906,-6.039e-03
900,359.1,-0.926,-6.208e-03
901,359.5,-0.946,-6.414e-03
902,359.9,-0.966,-6.639e-03
903,360.3,-0.986,-6.902e-03
904,360.7,-1.006,-7.077e-03
905,361.1,-1.026,-7.329e-03
906,361.5,-1.046,-7.513e-03
907,361.9,-1.066,-7.709e-03
908,362.3,-1.086,-7.889e-03
909,362.7,-1.106,-8.063e-03
910,363.1,-1.126,-8.215e-03
911,363.5,-1.146,-8.328e-03
912,363.9,-1.166,-8.385e-03
913,364.3,-1.186,-8.463e-03
914,364.7,-1.206,-8.600e-03
915,365.1,-1.226,-8.705e-03
916,365.5,-1.246,-8.837e-03
917,365.9,-1.266,-8.994e-03
918,366.3,-1.286,-9.127e-03
919,366.7,-1.306,-9.325e-03
920,367.1,-1.326,-9.495e-03
921,367.5,-1.346,-9.719e-03
922,367.9,-1.366,-9.951e-03
923,368.3,-1.386,-1.017e-02
924,368.7,-1.406,-1.044e-02
925,369.1,-1.426,-1.075e-02
926,369.5,-1.446,-1.113e-02
927,369.9,-1.466,-1.158e-02
928,370.3,-1.486,-1.221e-02
929,370.7,-1.493,-1.048e-02
930,371.1,-1.474,-6.052e-03
931,371.5,-1.454,-3.354e-03
932,371.9,-1.434,-1.471e-03
933,372.3,-1.414,-6.039e-05
934,372.7,-1.394,1.022e-03
935,373.1,-1.374,1.862e-03
936,373.5,-1.354,2.518e-03
937,373.9,-1.334,3.065e-03
938,374.3,-1.314,3.532e-03
939,374.7,-1.294,3.926e-03
940,375.1,-1.274,4.288e-03
941,375.5,-1.254,4.586e-03
942,375.9,-1.234,4.895e-03
943,376.3,-1.214,5.180e-03
944,376.7,-1.194,5.423e-03
945,377.1,-1.174,5.635e-03
946,377.5,-1.154,5.852e-03
947,377.9,-1.134,6.047e-03
948,378.3,-1.114,6.247e-03
949,378.7,-1.094,6.404e-03
950,379.1,-1.074,6.562e-03
951,379.5,-1.054,6.730e-03
952,379.9,-1.034,6.892e-03
953,380.3,-1.014,7.012e-03
954,380.7,-0.994,7.138e-03
955,381.1,-0.974,7.274e-03
956,381.5,-0.954,7.369e-03
957,381.9,-0.934,7.508e-03
958,382.3,-0.914,7.600e-03
959,382.7,-0.894,7.718e-03
960,383.1,-0.874,7.800e-03
961,383.5,-0.854,7.875e-03
962,383.9,-0.834,8.016e-03
963,384.3,-0.814,8.146e-03
964,384.7,-0.794,8.258e-03
965,385.1,-0.774,8.410e-03
966,385.5,-0.754,8.493e-03
967,385.9,-0.734,8.481e-03
968,386.3,-0.714,8.459e-03
969,386.7,-0.694,8.423e-03
970,387.1,-0.674,8.372e-03
971,387.5,-0.654,8.313e-03
972,387.9,-0.634,8.232e-03
973,388.3,-0.614,8.188e-03
974,388.7,-0.594,8.152e-03
975,389.1,-0.574,8.097e-03
976,389.5,-0.554,8.053e-03
977,389.9,-0.534,8.039e-03
978,390.3,-0.514,7.995e-03
979,390.7,-0.494,7.934e-03
980,391.1,-0.474,7.871e-03
981,391.5,-0.455,7.836e-03
982,391.9,-0.435,7.744e-03
983,392.3,-0.415,7.695e-03
984,392.7,-0.395,7.595e-03
985,393.1,-0.375,7.504e-03
986,393.5,-0.355,7.403e-03
987,393.9,-0.335,7.302e-03
988,394.3,-0.315,7.196e-03
989,394.7,-0.295,7.091e-03
990,395.1,-0.275,6.996e-03
991,395.5,-0.255,6.872e-03
992,395.9,-0.235,6.769e-03
993,396.3,-0.215,6.649e-03
994,396.7,-0.195,6.580e-03
995,397.1,-0.175,6.466e-03
996,397.5,-0.155,6.373e-03
997,397.9,-0.135,6.298e-03
998,398.3,-0.115,6.203e-03
999,398.7,-0.095,6.095e-03
1000,399.1,-0.075,6.032e-03
1001,399.5,-0.055,5.962e-03
1002,399.9,-0.035,5.901e-03
1003,400.3,-0.015,5.826e-03
1004,400.7,0.005,5.815e-03
1005,401.1,0.025,5.765e-03
1006,401.5,0.045,5.720e-03
1007,401.9,0.065,5.678e-03
1008,402.3,0.085,5.710e-03
1009,402.7,0.105,5.718e-03
1010,403.1,0.125,5.759e-03
1011,403.5,0.145,5.831e-03
1012,403.9,0.165,5.894e-03
1013,404.3,0.185,6.003e-03
1014,404.7,0.205,6.093e-03
1015,405.1,0.225,6.210e-03
1016,405.5,0.245,6.325e-03
1017,405.9,0.265,6.474e-03
1018,406.3,0.285,6.662e-03
1019,406.7,0.305,6.853e-03
1020,407.1,0.325,7.109e-03
1021,407.5,0.345,7.386e-03
1022,407.9,0.365,7.771e-03
1023,408.3,0.385,8.386e-03
1024,408.7,0.405,9.238e-03
1025,409.1,0.425,9.901e-03
1026,409.5,0.445,1.072e-02
1027,409.9,0.465,1.222e-02
1028,410.3,0.485,1.493e-02
1029,410.7,0.494,1.626e-02
1030,411.1,0.476,1.214e-02
1031,411.5,0.456,8.732e-03
1032,411.9,0.436,6.435e-03
1033,412.3,0.416,5.009e-03
1034,412.7,0.396,4.123e-03
1035,413.1,0.376,3.523e-03
1036,413.5,0.356,3.078e-03
1037,413.9,0.336,2.733e-03
1038,414.3,0.316,2.384e-03
1039,414.7,0.296,2.106e-03
1040,415.1,0.276,1.834e-03
1041,415.5,0.256,1.499e-03
1042,415.9,0.236,1.241e-03
1043,416.3,0.216,1.237e-03
1044,416.7,0.196,1.271e-03
1045,417.1,0.176,1.179e-03
1046,417.5,0.156,1.060e-03
1047,417.9,0.136,9.366e-04
1048,418.3,0.116,8.058e-04
1049,418.7,0.096,7.073e-04
1050,419.1,0.076,5.930e-04
1051,419.5,0.056,5.039e-04
1052,419.9,0.036,3.935e-04
1053,420.3,0.016,2.948e-04
1054,420.7,0.000,5.717e-04
1055,421.1,-0.001,1.089e-03

