sep=,
File............:   - FEB;22.2023
System..........:  
Temperature.....:  -0.4+-0.0C
Time............:  17:27:02-17:29:24
Slewrate........:  150mV/s
Comment.........:  
                   
                   
                   
                   
Electr.area/sqcm:  
                    
Cyclic voltammogram
Lines:   1065
Columns: 3
Number,Time/s,Potential/V,Current/A
774,103.0,-0.684,1.080e-02
775,103.1,-0.664,1.081e-02
776,103.2,-0.644,1.073e-02
777,103.4,-0.624,1.074e-02
778,103.5,-0.604,1.066e-02
779,103.6,-0.584,1.069e-02
780,103.8,-0.564,1.064e-02
781,103.9,-0.544,1.060e-02
782,104.0,-0.524,1.050e-02
783,104.2,-0.504,1.044e-02
784,104.3,-0.484,1.039e-02
785,104.4,-0.464,1.031e-02
786,104.6,-0.444,1.021e-02
787,104.7,-0.424,1.014e-02
788,104.8,-0.404,1.002e-02
789,105.0,-0.384,9.964e-03
790,105.1,-0.364,9.912e-03
791,105.2,-0.344,9.804e-03
792,105.4,-0.324,9.762e-03
793,105.5,-0.304,9.717e-03
794,105.6,-0.284,9.671e-03
795,105.8,-0.264,9.634e-03
796,105.9,-0.244,9.591e-03
797,106.0,-0.224,9.542e-03
798,106.2,-0.204,9.566e-03
799,106.3,-0.184,9.587e-03
800,106.4,-0.164,9.512e-03
801,106.6,-0.144,9.539e-03
802,106.7,-0.124,9.581e-03
803,106.8,-0.104,9.619e-03
804,107.0,-0.084,9.649e-03
805,107.1,-0.064,9.671e-03
806,107.2,-0.044,9.701e-03
807,107.4,-0.024,9.717e-03
808,107.5,-0.004,9.712e-03
809,107.6,0.016,9.695e-03
810,107.8,0.036,9.715e-03
811,107.9,0.056,9.724e-03
812,108.0,0.076,9.780e-03
813,108.2,0.096,9.787e-03
814,108.3,0.116,9.826e-03
815,108.4,0.136,9.855e-03
816,108.6,0.156,9.963e-03
817,108.7,0.176,1.001e-02
818,108.8,0.196,1.012e-02
819,109.0,0.216,1.023e-02
820,109.1,0.236,1.034e-02
821,109.2,0.256,1.045e-02
822,109.4,0.276,1.058e-02
823,109.5,0.296,1.074e-02
824,109.6,0.316,1.095e-02
825,109.8,0.336,1.117e-02
826,109.9,0.356,1.147e-02
827,110.0,0.376,1.184e-02
828,110.2,0.396,1.236e-02
829,110.3,0.416,1.321e-02
830,110.4,0.436,1.388e-02
831,110.6,0.456,1.457e-02
832,110.7,0.476,1.570e-02
833,110.8,0.494,1.720e-02
834,111.0,0.484,1.422e-02
835,111.1,0.464,1.090e-02
836,111.2,0.444,8.475e-03
837,111.4,0.424,6.846e-03
838,111.5,0.404,5.655e-03
839,111.6,0.384,4.752e-03
840,111.8,0.364,4.026e-03
841,111.9,0.344,3.457e-03
842,112.0,0.324,2.968e-03
843,112.2,0.304,2.549e-03
844,112.3,0.284,2.151e-03
845,112.4,0.264,1.743e-03
846,112.6,0.244,1.379e-03
847,112.7,0.224,1.206e-03
848,112.8,0.204,1.074e-03
849,113.0,0.184,9.240e-04
850,113.1,0.164,6.842e-04
851,113.2,0.144,4.797e-04
852,113.4,0.124,2.363e-04
853,113.5,0.104,8.127e-05
854,113.6,0.084,-7.887e-05
855,113.8,0.064,-2.713e-04
856,113.9,0.044,-4.780e-04
857,114.0,0.024,-6.813e-04
858,114.2,0.004,-8.044e-04
859,114.3,-0.016,-9.649e-04
860,114.4,-0.036,-1.152e-03
861,114.6,-0.056,-1.325e-03
862,114.7,-0.076,-1.478e-03
863,114.8,-0.096,-1.674e-03
864,115.0,-0.116,-1.831e-03
865,115.1,-0.136,-2.010e-03
866,115.2,-0.156,-2.163e-03
867,115.4,-0.176,-2.348e-03
868,115.5,-0.196,-2.521e-03
869,115.6,-0.216,-2.750e-03
870,115.8,-0.236,-2.971e-03
871,115.9,-0.256,-3.209e-03
872,116.0,-0.276,-3.468e-03
873,116.2,-0.296,-3.746e-03
874,116.3,-0.316,-4.089e-03
875,116.4,-0.336,-4.396e-03
876,116.6,-0.356,-4.735e-03
877,116.7,-0.376,-5.080e-03
878,116.8,-0.396,-5.457e-03
879,117.0,-0.416,-5.884e-03
880,117.1,-0.436,-6.331e-03
881,117.2,-0.456,-6.740e-03
882,117.4,-0.476,-7.208e-03
883,117.5,-0.496,-7.706e-03
884,117.6,-0.516,-8.177e-03
885,117.8,-0.536,-8.663e-03
886,117.9,-0.556,-9.171e-03
887,118.0,-0.576,-9.684e-03
888,118.2,-0.596,-1.019e-02
889,118.3,-0.616,-1.075e-02
890,118.4,-0.636,-1.119e-02
891,118.6,-0.656,-1.173e-02
892,118.7,-0.676,-1.225e-02
893,118.8,-0.696,-1.283e-02
894,119.0,-0.716,-1.333e-02
895,119.1,-0.736,-1.387e-02
896,119.2,-0.756,-1.447e-02
897,119.4,-0.776,-1.506e-02
898,119.5,-0.796,-1.570e-02
899,119.6,-0.816,-1.641e-02
900,119.8,-0.836,-1.718e-02
901,119.9,-0.856,-1.799e-02
902,120.0,-0.876,-1.889e-02
903,120.2,-0.896,-1.993e-02
904,120.3,-0.916,-2.097e-02
905,120.4,-0.936,-2.199e-02
906,120.6,-0.956,-2.298e-02
907,120.7,-0.976,-2.387e-02
908,120.8,-0.996,-2.445e-02
909,121.0,-1.016,-2.493e-02
910,121.1,-1.036,-2.509e-02
911,121.2,-1.056,-2.512e-02
912,121.4,-1.076,-2.488e-02
913,121.5,-1.096,-2.460e-02
914,121.6,-1.116,-2.430e-02
915,121.8,-1.136,-2.401e-02
916,121.9,-1.156,-2.381e-02
917,122.0,-1.176,-2.372e-02
918,122.2,-1.196,-2.366e-02
919,122.3,-1.216,-2.368e-02
920,122.4,-1.236,-2.375e-02
921,122.6,-1.256,-2.387e-02
922,122.7,-1.276,-2.399e-02
923,122.8,-1.295,-2.418e-02
924,123.0,-1.315,-2.443e-02
925,123.1,-1.335,-2.469e-02
926,123.2,-1.355,-2.499e-02
927,123.4,-1.375,-2.527e-02
928,123.5,-1.395,-2.556e-02
929,123.6,-1.415,-2.593e-02
930,123.8,-1.435,-2.629e-02
931,123.9,-1.455,-2.679e-02
932,124.0,-1.475,-2.726e-02
933,124.2,-1.494,-2.759e-02
934,124.3,-1.485,-2.184e-02
935,124.4,-1.465,-1.608e-02
936,124.6,-1.445,-1.186e-02
937,124.7,-1.425,-8.439e-03
938,124.8,-1.405,-5.735e-03
939,125.0,-1.385,-3.560e-03
940,125.1,-1.365,-1.747e-03
941,125.2,-1.345,-2.545e-04
942,125.4,-1.325,9.972e-04
943,125.5,-1.305,2.038e-03
944,125.6,-1.285,2.912e-03
945,125.8,-1.265,3.695e-03
946,125.9,-1.245,4.398e-03
947,126.0,-1.225,5.091e-03
948,126.2,-1.205,5.639e-03
949,126.3,-1.185,6.127e-03
950,126.4,-1.165,6.648e-03
951,126.6,-1.145,7.095e-03
952,126.7,-1.125,7.504e-03
953,126.8,-1.105,7.891e-03
954,127.0,-1.085,8.234e-03
955,127.1,-1.065,8.554e-03
956,127.2,-1.045,8.869e-03
957,127.4,-1.025,9.147e-03
958,127.5,-1.005,9.417e-03
959,127.6,-0.985,9.683e-03
960,127.8,-0.965,9.952e-03
961,127.9,-0.945,1.021e-02
962,128.0,-0.925,1.035e-02
963,128.2,-0.905,1.060e-02
964,128.3,-0.885,1.077e-02
965,128.4,-0.865,1.092e-02
966,128.6,-0.845,1.109e-02
967,128.7,-0.825,1.125e-02
968,128.8,-0.805,1.142e-02
969,129.0,-0.785,1.155e-02
970,129.1,-0.765,1.170e-02
971,129.2,-0.745,1.176e-02
972,129.4,-0.725,1.181e-02
973,129.5,-0.705,1.178e-02
974,129.6,-0.685,1.179e-02
975,129.8,-0.665,1.175e-02
976,129.9,-0.645,1.174e-02
977,130.0,-0.625,1.172e-02
978,130.2,-0.605,1.170e-02
979,130.3,-0.585,1.165e-02
980,130.4,-0.565,1.156e-02
981,130.6,-0.545,1.152e-02
982,130.7,-0.525,1.142e-02
983,130.8,-0.505,1.135e-02
984,131.0,-0.485,1.127e-02
985,131.1,-0.465,1.119e-02
986,131.2,-0.445,1.112e-02
987,131.4,-0.425,1.103e-02
988,131.5,-0.405,1.090e-02
989,131.6,-0.385,1.081e-02
990,131.8,-0.365,1.072e-02
991,131.9,-0.345,1.062e-02
992,132.0,-0.325,1.051e-02
993,132.2,-0.305,1.044e-02
994,132.3,-0.285,1.035e-02
995,132.4,-0.265,1.037e-02
996,132.6,-0.245,1.021e-02
997,132.7,-0.225,1.019e-02
998,132.8,-0.205,1.015e-02
999,133.0,-0.185,1.011e-02
1000,133.1,-0.165,1.009e-02
1001,133.2,-0.145,1.007e-02
1002,133.4,-0.125,1.007e-02
1003,133.5,-0.105,1.007e-02
1004,133.6,-0.085,1.004e-02
1005,133.8,-0.065,1.009e-02
1006,133.9,-0.045,1.011e-02
1007,134.0,-0.025,1.009e-02
1008,134.2,-0.005,1.010e-02
1009,134.3,0.015,1.015e-02
1010,134.4,0.035,1.012e-02
1011,134.6,0.055,1.011e-02
1012,134.7,0.075,1.016e-02
1013,134.8,0.095,1.019e-02
1014,135.0,0.115,1.014e-02
1015,135.1,0.135,1.021e-02
1016,135.2,0.155,1.032e-02
1017,135.4,0.175,1.036e-02
1018,135.5,0.195,1.045e-02
1019,135.6,0.215,1.056e-02
1020,135.8,0.235,1.064e-02
1021,135.9,0.255,1.079e-02
1022,136.0,0.275,1.091e-02
1023,136.2,0.295,1.108e-02
1024,136.3,0.315,1.125e-02
1025,136.4,0.335,1.147e-02
1026,136.6,0.355,1.177e-02
1027,136.7,0.375,1.213e-02
1028,136.8,0.395,1.269e-02
1029,137.0,0.415,1.363e-02
1030,137.1,0.435,1.430e-02
1031,137.2,0.455,1.504e-02
1032,137.4,0.475,1.623e-02
1033,137.5,0.494,1.784e-02
1034,137.6,0.485,1.497e-02
1035,137.8,0.465,1.142e-02
1036,137.9,0.445,8.942e-03
1037,138.0,0.425,7.186e-03
1038,138.2,0.405,5.878e-03
1039,138.3,0.385,4.945e-03
1040,138.4,0.365,4.151e-03
1041,138.6,0.345,3.550e-03
1042,138.7,0.325,3.038e-03
1043,138.8,0.305,2.555e-03
1044,139.0,0.285,2.163e-03
1045,139.1,0.265,1.706e-03
1046,139.2,0.245,1.335e-03
1047,139.4,0.225,1.143e-03
1048,139.5,0.205,1.035e-03
1049,139.6,0.185,8.315e-04
1050,139.8,0.165,6.225e-04
1051,139.9,0.145,4.024e-04
1052,140.0,0.125,1.750e-04
1053,140.2,0.105,-1.794e-05
1054,140.3,0.085,-1.983e-04
1055,140.4,0.065,-4.238e-04
1056,140.6,0.045,-6.156e-04
1057,140.7,0.025,-7.429e-04
1058,140.8,0.006,-9.050e-04
1059,141.0,-0.001,1.773e-04
1060,141.1,-0.001,7.591e-04
1061,141.2,-0.001,1.038e-03
1062,141.4,-0.001,1.185e-03
1063,141.5,-0.001,1.329e-03
1064,141.6,-0.001,1.424e-03
1065,141.8,-0.001,1.490e-03

