sep=,
File............:   - FEB;22.2023
System..........:  
Temperature.....:  -0.4+-0.0C
Time............:  17:41:58-17:56:00
Slewrate........:  25mV/s
Comment.........:  
                   
                   
                   
                   
Electr.area/sqcm:  
                    
Cyclic voltammogram
Lines:   1052
Columns: 3
Number,Time/s,Potential/V,Current/A
183,145.1,-0.376,4.802e-03
184,145.9,-0.356,4.754e-03
185,146.7,-0.336,4.666e-03
186,147.5,-0.316,4.611e-03
187,148.3,-0.296,4.548e-03
188,149.1,-0.276,4.488e-03
189,149.9,-0.256,4.410e-03
190,150.7,-0.236,4.371e-03
191,151.5,-0.216,4.310e-03
192,152.3,-0.196,4.276e-03
193,153.1,-0.176,4.223e-03
194,153.9,-0.156,4.167e-03
195,154.7,-0.136,4.118e-03
196,155.5,-0.116,4.069e-03
197,156.3,-0.096,4.048e-03
198,157.1,-0.076,4.027e-03
199,157.9,-0.056,3.992e-03
200,158.7,-0.036,3.967e-03
201,159.5,-0.016,3.935e-03
202,160.3,0.004,3.929e-03
203,161.1,0.024,3.942e-03
204,161.9,0.044,3.949e-03
205,162.7,0.064,3.956e-03
206,163.5,0.084,4.015e-03
207,164.3,0.104,4.066e-03
208,165.1,0.124,4.147e-03
209,165.9,0.144,4.223e-03
210,166.7,0.164,4.298e-03
211,167.5,0.184,4.399e-03
212,168.3,0.204,4.515e-03
213,169.1,0.224,4.632e-03
214,169.9,0.244,4.766e-03
215,170.7,0.264,4.925e-03
216,171.5,0.284,5.109e-03
217,172.3,0.304,5.292e-03
218,173.1,0.324,5.507e-03
219,173.9,0.344,5.767e-03
220,174.7,0.364,6.106e-03
221,175.5,0.384,6.668e-03
222,176.3,0.404,7.261e-03
223,177.1,0.424,7.813e-03
224,177.9,0.443,8.678e-03
225,178.7,0.463,1.036e-02
226,179.5,0.483,1.326e-02
227,180.3,0.495,1.523e-02
228,181.1,0.477,1.130e-02
229,181.9,0.457,7.898e-03
230,182.7,0.437,5.624e-03
231,183.5,0.417,4.296e-03
232,184.3,0.397,3.547e-03
233,185.1,0.377,3.084e-03
234,185.9,0.357,2.711e-03
235,186.7,0.337,2.442e-03
236,187.5,0.317,2.229e-03
237,188.3,0.297,2.005e-03
238,189.1,0.277,1.801e-03
239,189.9,0.257,1.562e-03
240,190.7,0.237,1.398e-03
241,191.5,0.217,1.396e-03
242,192.3,0.197,1.405e-03
243,193.1,0.177,1.346e-03
244,193.9,0.157,1.282e-03
245,194.7,0.137,1.190e-03
246,195.5,0.117,1.130e-03
247,196.3,0.097,1.055e-03
248,197.1,0.077,9.990e-04
249,197.9,0.057,9.401e-04
250,198.7,0.037,8.815e-04
251,199.5,0.017,8.073e-04
252,200.3,-0.003,7.398e-04
253,201.1,-0.023,7.000e-04
254,201.9,-0.043,6.213e-04
255,202.7,-0.063,5.633e-04
256,203.5,-0.083,5.042e-04
257,204.3,-0.103,4.452e-04
258,205.1,-0.123,3.563e-04
259,205.9,-0.143,3.067e-04
260,206.7,-0.163,2.236e-04
261,207.5,-0.183,1.615e-04
262,208.3,-0.203,7.108e-05
263,209.1,-0.223,-4.265e-06
264,209.9,-0.243,-1.098e-04
265,210.7,-0.263,-1.849e-04
266,211.5,-0.283,-2.828e-04
267,212.3,-0.303,-3.797e-04
268,213.1,-0.323,-5.180e-04
269,213.9,-0.343,-6.355e-04
270,214.7,-0.363,-7.860e-04
271,215.5,-0.383,-9.272e-04
272,216.3,-0.403,-1.070e-03
273,217.1,-0.422,-1.201e-03
274,217.9,-0.442,-1.332e-03
275,218.7,-0.462,-1.430e-03
276,219.5,-0.482,-1.523e-03
277,220.3,-0.502,-1.564e-03
278,221.1,-0.522,-1.595e-03
279,221.9,-0.542,-1.647e-03
280,222.7,-0.562,-1.654e-03
281,223.5,-0.582,-1.680e-03
282,224.3,-0.602,-1.703e-03
283,225.1,-0.622,-1.749e-03
284,225.9,-0.642,-1.821e-03
285,226.7,-0.662,-1.891e-03
286,227.5,-0.682,-1.968e-03
287,228.3,-0.702,-2.067e-03
288,229.1,-0.722,-2.180e-03
289,229.9,-0.742,-2.302e-03
290,230.7,-0.762,-2.437e-03
291,231.5,-0.782,-2.577e-03
292,232.3,-0.802,-2.693e-03
293,233.1,-0.822,-2.774e-03
294,233.9,-0.842,-2.855e-03
295,234.7,-0.862,-2.929e-03
296,235.5,-0.882,-2.993e-03
297,236.3,-0.902,-3.081e-03
298,237.1,-0.922,-3.180e-03
299,237.9,-0.942,-3.336e-03
300,238.7,-0.962,-3.502e-03
301,239.5,-0.982,-3.652e-03
302,240.3,-1.002,-3.820e-03
303,241.1,-1.022,-3.973e-03
304,241.9,-1.042,-4.119e-03
305,242.7,-1.062,-4.269e-03
306,243.5,-1.082,-4.413e-03
307,244.3,-1.102,-4.560e-03
308,245.1,-1.122,-4.638e-03
309,245.9,-1.142,-4.672e-03
310,246.7,-1.162,-4.731e-03
311,247.5,-1.182,-4.778e-03
312,248.3,-1.202,-4.864e-03
313,249.1,-1.222,-4.973e-03
314,249.9,-1.242,-5.077e-03
315,250.7,-1.262,-5.194e-03
316,251.5,-1.282,-5.309e-03
317,252.3,-1.302,-5.452e-03
318,253.1,-1.322,-5.600e-03
319,253.9,-1.342,-5.746e-03
320,254.7,-1.362,-5.915e-03
321,255.5,-1.382,-6.123e-03
322,256.3,-1.402,-6.346e-03
323,257.1,-1.422,-6.622e-03
324,257.9,-1.442,-6.971e-03
325,258.7,-1.462,-7.446e-03
326,259.5,-1.482,-8.058e-03
327,260.3,-1.494,-7.465e-03
328,261.1,-1.476,-4.164e-03
329,261.9,-1.456,-2.273e-03
330,262.7,-1.436,-9.527e-04
331,263.5,-1.416,-2.133e-05
332,264.3,-1.396,7.163e-04
333,265.1,-1.376,1.285e-03
334,265.9,-1.356,1.725e-03
335,266.7,-1.336,2.102e-03
336,267.5,-1.317,2.410e-03
337,268.3,-1.297,2.693e-03
338,269.1,-1.277,2.910e-03
339,269.9,-1.257,3.113e-03
340,270.7,-1.237,3.301e-03
341,271.5,-1.217,3.463e-03
342,272.3,-1.197,3.604e-03
343,273.1,-1.177,3.732e-03
344,273.9,-1.157,3.867e-03
345,274.7,-1.137,3.980e-03
346,275.5,-1.117,4.118e-03
347,276.3,-1.097,4.222e-03
348,277.1,-1.077,4.316e-03
349,277.9,-1.057,4.414e-03
350,278.7,-1.037,4.524e-03
351,279.5,-1.017,4.634e-03
352,280.3,-0.997,4.721e-03
353,281.1,-0.977,4.821e-03
354,281.9,-0.957,4.893e-03
355,282.7,-0.937,4.979e-03
356,283.5,-0.917,5.068e-03
357,284.3,-0.897,5.136e-03
358,285.1,-0.877,5.218e-03
359,285.9,-0.857,5.301e-03
360,286.7,-0.837,5.395e-03
361,287.5,-0.817,5.489e-03
362,288.3,-0.797,5.614e-03
363,289.1,-0.777,5.751e-03
364,289.9,-0.757,5.770e-03
365,290.7,-0.737,5.753e-03
366,291.5,-0.717,5.718e-03
367,292.3,-0.697,5.669e-03
368,293.1,-0.677,5.626e-03
369,293.9,-0.657,5.599e-03
370,294.7,-0.637,5.575e-03
371,295.5,-0.617,5.547e-03
372,296.3,-0.597,5.524e-03
373,297.1,-0.577,5.509e-03
374,297.9,-0.557,5.491e-03
375,298.7,-0.537,5.476e-03
376,299.5,-0.517,5.432e-03
377,300.3,-0.497,5.392e-03
378,301.1,-0.477,5.352e-03
379,301.9,-0.457,5.278e-03
380,302.7,-0.437,5.219e-03
381,303.5,-0.417,5.157e-03
382,304.3,-0.397,5.097e-03
383,305.1,-0.377,5.019e-03
384,305.9,-0.357,4.964e-03
385,306.7,-0.337,4.887e-03
386,307.5,-0.317,4.842e-03
387,308.3,-0.297,4.767e-03
388,309.1,-0.277,4.709e-03
389,309.9,-0.257,4.652e-03
390,310.7,-0.238,4.581e-03
391,311.5,-0.218,4.544e-03
392,312.3,-0.198,4.485e-03
393,313.1,-0.178,4.444e-03
394,313.9,-0.158,4.395e-03
395,314.7,-0.138,4.361e-03
396,315.5,-0.118,4.317e-03
397,316.3,-0.098,4.280e-03
398,317.1,-0.078,4.263e-03
399,317.9,-0.058,4.251e-03
400,318.7,-0.038,4.224e-03
401,319.5,-0.018,4.196e-03
402,320.3,0.002,4.181e-03
403,321.1,0.022,4.189e-03
404,321.9,0.042,4.206e-03
405,322.7,0.062,4.206e-03
406,323.5,0.082,4.254e-03
407,324.3,0.102,4.312e-03
408,325.1,0.122,4.381e-03
409,325.9,0.142,4.471e-03
410,326.7,0.162,4.558e-03
411,327.5,0.182,4.654e-03
412,328.3,0.202,4.757e-03
413,329.1,0.222,4.872e-03
414,329.9,0.242,5.013e-03
415,330.7,0.262,5.158e-03
416,331.5,0.282,5.341e-03
417,332.3,0.302,5.524e-03
418,333.1,0.322,5.760e-03
419,333.9,0.342,6.048e-03
420,334.7,0.362,6.357e-03
421,335.5,0.382,6.925e-03
422,336.3,0.402,7.540e-03
423,337.1,0.422,8.096e-03
424,337.9,0.442,8.941e-03
425,338.7,0.462,1.048e-02
426,339.5,0.482,1.328e-02
427,340.3,0.495,1.554e-02
428,341.1,0.478,1.180e-02
429,341.9,0.458,8.350e-03
430,342.7,0.438,6.006e-03
431,343.5,0.418,4.597e-03
432,344.3,0.398,3.795e-03
433,345.1,0.378,3.289e-03
434,345.9,0.358,2.924e-03
435,346.7,0.338,2.629e-03
436,347.5,0.318,2.378e-03
437,348.3,0.298,2.161e-03
438,349.1,0.278,1.967e-03
439,349.9,0.259,1.748e-03
440,350.7,0.239,1.561e-03
441,351.5,0.219,1.544e-03
442,352.3,0.199,1.556e-03
443,353.1,0.179,1.501e-03
444,353.9,0.159,1.426e-03
445,354.7,0.139,1.361e-03
446,355.5,0.119,1.282e-03
447,356.3,0.099,1.213e-03
448,357.1,0.079,1.157e-03
449,357.9,0.059,1.094e-03
450,358.7,0.039,1.028e-03
451,359.5,0.019,9.723e-04
452,360.3,-0.001,8.964e-04
453,361.1,-0.021,8.434e-04
454,361.9,-0.041,7.863e-04
455,362.7,-0.061,7.208e-04
456,363.5,-0.081,6.669e-04
457,364.3,-0.101,5.753e-04
458,365.1,-0.121,5.087e-04
459,365.9,-0.141,4.385e-04
460,366.7,-0.161,3.625e-04
461,367.5,-0.181,2.744e-04
462,368.3,-0.201,1.987e-04
463,369.1,-0.221,8.966e-05
464,369.9,-0.241,1.065e-05
465,370.7,-0.261,-8.070e-05
466,371.5,-0.281,-1.990e-04
467,372.3,-0.301,-3.061e-04
468,373.1,-0.321,-4.344e-04
469,373.9,-0.341,-5.606e-04
470,374.7,-0.361,-6.827e-04
471,375.5,-0.381,-8.277e-04
472,376.3,-0.401,-9.811e-04
473,377.1,-0.421,-1.099e-03
474,377.9,-0.441,-1.225e-03
475,378.7,-0.461,-1.341e-03
476,379.5,-0.481,-1.421e-03
477,380.3,-0.501,-1.497e-03
478,381.1,-0.521,-1.542e-03
479,381.9,-0.541,-1.573e-03
480,382.7,-0.561,-1.604e-03
481,383.5,-0.581,-1.639e-03
482,384.3,-0.601,-1.675e-03
483,385.1,-0.621,-1.723e-03
484,385.9,-0.641,-1.782e-03
485,386.7,-0.661,-1.846e-03
486,387.5,-0.681,-1.939e-03
487,388.3,-0.701,-2.050e-03
488,389.1,-0.721,-2.169e-03
489,389.9,-0.741,-2.280e-03
490,390.7,-0.761,-2.417e-03
491,391.5,-0.781,-2.547e-03
492,392.3,-0.801,-2.656e-03
493,393.1,-0.821,-2.737e-03
494,393.9,-0.841,-2.840e-03
495,394.7,-0.861,-2.899e-03
496,395.5,-0.881,-2.983e-03
497,396.3,-0.901,-3.075e-03
498,397.1,-0.921,-3.203e-03
499,397.9,-0.941,-3.348e-03
500,398.7,-0.960,-3.520e-03
501,399.5,-0.980,-3.694e-03
502,400.3,-1.000,-3.852e-03
503,401.0,-1.020,-4.017e-03
504,401.8,-1.040,-4.166e-03
505,402.6,-1.060,-4.344e-03
506,403.4,-1.080,-4.492e-03
507,404.2,-1.100,-4.627e-03
508,405.0,-1.120,-4.724e-03
509,405.8,-1.140,-4.762e-03
510,406.6,-1.160,-4.791e-03
511,407.4,-1.180,-4.855e-03
512,408.2,-1.200,-4.946e-03
513,409.0,-1.220,-5.027e-03
514,409.8,-1.240,-5.138e-03
515,410.6,-1.260,-5.262e-03
516,411.4,-1.280,-5.391e-03
517,412.2,-1.300,-5.530e-03
518,413.0,-1.320,-5.662e-03
519,413.8,-1.340,-5.820e-03
520,414.6,-1.360,-5.991e-03
521,415.4,-1.380,-6.180e-03
522,416.2,-1.400,-6.389e-03
523,417.0,-1.420,-6.668e-03
524,417.8,-1.440,-7.020e-03
525,418.6,-1.460,-7.457e-03
526,419.4,-1.480,-8.031e-03
527,420.2,-1.494,-7.688e-03
528,421.0,-1.478,-4.354e-03
529,421.8,-1.458,-2.364e-03
530,422.6,-1.438,-9.945e-04
531,423.4,-1.418,-5.432e-05
532,424.2,-1.398,6.946e-04
533,425.0,-1.378,1.262e-03
534,425.8,-1.358,1.728e-03
535,426.6,-1.338,2.108e-03
536,427.4,-1.318,2.429e-03
537,428.2,-1.298,2.695e-03
538,429.0,-1.278,2.913e-03
539,429.8,-1.258,3.113e-03
540,430.6,-1.238,3.311e-03
541,431.4,-1.218,3.470e-03
542,432.2,-1.198,3.628e-03
543,433.0,-1.178,3.753e-03
544,433.8,-1.158,3.885e-03
545,434.6,-1.138,4.016e-03
546,435.4,-1.118,4.137e-03
547,436.2,-1.098,4.260e-03
548,437.0,-1.078,4.348e-03
549,437.8,-1.058,4.458e-03
550,438.6,-1.038,4.559e-03
551,439.4,-1.018,4.655e-03
552,440.2,-0.998,4.759e-03
553,441.0,-0.978,4.862e-03
554,441.8,-0.958,4.961e-03
555,442.6,-0.938,5.040e-03
556,443.4,-0.918,5.108e-03
557,444.2,-0.898,5.203e-03
558,445.0,-0.878,5.284e-03
559,445.8,-0.858,5.385e-03
560,446.6,-0.838,5.477e-03
561,447.4,-0.818,5.583e-03
562,448.2,-0.798,5.734e-03
563,449.0,-0.779,5.855e-03
564,449.8,-0.759,5.912e-03
565,450.6,-0.739,5.896e-03
566,451.4,-0.719,5.869e-03
567,452.2,-0.699,5.813e-03
568,453.0,-0.679,5.773e-03
569,453.8,-0.659,5.728e-03
570,454.6,-0.639,5.701e-03
571,455.4,-0.619,5.701e-03
572,456.2,-0.599,5.665e-03
573,457.0,-0.579,5.651e-03
574,457.8,-0.559,5.638e-03
575,458.6,-0.539,5.612e-03
576,459.4,-0.519,5.582e-03
577,460.2,-0.499,5.565e-03
578,461.0,-0.479,5.527e-03
579,461.8,-0.459,5.470e-03
580,462.6,-0.439,5.409e-03
581,463.4,-0.419,5.353e-03
582,464.2,-0.399,5.295e-03
583,465.0,-0.379,5.219e-03
584,465.8,-0.359,5.150e-03
585,466.6,-0.339,5.099e-03
586,467.4,-0.319,5.027e-03
587,468.2,-0.299,4.967e-03
588,469.0,-0.279,4.894e-03
589,469.8,-0.259,4.840e-03
590,470.6,-0.239,4.779e-03
591,471.4,-0.219,4.731e-03
592,472.2,-0.199,4.679e-03
593,473.0,-0.179,4.634e-03
594,473.8,-0.159,4.594e-03
595,474.6,-0.139,4.537e-03
596,475.4,-0.119,4.488e-03
597,476.2,-0.099,4.454e-03
598,477.0,-0.079,4.445e-03
599,477.8,-0.059,4.393e-03
600,478.6,-0.039,4.378e-03
601,479.4,-0.019,4.361e-03
602,480.2,0.001,4.366e-03
603,481.0,0.021,4.369e-03
604,481.8,0.041,4.371e-03
605,482.6,0.061,4.396e-03
606,483.4,0.081,4.421e-03
607,484.2,0.101,4.477e-03
608,485.0,0.121,4.543e-03
609,485.8,0.141,4.632e-03
610,486.6,0.161,4.730e-03
611,487.4,0.181,4.822e-03
612,488.2,0.201,4.907e-03
613,489.0,0.221,5.028e-03
614,489.8,0.241,5.160e-03
615,490.6,0.261,5.319e-03
616,491.4,0.281,5.493e-03
617,492.2,0.301,5.673e-03
618,493.0,0.321,5.914e-03
619,493.8,0.341,6.189e-03
620,494.6,0.361,6.522e-03
621,495.4,0.381,7.027e-03
622,496.2,0.401,7.711e-03
623,497.0,0.421,8.301e-03
624,497.8,0.440,9.095e-03
625,498.6,0.460,1.058e-02
626,499.4,0.480,1.323e-02
627,500.2,0.495,1.582e-02
628,501.0,0.480,1.231e-02
629,501.8,0.460,8.759e-03
630,502.6,0.440,6.319e-03
631,503.4,0.420,4.834e-03
632,504.2,0.400,3.967e-03
633,505.0,0.380,3.432e-03
634,505.8,0.360,3.030e-03
635,506.6,0.340,2.736e-03
636,507.4,0.320,2.488e-03
637,508.2,0.300,2.260e-03
638,509.0,0.280,2.052e-03
639,509.8,0.260,1.833e-03
640,510.6,0.240,1.630e-03
641,511.4,0.220,1.600e-03
642,512.2,0.200,1.620e-03
643,513.0,0.180,1.587e-03
644,513.8,0.160,1.513e-03
645,514.6,0.140,1.432e-03
646,515.4,0.120,1.346e-03
647,516.2,0.100,1.279e-03
648,517.0,0.080,1.205e-03
649,517.8,0.060,1.146e-03
650,518.6,0.040,1.086e-03
651,519.4,0.020,1.023e-03
652,520.2,0.000,9.669e-04
653,521.0,-0.020,9.058e-04
654,521.8,-0.040,8.480e-04
655,522.6,-0.060,7.711e-04
656,523.4,-0.080,7.002e-04
657,524.2,-0.100,6.289e-04
658,525.0,-0.120,5.465e-04
659,525.8,-0.140,4.622e-04
660,526.6,-0.160,3.967e-04
661,527.4,-0.180,2.991e-04
662,528.2,-0.200,2.355e-04
663,529.0,-0.220,1.287e-04
664,529.8,-0.240,4.839e-05
665,530.6,-0.260,-6.670e-05
666,531.4,-0.280,-1.637e-04
667,532.2,-0.300,-2.834e-04
668,533.0,-0.320,-3.998e-04
669,533.8,-0.340,-5.179e-04
670,534.6,-0.360,-6.819e-04
671,535.4,-0.380,-8.198e-04
672,536.2,-0.400,-9.576e-04
673,537.0,-0.419,-1.111e-03
674,537.8,-0.439,-1.231e-03
675,538.6,-0.459,-1.342e-03
676,539.4,-0.479,-1.424e-03
677,540.2,-0.499,-1.508e-03
678,541.0,-0.519,-1.550e-03
679,541.8,-0.539,-1.593e-03
680,542.6,-0.559,-1.617e-03
681,543.4,-0.579,-1.665e-03
682,544.2,-0.599,-1.706e-03
683,545.0,-0.619,-1.749e-03
684,545.8,-0.639,-1.808e-03
685,546.6,-0.659,-1.883e-03
686,547.4,-0.679,-1.978e-03
687,548.2,-0.699,-2.084e-03
688,549.0,-0.719,-2.207e-03
689,549.8,-0.739,-2.311e-03
690,550.6,-0.759,-2.454e-03
691,551.4,-0.779,-2.583e-03
692,552.2,-0.799,-2.717e-03
693,553.0,-0.819,-2.819e-03
694,553.8,-0.839,-2.897e-03
695,554.6,-0.859,-2.972e-03
696,555.4,-0.879,-3.028e-03
697,556.2,-0.899,-3.140e-03
698,557.0,-0.919,-3.273e-03
699,557.8,-0.939,-3.412e-03
700,558.6,-0.959,-3.593e-03
701,559.4,-0.979,-3.753e-03
702,560.2,-0.999,-3.947e-03
703,561.0,-1.019,-4.095e-03
704,561.8,-1.039,-4.274e-03
705,562.6,-1.059,-4.420e-03
706,563.4,-1.079,-4.589e-03
707,564.2,-1.099,-4.745e-03
708,565.0,-1.119,-4.842e-03
709,565.8,-1.139,-4.888e-03
710,566.6,-1.159,-4.927e-03
711,567.4,-1.179,-4.967e-03
712,568.2,-1.199,-5.038e-03
713,569.0,-1.219,-5.139e-03
714,569.8,-1.239,-5.242e-03
715,570.6,-1.259,-5.353e-03
716,571.4,-1.279,-5.495e-03
717,572.2,-1.299,-5.625e-03
718,573.0,-1.319,-5.765e-03
719,573.8,-1.339,-5.924e-03
720,574.6,-1.359,-6.081e-03
721,575.4,-1.379,-6.247e-03
722,576.2,-1.399,-6.492e-03
723,577.0,-1.419,-6.741e-03
724,577.8,-1.439,-7.088e-03
725,578.6,-1.459,-7.515e-03
726,579.4,-1.479,-8.039e-03
727,580.2,-1.494,-7.895e-03
728,581.0,-1.479,-4.549e-03
729,581.8,-1.459,-2.484e-03
730,582.6,-1.439,-1.114e-03
731,583.4,-1.419,-1.179e-04
732,584.2,-1.399,6.367e-04
733,585.0,-1.379,1.232e-03
734,585.8,-1.359,1.697e-03
735,586.6,-1.339,2.085e-03
736,587.4,-1.320,2.400e-03
737,588.2,-1.300,2.693e-03
738,589.0,-1.280,2.900e-03
739,589.8,-1.260,3.115e-03
740,590.6,-1.240,3.293e-03
741,591.4,-1.220,3.465e-03
742,592.2,-1.200,3.632e-03
743,593.0,-1.180,3.780e-03
744,593.8,-1.160,3.908e-03
745,594.6,-1.140,4.038e-03
746,595.4,-1.120,4.166e-03
747,596.2,-1.100,4.262e-03
748,597.0,-1.080,4.392e-03
749,597.8,-1.060,4.479e-03
750,598.6,-1.040,4.603e-03
751,599.4,-1.020,4.712e-03
752,600.2,-1.000,4.802e-03
753,601.0,-0.980,4.908e-03
754,601.8,-0.960,5.006e-03
755,602.6,-0.940,5.092e-03
756,603.4,-0.920,5.169e-03
757,604.2,-0.900,5.244e-03
758,605.0,-0.880,5.360e-03
759,605.8,-0.860,5.412e-03
760,606.6,-0.840,5.521e-03
761,607.4,-0.820,5.676e-03
762,608.2,-0.800,5.818e-03
763,609.0,-0.780,5.951e-03
764,609.8,-0.760,6.013e-03
765,610.6,-0.740,6.014e-03
766,611.4,-0.720,5.983e-03
767,612.2,-0.700,5.934e-03
768,613.0,-0.680,5.892e-03
