sep=,
File............:   - FEB;22.2023
System..........:  
Temperature.....:  -0.4+-0.0C
Time............:  14:50:48-14:57:50
Slewrate........:  50mV/s
Comment.........:  
                   
                   
                   
                   
Electr.area/sqcm:  
                    
Cyclic voltammogram
Lines:   1055
Columns: 3
Number,Time/s,Potential/V,Current/A
770,307.2,-0.671,1.226e-02
771,307.6,-0.651,1.216e-02
772,308.0,-0.631,1.207e-02
773,308.4,-0.611,1.196e-02
774,308.8,-0.591,1.184e-02
775,309.2,-0.571,1.170e-02
776,309.6,-0.551,1.155e-02
777,310.0,-0.531,1.138e-02
778,310.4,-0.511,1.121e-02
779,310.8,-0.491,1.103e-02
780,311.2,-0.471,1.085e-02
781,311.6,-0.452,1.067e-02
782,312.0,-0.432,1.049e-02
783,312.4,-0.412,1.031e-02
784,312.8,-0.392,1.013e-02
785,313.2,-0.372,9.971e-03
786,313.6,-0.352,9.809e-03
787,314.0,-0.332,9.648e-03
788,314.4,-0.312,9.493e-03
789,314.8,-0.292,9.323e-03
790,315.2,-0.272,9.156e-03
791,315.6,-0.252,8.992e-03
792,316.0,-0.232,8.851e-03
793,316.4,-0.212,8.890e-03
794,316.8,-0.192,8.845e-03
795,317.2,-0.172,8.717e-03
796,317.6,-0.152,8.576e-03
797,318.0,-0.132,8.435e-03
798,318.4,-0.112,8.291e-03
799,318.8,-0.092,8.159e-03
800,319.2,-0.072,8.034e-03
801,319.6,-0.052,7.917e-03
802,320.0,-0.032,7.812e-03
803,320.4,-0.012,7.716e-03
804,320.8,0.008,7.642e-03
805,321.2,0.028,7.586e-03
806,321.6,0.048,7.540e-03
807,322.0,0.068,7.520e-03
808,322.4,0.088,7.523e-03
809,322.8,0.108,7.558e-03
810,323.2,0.128,7.621e-03
811,323.6,0.148,7.726e-03
812,324.0,0.168,7.865e-03
813,324.4,0.188,8.040e-03
814,324.8,0.208,8.234e-03
815,325.2,0.228,8.456e-03
816,325.6,0.248,8.697e-03
817,326.0,0.268,8.963e-03
818,326.4,0.288,9.273e-03
819,326.8,0.308,9.616e-03
820,327.2,0.328,1.000e-02
821,327.6,0.348,1.045e-02
822,328.0,0.368,1.099e-02
823,328.4,0.388,1.173e-02
824,328.8,0.408,1.303e-02
825,329.2,0.428,1.448e-02
826,329.6,0.448,1.537e-02
827,330.0,0.468,1.667e-02
828,330.4,0.488,1.905e-02
829,330.8,0.492,1.884e-02
830,331.2,0.473,1.400e-02
831,331.6,0.453,1.033e-02
832,332.0,0.433,7.706e-03
833,332.4,0.413,5.851e-03
834,332.8,0.393,4.476e-03
835,333.2,0.373,3.415e-03
836,333.6,0.353,2.570e-03
837,333.9,0.333,1.866e-03
838,334.3,0.313,1.267e-03
839,334.7,0.293,7.243e-04
840,335.1,0.273,1.828e-04
841,335.5,0.253,-3.950e-04
842,335.9,0.233,-7.357e-04
843,336.3,0.213,-6.593e-04
844,336.7,0.193,-6.863e-04
845,337.1,0.173,-8.234e-04
846,337.5,0.153,-1.003e-03
847,337.9,0.133,-1.180e-03
848,338.3,0.113,-1.354e-03
849,338.7,0.093,-1.518e-03
850,339.1,0.073,-1.677e-03
851,339.5,0.053,-1.827e-03
852,339.9,0.033,-1.975e-03
853,340.3,0.013,-2.120e-03
854,340.7,-0.007,-2.269e-03
855,341.1,-0.027,-2.422e-03
856,341.5,-0.047,-2.574e-03
857,341.9,-0.067,-2.726e-03
858,342.3,-0.087,-2.886e-03
859,342.7,-0.107,-3.047e-03
860,343.1,-0.127,-3.216e-03
861,343.5,-0.147,-3.395e-03
862,343.9,-0.167,-3.583e-03
863,344.3,-0.187,-3.777e-03
864,344.7,-0.207,-3.981e-03
865,345.1,-0.227,-4.200e-03
866,345.5,-0.247,-4.434e-03
867,345.9,-0.267,-4.660e-03
868,346.3,-0.287,-4.899e-03
869,346.7,-0.307,-5.130e-03
870,347.1,-0.327,-5.368e-03
871,347.5,-0.347,-5.603e-03
872,347.9,-0.367,-5.842e-03
873,348.3,-0.387,-6.080e-03
874,348.7,-0.407,-6.313e-03
875,349.1,-0.427,-6.554e-03
876,349.5,-0.447,-6.792e-03
877,349.9,-0.467,-7.030e-03
878,350.3,-0.487,-7.262e-03
879,350.7,-0.507,-7.491e-03
880,351.1,-0.527,-7.714e-03
881,351.5,-0.547,-7.936e-03
882,351.9,-0.567,-8.152e-03
883,352.3,-0.587,-8.363e-03
884,352.7,-0.607,-8.574e-03
885,353.1,-0.627,-8.780e-03
886,353.5,-0.647,-8.984e-03
887,353.9,-0.667,-9.189e-03
888,354.3,-0.687,-9.390e-03
889,354.7,-0.707,-9.592e-03
890,355.1,-0.727,-9.805e-03
891,355.5,-0.747,-1.002e-02
892,355.9,-0.766,-1.025e-02
893,356.3,-0.786,-1.048e-02
894,356.7,-0.806,-1.074e-02
895,357.1,-0.826,-1.101e-02
896,357.5,-0.846,-1.130e-02
897,357.9,-0.866,-1.157e-02
898,358.3,-0.886,-1.185e-02
899,358.7,-0.906,-1.215e-02
900,359.1,-0.926,-1.247e-02
901,359.5,-0.946,-1.284e-02
902,359.9,-0.966,-1.324e-02
903,360.3,-0.986,-1.366e-02
904,360.7,-1.006,-1.407e-02
905,361.1,-1.026,-1.445e-02
906,361.5,-1.046,-1.478e-02
907,361.9,-1.066,-1.508e-02
908,362.3,-1.086,-1.533e-02
909,362.7,-1.106,-1.556e-02
910,363.1,-1.126,-1.577e-02
911,363.5,-1.146,-1.595e-02
912,363.9,-1.166,-1.612e-02
913,364.3,-1.186,-1.630e-02
914,364.7,-1.206,-1.648e-02
915,365.1,-1.226,-1.668e-02
916,365.5,-1.246,-1.689e-02
917,365.9,-1.266,-1.713e-02
918,366.3,-1.286,-1.737e-02
919,366.7,-1.306,-1.763e-02
920,367.1,-1.326,-1.790e-02
921,367.5,-1.346,-1.818e-02
922,367.9,-1.366,-1.849e-02
923,368.3,-1.386,-1.881e-02
924,368.7,-1.406,-1.914e-02
925,369.1,-1.426,-1.953e-02
926,369.5,-1.446,-1.998e-02
927,369.9,-1.466,-2.048e-02
928,370.3,-1.486,-2.112e-02
929,370.7,-1.493,-1.892e-02
930,371.1,-1.474,-1.282e-02
931,371.5,-1.454,-8.402e-03
932,371.9,-1.434,-5.004e-03
933,372.3,-1.414,-2.305e-03
934,372.7,-1.394,-1.310e-04
935,373.1,-1.374,1.622e-03
936,373.5,-1.354,3.041e-03
937,373.9,-1.334,4.195e-03
938,374.3,-1.314,5.162e-03
939,374.7,-1.294,5.966e-03
940,375.1,-1.274,6.641e-03
941,375.5,-1.254,7.234e-03
942,375.9,-1.234,7.751e-03
943,376.3,-1.214,8.202e-03
944,376.7,-1.194,8.605e-03
945,377.1,-1.174,8.971e-03
946,377.5,-1.154,9.301e-03
947,377.9,-1.134,9.596e-03
948,378.3,-1.114,9.875e-03
949,378.7,-1.094,1.013e-02
950,379.1,-1.074,1.037e-02
951,379.5,-1.054,1.059e-02
952,379.9,-1.034,1.080e-02
953,380.3,-1.014,1.100e-02
954,380.7,-0.994,1.120e-02
955,381.1,-0.974,1.139e-02
956,381.5,-0.954,1.157e-02
957,381.9,-0.934,1.174e-02
958,382.3,-0.914,1.189e-02
959,382.7,-0.894,1.204e-02
960,383.1,-0.874,1.217e-02
961,383.5,-0.854,1.231e-02
962,383.9,-0.834,1.244e-02
963,384.3,-0.814,1.258e-02
964,384.7,-0.794,1.272e-02
965,385.1,-0.774,1.287e-02
966,385.5,-0.754,1.300e-02
967,385.9,-0.734,1.308e-02
968,386.3,-0.714,1.310e-02
969,386.7,-0.694,1.307e-02
970,387.1,-0.674,1.303e-02
971,387.5,-0.654,1.299e-02
972,387.9,-0.634,1.293e-02
973,388.3,-0.614,1.287e-02
974,388.7,-0.594,1.281e-02
975,389.1,-0.574,1.275e-02
976,389.5,-0.554,1.269e-02
977,389.9,-0.534,1.261e-02
978,390.3,-0.514,1.253e-02
979,390.7,-0.494,1.245e-02
980,391.1,-0.474,1.236e-02
981,391.5,-0.455,1.227e-02
982,391.9,-0.435,1.217e-02
983,392.3,-0.415,1.207e-02
984,392.7,-0.395,1.197e-02
985,393.1,-0.375,1.187e-02
986,393.5,-0.355,1.177e-02
987,393.9,-0.335,1.167e-02
988,394.3,-0.315,1.156e-02
989,394.7,-0.295,1.146e-02
990,395.1,-0.275,1.133e-02
991,395.5,-0.255,1.105e-02
992,395.9,-0.235,1.074e-02
993,396.3,-0.215,1.043e-02
994,396.7,-0.195,1.005e-02
995,397.1,-0.175,9.639e-03
996,397.5,-0.155,9.280e-03
997,397.9,-0.135,8.989e-03
998,398.3,-0.115,8.746e-03
999,398.7,-0.095,8.535e-03
1000,399.1,-0.075,8.369e-03
1001,399.5,-0.055,8.230e-03
1002,399.9,-0.035,8.112e-03
1003,400.3,-0.015,8.018e-03
1004,400.7,0.005,7.941e-03
1005,401.1,0.025,7.880e-03
1006,401.5,0.045,7.836e-03
1007,401.9,0.065,7.814e-03
1008,402.3,0.085,7.820e-03
1009,402.7,0.105,7.902e-03
1010,403.1,0.125,7.984e-03
1011,403.5,0.145,8.081e-03
1012,403.9,0.165,8.199e-03
1013,404.3,0.185,8.353e-03
1014,404.7,0.205,8.530e-03
1015,405.1,0.225,8.725e-03
1016,405.5,0.245,8.947e-03
1017,405.9,0.265,9.192e-03
1018,406.3,0.285,9.479e-03
1019,406.7,0.305,9.803e-03
1020,407.1,0.325,1.017e-02
1021,407.5,0.345,1.061e-02
1022,407.9,0.365,1.112e-02
1023,408.3,0.385,1.180e-02
1024,408.7,0.405,1.298e-02
1025,409.1,0.425,1.456e-02
1026,409.5,0.445,1.552e-02
1027,409.9,0.465,1.672e-02
1028,410.3,0.485,1.893e-02
1029,410.7,0.494,1.976e-02
1030,411.1,0.476,1.495e-02
1031,411.5,0.456,1.108e-02
1032,411.9,0.436,8.287e-03
1033,412.3,0.416,6.319e-03
1034,412.7,0.396,4.887e-03
1035,413.1,0.376,3.787e-03
1036,413.5,0.356,2.915e-03
1037,413.9,0.336,2.190e-03
1038,414.3,0.316,1.574e-03
1039,414.7,0.296,1.019e-03
1040,415.1,0.276,4.730e-04
1041,415.5,0.256,-1.205e-04
1042,415.9,0.236,-5.358e-04
1043,416.3,0.216,-4.814e-04
1044,416.7,0.196,-4.800e-04
1045,417.1,0.176,-6.215e-04
1046,417.5,0.156,-8.035e-04
1047,417.9,0.136,-9.943e-04
1048,418.3,0.116,-1.180e-03
1049,418.7,0.096,-1.353e-03
1050,419.1,0.076,-1.522e-03
1051,419.5,0.056,-1.682e-03
1052,419.9,0.036,-1.844e-03
1053,420.3,0.016,-2.001e-03
1054,420.7,0.000,-1.590e-03
1055,421.1,-0.001,-5.804e-04

