sep=,
File............:   - FEB;22.2023
System..........:  
Temperature.....:  -0.4+-0.1C
Time............:  16:24:44-16:30:26
Slewrate........:  50mV/s
Comment.........:  
                   
                   
                   
                   
Electr.area/sqcm:  
                    
Cyclic voltammogram
Lines:   855
Columns: 3
Number,Time/s,Potential/V,Current/A
188,74.5,-0.304,1.182e-02
189,74.9,-0.284,1.166e-02
190,75.3,-0.264,1.150e-02
191,75.7,-0.244,1.132e-02
192,76.1,-0.224,1.117e-02
193,76.5,-0.204,1.102e-02
194,76.9,-0.184,1.086e-02
195,77.3,-0.164,1.071e-02
196,77.7,-0.144,1.057e-02
197,78.1,-0.124,1.043e-02
198,78.5,-0.104,1.031e-02
199,78.9,-0.084,1.017e-02
200,79.3,-0.064,1.007e-02
201,79.7,-0.044,9.955e-03
202,80.1,-0.024,9.900e-03
203,80.5,-0.004,9.792e-03
204,80.9,0.016,9.755e-03
205,81.3,0.036,9.735e-03
206,81.7,0.056,9.701e-03
207,82.1,0.076,9.694e-03
208,82.5,0.096,9.718e-03
209,82.9,0.116,9.790e-03
210,83.3,0.136,9.905e-03
211,83.7,0.156,1.007e-02
212,84.1,0.176,1.026e-02
213,84.5,0.196,1.044e-02
214,84.9,0.216,1.067e-02
215,85.3,0.236,1.092e-02
216,85.7,0.256,1.120e-02
217,86.1,0.276,1.149e-02
218,86.5,0.296,1.183e-02
219,86.9,0.316,1.221e-02
220,87.3,0.336,1.263e-02
221,87.7,0.356,1.318e-02
222,88.1,0.376,1.377e-02
223,88.5,0.396,1.463e-02
224,88.9,0.416,1.587e-02
225,89.3,0.436,1.686e-02
226,89.7,0.456,1.793e-02
227,90.1,0.476,1.965e-02
228,90.5,0.494,2.213e-02
229,90.9,0.485,1.878e-02
230,91.3,0.465,1.440e-02
231,91.7,0.445,1.112e-02
232,92.1,0.425,8.800e-03
233,92.5,0.405,7.128e-03
234,92.9,0.385,5.872e-03
235,93.3,0.365,4.873e-03
236,93.7,0.345,4.066e-03
237,94.1,0.325,3.417e-03
238,94.5,0.305,2.848e-03
239,94.9,0.285,2.334e-03
240,95.3,0.265,1.855e-03
241,95.7,0.245,1.449e-03
242,96.1,0.225,1.178e-03
243,96.5,0.205,1.018e-03
244,96.9,0.185,8.146e-04
245,97.3,0.165,5.613e-04
246,97.7,0.145,3.222e-04
247,98.1,0.125,1.078e-04
248,98.5,0.105,-8.729e-05
249,98.9,0.085,-2.630e-04
250,99.3,0.065,-4.915e-04
251,99.7,0.045,-6.611e-04
252,100.1,0.025,-8.244e-04
253,100.5,0.005,-1.021e-03
254,100.9,-0.015,-1.204e-03
255,101.3,-0.035,-1.379e-03
256,101.7,-0.055,-1.595e-03
257,102.1,-0.075,-1.789e-03
258,102.5,-0.095,-1.961e-03
259,102.9,-0.115,-2.171e-03
260,103.3,-0.135,-2.354e-03
261,103.7,-0.155,-2.598e-03
262,104.1,-0.175,-2.761e-03
263,104.5,-0.195,-3.006e-03
264,104.9,-0.215,-3.240e-03
265,105.3,-0.235,-3.421e-03
266,105.7,-0.255,-3.597e-03
267,106.1,-0.275,-3.818e-03
268,106.5,-0.295,-4.103e-03
269,106.9,-0.315,-4.362e-03
270,107.3,-0.335,-4.656e-03
271,107.7,-0.355,-4.918e-03
272,108.1,-0.374,-5.193e-03
273,108.5,-0.394,-5.462e-03
274,108.9,-0.414,-5.736e-03
275,109.3,-0.434,-6.038e-03
276,109.7,-0.454,-6.298e-03
277,110.1,-0.474,-6.588e-03
278,110.5,-0.494,-6.856e-03
279,110.9,-0.514,-7.135e-03
280,111.3,-0.534,-7.413e-03
281,111.7,-0.554,-7.684e-03
282,112.1,-0.574,-7.952e-03
283,112.5,-0.594,-8.231e-03
284,112.9,-0.614,-8.481e-03
285,113.3,-0.634,-8.720e-03
286,113.7,-0.654,-8.997e-03
287,114.1,-0.674,-9.274e-03
288,114.5,-0.694,-9.514e-03
289,114.9,-0.714,-9.783e-03
290,115.3,-0.734,-1.002e-02
291,115.7,-0.754,-1.031e-02
292,116.1,-0.774,-1.059e-02
293,116.5,-0.794,-1.088e-02
294,116.9,-0.814,-1.119e-02
295,117.3,-0.834,-1.151e-02
296,117.7,-0.854,-1.181e-02
297,118.1,-0.874,-1.211e-02
298,118.5,-0.894,-1.238e-02
299,118.9,-0.914,-1.268e-02
300,119.3,-0.934,-1.297e-02
301,119.7,-0.954,-1.331e-02
302,120.1,-0.974,-1.364e-02
303,120.5,-0.994,-1.401e-02
304,120.9,-1.014,-1.433e-02
305,121.3,-1.034,-1.470e-02
306,121.7,-1.054,-1.500e-02
307,122.1,-1.074,-1.534e-02
308,122.5,-1.094,-1.566e-02
309,122.9,-1.114,-1.596e-02
310,123.3,-1.134,-1.624e-02
311,123.7,-1.154,-1.649e-02
312,124.1,-1.174,-1.677e-02
313,124.5,-1.194,-1.703e-02
314,124.9,-1.214,-1.737e-02
315,125.3,-1.233,-1.776e-02
316,125.7,-1.253,-1.809e-02
317,126.1,-1.273,-1.842e-02
318,126.5,-1.293,-1.877e-02
319,126.9,-1.313,-1.912e-02
320,127.3,-1.333,-1.948e-02
321,127.7,-1.353,-1.988e-02
322,128.1,-1.373,-2.025e-02
323,128.5,-1.393,-2.070e-02
324,128.9,-1.413,-2.121e-02
325,129.3,-1.433,-2.174e-02
326,129.7,-1.453,-2.239e-02
327,130.1,-1.473,-2.318e-02
328,130.5,-1.493,-2.398e-02
329,130.9,-1.486,-1.881e-02
330,131.3,-1.466,-1.258e-02
331,131.7,-1.446,-7.912e-03
332,132.1,-1.426,-4.121e-03
333,132.5,-1.406,-1.071e-03
334,132.9,-1.386,1.408e-03
335,133.3,-1.366,3.307e-03
336,133.7,-1.346,4.895e-03
337,134.1,-1.326,6.229e-03
338,134.5,-1.306,7.320e-03
339,134.9,-1.286,8.263e-03
340,135.3,-1.266,9.011e-03
341,135.7,-1.246,9.710e-03
342,136.1,-1.227,1.030e-02
343,136.5,-1.207,1.079e-02
344,136.9,-1.187,1.123e-02
345,137.3,-1.167,1.163e-02
346,137.7,-1.147,1.197e-02
347,138.1,-1.127,1.228e-02
348,138.5,-1.107,1.256e-02
349,138.9,-1.087,1.279e-02
350,139.3,-1.067,1.304e-02
351,139.7,-1.047,1.325e-02
352,140.1,-1.027,1.347e-02
353,140.5,-1.007,1.366e-02
354,140.9,-0.987,1.382e-02
355,141.3,-0.967,1.398e-02
356,141.7,-0.947,1.417e-02
357,142.1,-0.927,1.429e-02
358,142.5,-0.907,1.442e-02
359,142.9,-0.887,1.455e-02
360,143.3,-0.867,1.462e-02
361,143.7,-0.847,1.469e-02
362,144.1,-0.827,1.477e-02
363,144.5,-0.807,1.484e-02
364,144.9,-0.787,1.490e-02
365,145.3,-0.767,1.493e-02
366,145.7,-0.747,1.497e-02
367,146.1,-0.727,1.492e-02
368,146.5,-0.707,1.490e-02
369,146.9,-0.687,1.484e-02
370,147.3,-0.667,1.474e-02
371,147.7,-0.647,1.466e-02
372,148.1,-0.627,1.456e-02
373,148.5,-0.607,1.443e-02
374,148.9,-0.587,1.434e-02
375,149.3,-0.567,1.422e-02
376,149.7,-0.547,1.412e-02
377,150.1,-0.527,1.402e-02
378,150.4,-0.507,1.390e-02
379,150.8,-0.487,1.378e-02
380,151.2,-0.467,1.366e-02
381,151.6,-0.447,1.354e-02
382,152.0,-0.427,1.338e-02
383,152.4,-0.407,1.324e-02
384,152.8,-0.387,1.312e-02
385,153.2,-0.368,1.296e-02
386,153.6,-0.348,1.282e-02
387,154.0,-0.328,1.266e-02
388,154.4,-0.308,1.250e-02
389,154.8,-0.288,1.236e-02
390,155.2,-0.268,1.220e-02
391,155.6,-0.248,1.204e-02
392,156.0,-0.228,1.191e-02
393,156.4,-0.208,1.176e-02
394,156.8,-0.188,1.162e-02
395,157.2,-0.168,1.144e-02
396,157.6,-0.148,1.132e-02
397,158.0,-0.128,1.120e-02
398,158.4,-0.108,1.107e-02
399,158.8,-0.088,1.095e-02
400,159.2,-0.068,1.085e-02
401,159.6,-0.048,1.076e-02
402,160.0,-0.028,1.065e-02
403,160.4,-0.008,1.058e-02
404,160.8,0.012,1.052e-02
405,161.2,0.032,1.049e-02
406,161.6,0.052,1.043e-02
407,162.0,0.072,1.044e-02
408,162.4,0.092,1.044e-02
409,162.8,0.112,1.054e-02
410,163.2,0.132,1.059e-02
411,163.6,0.152,1.071e-02
412,164.0,0.172,1.085e-02
413,164.4,0.192,1.103e-02
414,164.8,0.212,1.126e-02
415,165.2,0.232,1.147e-02
416,165.6,0.252,1.170e-02
417,166.0,0.272,1.198e-02
418,166.4,0.292,1.230e-02
419,166.8,0.312,1.264e-02
420,167.2,0.332,1.308e-02
421,167.6,0.352,1.356e-02
422,168.0,0.372,1.414e-02
423,168.4,0.392,1.496e-02
424,168.8,0.412,1.615e-02
425,169.2,0.432,1.727e-02
426,169.6,0.452,1.826e-02
427,170.0,0.472,1.983e-02
428,170.4,0.492,2.250e-02
429,170.8,0.489,2.051e-02
430,171.2,0.469,1.579e-02
431,171.6,0.449,1.229e-02
432,172.0,0.429,9.828e-03
433,172.4,0.409,8.075e-03
434,172.8,0.389,6.717e-03
435,173.2,0.369,5.688e-03
436,173.6,0.349,4.863e-03
437,174.0,0.329,4.162e-03
438,174.4,0.309,3.611e-03
439,174.8,0.289,3.092e-03
440,175.2,0.269,2.609e-03
441,175.6,0.249,2.183e-03
442,176.0,0.229,1.942e-03
443,176.4,0.209,1.869e-03
444,176.8,0.189,1.661e-03
445,177.2,0.169,1.466e-03
446,177.6,0.149,1.238e-03
447,178.0,0.129,9.932e-04
448,178.4,0.109,7.930e-04
449,178.8,0.089,5.756e-04
450,179.2,0.069,3.747e-04
451,179.6,0.049,1.871e-04
452,180.0,0.029,-4.043e-06
453,180.4,0.009,-1.672e-04
454,180.8,-0.011,-3.864e-04
455,181.2,-0.031,-5.685e-04
456,181.6,-0.051,-7.688e-04
457,182.0,-0.071,-9.533e-04
458,182.4,-0.091,-1.160e-03
459,182.8,-0.111,-1.380e-03
460,183.2,-0.131,-1.567e-03
461,183.6,-0.151,-1.810e-03
462,184.0,-0.171,-2.016e-03
463,184.4,-0.191,-2.262e-03
464,184.8,-0.211,-2.497e-03
465,185.2,-0.231,-2.757e-03
466,185.6,-0.251,-3.026e-03
467,186.0,-0.271,-3.275e-03
468,186.4,-0.291,-3.549e-03
469,186.8,-0.311,-3.860e-03
470,187.2,-0.331,-4.095e-03
471,187.6,-0.351,-4.409e-03
472,188.0,-0.370,-4.681e-03
473,188.4,-0.390,-4.962e-03
474,188.8,-0.410,-5.273e-03
475,189.2,-0.430,-5.561e-03
476,189.6,-0.450,-5.852e-03
477,190.0,-0.470,-6.135e-03
478,190.4,-0.490,-6.451e-03
479,190.8,-0.510,-6.740e-03
480,191.2,-0.530,-7.000e-03
481,191.6,-0.550,-7.274e-03
482,192.0,-0.570,-7.552e-03
483,192.4,-0.590,-7.800e-03
484,192.8,-0.610,-8.067e-03
485,193.2,-0.630,-8.324e-03
486,193.6,-0.650,-8.596e-03
487,194.0,-0.670,-8.845e-03
488,194.4,-0.690,-9.091e-03
489,194.8,-0.710,-9.360e-03
490,195.2,-0.730,-9.662e-03
491,195.6,-0.750,-9.936e-03
492,196.0,-0.770,-1.019e-02
493,196.4,-0.790,-1.048e-02
494,196.8,-0.810,-1.081e-02
495,197.2,-0.830,-1.111e-02
496,197.6,-0.850,-1.143e-02
497,198.0,-0.870,-1.174e-02
498,198.4,-0.890,-1.201e-02
499,198.8,-0.910,-1.231e-02
500,199.2,-0.930,-1.262e-02
501,199.6,-0.950,-1.296e-02
502,200.0,-0.970,-1.333e-02
503,200.4,-0.990,-1.370e-02
504,200.8,-1.010,-1.406e-02
505,201.2,-1.030,-1.438e-02
506,201.6,-1.050,-1.474e-02
507,202.0,-1.070,-1.503e-02
508,202.4,-1.090,-1.536e-02
509,202.8,-1.110,-1.566e-02
510,203.2,-1.130,-1.591e-02
511,203.6,-1.150,-1.620e-02
512,204.0,-1.170,-1.644e-02
513,204.4,-1.190,-1.670e-02
514,204.8,-1.210,-1.698e-02
515,205.2,-1.229,-1.733e-02
516,205.6,-1.249,-1.765e-02
517,206.0,-1.269,-1.798e-02
518,206.4,-1.289,-1.831e-02
519,206.8,-1.309,-1.863e-02
520,207.2,-1.329,-1.896e-02
521,207.6,-1.349,-1.935e-02
522,208.0,-1.369,-1.971e-02
523,208.4,-1.389,-2.010e-02
524,208.8,-1.409,-2.052e-02
525,209.2,-1.429,-2.104e-02
526,209.6,-1.449,-2.160e-02
527,210.0,-1.469,-2.232e-02
528,210.4,-1.489,-2.315e-02
529,210.8,-1.490,-1.950e-02
530,211.2,-1.470,-1.302e-02
531,211.6,-1.450,-8.178e-03
532,212.0,-1.430,-4.313e-03
533,212.4,-1.410,-1.238e-03
534,212.8,-1.390,1.283e-03
535,213.2,-1.370,3.263e-03
536,213.6,-1.350,4.902e-03
537,214.0,-1.330,6.234e-03
538,214.4,-1.310,7.373e-03
539,214.8,-1.290,8.299e-03
540,215.2,-1.270,9.082e-03
541,215.6,-1.250,9.779e-03
542,216.0,-1.231,1.038e-02
543,216.4,-1.211,1.088e-02
544,216.8,-1.191,1.132e-02
545,217.2,-1.171,1.170e-02
546,217.6,-1.151,1.206e-02
547,218.0,-1.131,1.237e-02
548,218.4,-1.111,1.263e-02
549,218.8,-1.091,1.291e-02
550,219.2,-1.071,1.316e-02
551,219.6,-1.051,1.337e-02
552,220.0,-1.031,1.356e-02
553,220.4,-1.011,1.376e-02
554,220.8,-0.991,1.395e-02
555,221.2,-0.971,1.411e-02
556,221.6,-0.951,1.428e-02
557,222.0,-0.931,1.441e-02
558,222.4,-0.911,1.454e-02
559,222.8,-0.891,1.466e-02
560,223.2,-0.871,1.478e-02
561,223.6,-0.851,1.483e-02
562,224.0,-0.831,1.494e-02
563,224.4,-0.811,1.500e-02
564,224.8,-0.791,1.508e-02
565,225.2,-0.771,1.517e-02
566,225.6,-0.751,1.521e-02
567,226.0,-0.731,1.522e-02
568,226.4,-0.711,1.518e-02
569,226.8,-0.691,1.513e-02
570,227.2,-0.671,1.508e-02
571,227.6,-0.651,1.503e-02
572,228.0,-0.631,1.493e-02
573,228.4,-0.611,1.484e-02
574,228.8,-0.591,1.471e-02
575,229.2,-0.571,1.462e-02
576,229.6,-0.551,1.448e-02
577,230.0,-0.531,1.439e-02
578,230.4,-0.511,1.426e-02
579,230.8,-0.491,1.413e-02
580,231.2,-0.471,1.400e-02
581,231.6,-0.451,1.389e-02
582,232.0,-0.431,1.378e-02
583,232.4,-0.411,1.362e-02
584,232.8,-0.391,1.350e-02
585,233.2,-0.372,1.335e-02
586,233.6,-0.352,1.321e-02
587,234.0,-0.332,1.307e-02
588,234.4,-0.312,1.289e-02
589,234.8,-0.292,1.275e-02
590,235.2,-0.272,1.262e-02
591,235.6,-0.252,1.244e-02
592,236.0,-0.232,1.231e-02
593,236.4,-0.212,1.215e-02
594,236.8,-0.192,1.199e-02
595,237.2,-0.172,1.188e-02
596,237.6,-0.152,1.173e-02
597,238.0,-0.132,1.159e-02
598,238.4,-0.112,1.146e-02
599,238.8,-0.092,1.133e-02
600,239.2,-0.072,1.123e-02
601,239.6,-0.052,1.111e-02
602,240.0,-0.032,1.101e-02
603,240.4,-0.012,1.092e-02
604,240.8,0.008,1.085e-02
605,241.2,0.028,1.083e-02
606,241.6,0.048,1.080e-02
607,242.0,0.068,1.077e-02
608,242.4,0.088,1.076e-02
609,242.8,0.108,1.074e-02
610,243.2,0.128,1.083e-02
611,243.6,0.148,1.094e-02
612,244.0,0.168,1.109e-02
613,244.4,0.188,1.126e-02
614,244.8,0.208,1.142e-02
615,245.2,0.228,1.160e-02
616,245.6,0.248,1.184e-02
617,246.0,0.268,1.210e-02
618,246.4,0.288,1.240e-02
619,246.8,0.308,1.271e-02
620,247.2,0.328,1.314e-02
621,247.6,0.348,1.361e-02
622,248.0,0.368,1.417e-02
623,248.4,0.388,1.489e-02
624,248.8,0.408,1.610e-02
625,249.2,0.428,1.730e-02
626,249.6,0.448,1.827e-02
627,250.0,0.468,1.975e-02
628,250.3,0.488,2.218e-02
629,250.7,0.492,2.196e-02
630,251.1,0.473,1.695e-02
631,251.5,0.453,1.316e-02
632,251.9,0.433,1.048e-02
633,252.3,0.413,8.538e-03
634,252.7,0.393,7.162e-03
635,253.1,0.373,6.047e-03
636,253.5,0.353,5.175e-03
637,253.9,0.333,4.459e-03
638,254.3,0.313,3.834e-03
639,254.7,0.293,3.326e-03
640,255.1,0.273,2.830e-03
641,255.5,0.253,2.339e-03
642,255.9,0.233,2.064e-03
643,256.3,0.213,1.973e-03
644,256.7,0.193,1.796e-03
645,257.1,0.173,1.596e-03
646,257.5,0.153,1.346e-03
647,257.9,0.133,1.110e-03
648,258.3,0.113,8.864e-04
649,258.7,0.093,6.711e-04
650,259.1,0.073,4.444e-04
651,259.5,0.053,2.241e-04
652,259.9,0.033,3.193e-05
653,260.3,0.013,-1.572e-04
654,260.7,-0.007,-3.604e-04
655,261.1,-0.027,-5.673e-04
656,261.5,-0.047,-7.713e-04
657,261.9,-0.067,-9.703e-04
658,262.3,-0.087,-1.188e-03
659,262.7,-0.107,-1.393e-03
660,263.1,-0.127,-1.630e-03
661,263.5,-0.147,-1.863e-03
662,263.9,-0.167,-2.090e-03
663,264.3,-0.187,-2.309e-03
664,264.7,-0.207,-2.580e-03
665,265.1,-0.227,-2.840e-03
666,265.5,-0.247,-3.081e-03
667,265.9,-0.267,-3.387e-03
668,266.3,-0.287,-3.665e-03
669,266.7,-0.307,-3.949e-03
670,267.1,-0.327,-4.230e-03
671,267.5,-0.347,-4.509e-03
672,267.9,-0.366,-4.832e-03
673,268.3,-0.386,-5.105e-03
674,268.7,-0.406,-5.403e-03
675,269.1,-0.426,-5.734e-03
676,269.5,-0.446,-6.000e-03
677,269.9,-0.466,-6.329e-03
678,270.3,-0.486,-6.592e-03
679,270.7,-0.506,-6.865e-03
680,271.1,-0.526,-7.177e-03
681,271.5,-0.546,-7.426e-03
682,271.9,-0.566,-7.706e-03
683,272.3,-0.586,-7.962e-03
684,272.7,-0.606,-8.251e-03
685,273.1,-0.626,-8.488e-03
686,273.5,-0.646,-8.755e-03
687,273.9,-0.666,-8.978e-03
688,274.3,-0.686,-9.272e-03
689,274.7,-0.706,-9.490e-03
690,275.1,-0.726,-9.773e-03
691,275.5,-0.746,-1.004e-02
692,275.9,-0.766,-1.030e-02
693,276.3,-0.786,-1.061e-02
694,276.7,-0.806,-1.090e-02
695,277.1,-0.826,-1.119e-02
696,277.5,-0.846,-1.153e-02
697,277.9,-0.866,-1.182e-02
698,278.3,-0.886,-1.209e-02
699,278.7,-0.906,-1.237e-02
700,279.1,-0.926,-1.269e-02
701,279.5,-0.946,-1.302e-02
702,279.9,-0.966,-1.337e-02
703,280.3,-0.986,-1.373e-02
704,280.7,-1.006,-1.408e-02
705,281.1,-1.026,-1.445e-02
706,281.5,-1.046,-1.478e-02
707,281.9,-1.066,-1.510e-02
708,282.3,-1.086,-1.542e-02
709,282.7,-1.106,-1.574e-02
710,283.1,-1.126,-1.600e-02
711,283.5,-1.146,-1.622e-02
712,283.9,-1.166,-1.648e-02
713,284.3,-1.186,-1.672e-02
714,284.7,-1.206,-1.700e-02
715,285.1,-1.225,-1.729e-02
716,285.5,-1.245,-1.759e-02
717,285.9,-1.265,-1.789e-02
718,286.3,-1.285,-1.820e-02
719,286.7,-1.305,-1.850e-02
720,287.1,-1.325,-1.883e-02
721,287.5,-1.345,-1.917e-02
722,287.9,-1.365,-1.951e-02
723,288.3,-1.385,-1.988e-02
724,288.7,-1.405,-2.029e-02
725,289.1,-1.425,-2.075e-02
726,289.5,-1.445,-2.127e-02
727,289.9,-1.465,-2.190e-02
728,290.3,-1.485,-2.265e-02
729,290.7,-1.493,-2.056e-02
730,291.1,-1.474,-1.391e-02
731,291.5,-1.454,-8.869e-03
732,291.9,-1.434,-4.905e-03
733,292.3,-1.414,-1.688e-03
734,292.7,-1.394,8.865e-04
735,293.1,-1.374,2.956e-03
736,293.5,-1.354,4.604e-03
737,293.9,-1.334,5.992e-03
738,294.3,-1.314,7.176e-03
739,294.7,-1.294,8.132e-03
740,295.1,-1.274,8.942e-03
741,295.5,-1.254,9.653e-03
742,295.9,-1.235,1.025e-02
743,296.3,-1.215,1.076e-02
744,296.7,-1.195,1.122e-02
745,297.1,-1.175,1.165e-02
746,297.5,-1.155,1.197e-02
747,297.9,-1.135,1.232e-02
748,298.3,-1.115,1.261e-02
749,298.7,-1.095,1.290e-02
750,299.1,-1.075,1.314e-02
751,299.5,-1.055,1.336e-02
752,299.9,-1.035,1.359e-02
753,300.3,-1.015,1.375e-02
754,300.7,-0.995,1.393e-02
755,301.1,-0.975,1.411e-02
756,301.5,-0.955,1.427e-02
757,301.9,-0.935,1.444e-02
758,302.3,-0.915,1.457e-02
759,302.7,-0.895,1.470e-02
760,303.1,-0.875,1.482e-02
761,303.5,-0.855,1.490e-02
762,303.9,-0.835,1.498e-02
763,304.3,-0.815,1.507e-02
764,304.7,-0.795,1.517e-02
