sep=,
File............:   - FEB;22.2023
System..........:  
Temperature.....:  -0.4+-0.0C
Time............:  14:42:32-14:44:54
Slewrate........:  150mV/s
Comment.........:  
                   
                   
                   
                   
Electr.area/sqcm:  
                    
Cyclic voltammogram
Lines:   1065
Columns: 3
Number,Time/s,Potential/V,Current/A
93,12.2,-0.700,-1.555e-02
94,12.3,-0.720,-1.632e-02
95,12.5,-0.740,-1.715e-02
96,12.6,-0.760,-1.803e-02
97,12.7,-0.780,-1.896e-02
98,12.9,-0.800,-1.997e-02
99,13.0,-0.820,-2.109e-02
100,13.1,-0.840,-2.232e-02
101,13.3,-0.860,-2.365e-02
102,13.4,-0.880,-2.510e-02
103,13.5,-0.900,-2.666e-02
104,13.7,-0.920,-2.833e-02
105,13.8,-0.940,-3.006e-02
106,13.9,-0.960,-3.183e-02
107,14.1,-0.980,-3.362e-02
108,14.2,-1.000,-3.542e-02
109,14.3,-1.020,-3.719e-02
110,14.5,-1.040,-3.891e-02
111,14.6,-1.060,-4.054e-02
112,14.7,-1.080,-4.211e-02
113,14.9,-1.100,-4.354e-02
114,15.0,-1.120,-4.487e-02
115,15.1,-1.140,-4.607e-02
116,15.3,-1.159,-4.719e-02
117,15.4,-1.179,-4.815e-02
118,15.5,-1.199,-4.904e-02
119,15.7,-1.219,-4.977e-02
120,15.8,-1.239,-5.042e-02
121,15.9,-1.259,-5.090e-02
122,16.1,-1.279,-5.127e-02
123,16.2,-1.299,-5.149e-02
124,16.3,-1.319,-5.156e-02
125,16.5,-1.339,-5.154e-02
126,16.6,-1.359,-5.149e-02
127,16.7,-1.379,-5.138e-02
128,16.9,-1.399,-5.134e-02
129,17.0,-1.419,-5.135e-02
130,17.1,-1.439,-5.145e-02
131,17.3,-1.459,-5.174e-02
132,17.4,-1.479,-5.220e-02
133,17.5,-1.495,-5.177e-02
134,17.7,-1.481,-4.515e-02
135,17.8,-1.461,-3.916e-02
136,17.9,-1.441,-3.417e-02
137,18.1,-1.421,-2.992e-02
138,18.2,-1.401,-2.625e-02
139,18.3,-1.381,-2.314e-02
140,18.5,-1.361,-2.047e-02
141,18.6,-1.341,-1.819e-02
142,18.7,-1.321,-1.623e-02
143,18.9,-1.301,-1.455e-02
144,19.0,-1.281,-1.309e-02
145,19.1,-1.261,-1.181e-02
146,19.3,-1.241,-1.066e-02
147,19.4,-1.221,-9.623e-03
148,19.5,-1.201,-8.693e-03
149,19.7,-1.181,-7.818e-03
150,19.8,-1.161,-7.009e-03
151,19.9,-1.141,-6.243e-03
152,20.1,-1.121,-5.519e-03
153,20.2,-1.101,-4.814e-03
154,20.3,-1.081,-4.136e-03
155,20.5,-1.061,-3.457e-03
156,20.6,-1.041,-2.800e-03
157,20.7,-1.021,-2.146e-03
158,20.9,-1.001,-1.494e-03
159,21.0,-0.981,-8.371e-04
160,21.1,-0.961,-1.747e-04
161,21.3,-0.941,4.787e-04
162,21.4,-0.921,1.124e-03
163,21.5,-0.901,1.752e-03
164,21.7,-0.881,2.361e-03
165,21.8,-0.861,2.947e-03
166,21.9,-0.841,3.509e-03
167,22.1,-0.821,4.064e-03
168,22.2,-0.801,4.583e-03
169,22.3,-0.781,5.065e-03
170,22.5,-0.761,5.474e-03
171,22.6,-0.741,5.841e-03
172,22.7,-0.721,6.172e-03
173,22.9,-0.701,6.440e-03
174,23.0,-0.681,6.677e-03
175,23.1,-0.661,6.874e-03
176,23.3,-0.641,7.023e-03
177,23.4,-0.621,7.137e-03
178,23.5,-0.601,7.222e-03
179,23.7,-0.581,7.280e-03
180,23.8,-0.561,7.305e-03
181,23.9,-0.541,7.310e-03
182,24.1,-0.521,7.304e-03
183,24.2,-0.501,7.300e-03
184,24.3,-0.481,7.294e-03
185,24.5,-0.461,7.288e-03
186,24.6,-0.441,7.298e-03
187,24.7,-0.421,7.328e-03
188,24.9,-0.401,7.380e-03
189,25.0,-0.381,7.461e-03
190,25.1,-0.361,7.552e-03
191,25.3,-0.341,7.674e-03
192,25.4,-0.321,7.804e-03
193,25.5,-0.301,7.958e-03
194,25.7,-0.281,8.115e-03
195,25.8,-0.261,8.291e-03
196,25.9,-0.241,8.496e-03
197,26.1,-0.221,8.747e-03
198,26.2,-0.201,9.097e-03
199,26.3,-0.181,9.552e-03
200,26.5,-0.161,1.010e-02
201,26.6,-0.141,1.069e-02
202,26.7,-0.121,1.126e-02
203,26.9,-0.101,1.177e-02
204,27.0,-0.081,1.217e-02
205,27.1,-0.061,1.244e-02
206,27.3,-0.041,1.259e-02
207,27.4,-0.021,1.264e-02
208,27.5,-0.001,1.262e-02
209,27.7,0.019,1.253e-02
210,27.8,0.039,1.240e-02
211,27.9,0.059,1.223e-02
212,28.1,0.079,1.202e-02
213,28.2,0.099,1.182e-02
214,28.3,0.119,1.161e-02
215,28.5,0.139,1.144e-02
216,28.6,0.159,1.127e-02
217,28.7,0.179,1.116e-02
218,28.9,0.199,1.108e-02
219,29.0,0.219,1.104e-02
220,29.1,0.239,1.100e-02
221,29.3,0.259,1.099e-02
222,29.4,0.279,1.102e-02
223,29.5,0.299,1.107e-02
224,29.7,0.319,1.118e-02
225,29.8,0.339,1.134e-02
226,29.9,0.359,1.157e-02
227,30.1,0.379,1.188e-02
228,30.2,0.399,1.231e-02
229,30.3,0.419,1.302e-02
230,30.5,0.439,1.391e-02
231,30.6,0.459,1.457e-02
232,30.7,0.479,1.552e-02
233,30.9,0.495,1.633e-02
234,31.0,0.481,1.257e-02
235,31.1,0.461,9.206e-03
236,31.3,0.441,6.783e-03
237,31.4,0.421,5.015e-03
238,31.5,0.401,3.711e-03
239,31.7,0.381,2.710e-03
240,31.8,0.361,1.914e-03
241,31.9,0.341,1.267e-03
242,32.1,0.321,7.287e-04
243,32.2,0.301,2.633e-04
244,32.3,0.281,-1.640e-04
245,32.5,0.261,-5.360e-04
246,32.6,0.241,-8.036e-04
247,32.7,0.221,-9.660e-04
248,32.9,0.201,-1.133e-03
249,33.0,0.181,-1.333e-03
250,33.1,0.161,-1.529e-03
251,33.3,0.141,-1.721e-03
252,33.4,0.121,-1.904e-03
253,33.5,0.101,-2.088e-03
254,33.7,0.081,-2.271e-03
255,33.8,0.061,-2.426e-03
256,33.9,0.041,-2.594e-03
257,34.1,0.021,-2.754e-03
258,34.2,0.001,-2.916e-03
259,34.3,-0.019,-3.070e-03
260,34.5,-0.039,-3.228e-03
261,34.6,-0.059,-3.392e-03
262,34.7,-0.079,-3.558e-03
263,34.9,-0.099,-3.723e-03
264,35.0,-0.119,-3.900e-03
265,35.1,-0.139,-4.077e-03
266,35.3,-0.159,-4.271e-03
267,35.4,-0.179,-4.489e-03
268,35.5,-0.199,-4.761e-03
269,35.7,-0.219,-5.115e-03
270,35.8,-0.239,-5.582e-03
271,35.9,-0.259,-6.139e-03
272,36.1,-0.279,-6.711e-03
273,36.2,-0.299,-7.144e-03
274,36.3,-0.319,-7.386e-03
275,36.5,-0.339,-7.540e-03
276,36.6,-0.359,-7.724e-03
277,36.7,-0.379,-7.985e-03
278,36.9,-0.399,-8.328e-03
279,37.0,-0.419,-8.720e-03
280,37.1,-0.439,-9.174e-03
281,37.3,-0.459,-9.648e-03
282,37.4,-0.479,-1.016e-02
283,37.5,-0.499,-1.070e-02
284,37.7,-0.519,-1.126e-02
285,37.8,-0.539,-1.183e-02
286,37.9,-0.559,-1.241e-02
287,38.1,-0.579,-1.300e-02
288,38.2,-0.599,-1.361e-02
289,38.3,-0.619,-1.423e-02
290,38.5,-0.639,-1.489e-02
291,38.6,-0.659,-1.554e-02
292,38.7,-0.679,-1.622e-02
293,38.9,-0.699,-1.693e-02
294,39.0,-0.719,-1.769e-02
295,39.1,-0.739,-1.848e-02
296,39.3,-0.759,-1.931e-02
297,39.4,-0.779,-2.020e-02
298,39.5,-0.799,-2.119e-02
299,39.7,-0.819,-2.225e-02
300,39.8,-0.839,-2.341e-02
301,39.9,-0.859,-2.470e-02
302,40.1,-0.879,-2.608e-02
303,40.2,-0.899,-2.761e-02
304,40.3,-0.919,-2.921e-02
305,40.5,-0.939,-3.090e-02
306,40.6,-0.959,-3.262e-02
307,40.7,-0.979,-3.436e-02
308,40.9,-0.999,-3.610e-02
309,41.0,-1.019,-3.784e-02
310,41.1,-1.039,-3.953e-02
311,41.3,-1.059,-4.115e-02
312,41.4,-1.079,-4.269e-02
313,41.5,-1.099,-4.411e-02
314,41.7,-1.119,-4.544e-02
315,41.8,-1.139,-4.668e-02
316,41.9,-1.159,-4.787e-02
317,42.1,-1.178,-4.895e-02
318,42.2,-1.198,-4.994e-02
319,42.3,-1.218,-5.081e-02
320,42.5,-1.238,-5.159e-02
321,42.6,-1.258,-5.219e-02
322,42.7,-1.278,-5.261e-02
323,42.9,-1.298,-5.292e-02
324,43.0,-1.318,-5.311e-02
325,43.1,-1.338,-5.328e-02
326,43.3,-1.358,-5.352e-02
327,43.4,-1.378,-5.378e-02
328,43.5,-1.398,-5.398e-02
329,43.7,-1.418,-5.401e-02
330,43.8,-1.438,-5.407e-02
331,43.9,-1.458,-5.427e-02
332,44.1,-1.478,-5.468e-02
333,44.2,-1.495,-5.445e-02
334,44.3,-1.482,-4.761e-02
335,44.5,-1.462,-4.109e-02
336,44.6,-1.442,-3.570e-02
337,44.7,-1.422,-3.104e-02
338,44.9,-1.402,-2.706e-02
339,45.0,-1.382,-2.366e-02
340,45.1,-1.362,-2.072e-02
341,45.3,-1.342,-1.819e-02
342,45.4,-1.322,-1.598e-02
343,45.5,-1.302,-1.407e-02
344,45.7,-1.282,-1.240e-02
345,45.8,-1.262,-1.092e-02
346,45.9,-1.242,-9.609e-03
347,46.1,-1.222,-8.434e-03
348,46.2,-1.202,-7.372e-03
349,46.3,-1.182,-6.402e-03
350,46.5,-1.162,-5.509e-03
351,46.6,-1.142,-4.664e-03
352,46.7,-1.122,-3.871e-03
353,46.9,-1.102,-3.109e-03
354,47.0,-1.082,-2.391e-03
355,47.1,-1.062,-1.685e-03
356,47.3,-1.042,-9.936e-04
357,47.4,-1.022,-3.187e-04
358,47.5,-1.002,3.559e-04
359,47.7,-0.982,1.025e-03
360,47.8,-0.962,1.684e-03
361,47.9,-0.942,2.332e-03
362,48.1,-0.922,2.979e-03
363,48.2,-0.902,3.602e-03
364,48.3,-0.882,4.197e-03
365,48.5,-0.862,4.796e-03
366,48.6,-0.842,5.359e-03
367,48.7,-0.822,5.912e-03
368,48.9,-0.802,6.441e-03
369,49.0,-0.782,6.921e-03
370,49.1,-0.762,7.342e-03
371,49.3,-0.742,7.709e-03
372,49.4,-0.722,8.031e-03
373,49.5,-0.702,8.316e-03
374,49.7,-0.682,8.556e-03
375,49.8,-0.662,8.759e-03
376,49.9,-0.642,8.918e-03
377,50.1,-0.622,9.038e-03
378,50.2,-0.602,9.129e-03
379,50.3,-0.582,9.186e-03
380,50.5,-0.562,9.215e-03
381,50.6,-0.542,9.228e-03
382,50.7,-0.522,9.219e-03
383,50.9,-0.502,9.205e-03
384,51.0,-0.482,9.178e-03
385,51.1,-0.462,9.144e-03
386,51.3,-0.442,9.123e-03
387,51.4,-0.422,9.118e-03
388,51.5,-0.402,9.125e-03
389,51.7,-0.382,9.158e-03
390,51.8,-0.362,9.217e-03
391,51.9,-0.342,9.282e-03
392,52.1,-0.322,9.377e-03
393,52.2,-0.302,9.482e-03
394,52.3,-0.282,9.593e-03
395,52.5,-0.262,9.724e-03
396,52.6,-0.242,9.886e-03
397,52.7,-0.222,1.009e-02
398,52.9,-0.202,1.038e-02
399,53.0,-0.182,1.077e-02
400,53.1,-0.162,1.126e-02
401,53.3,-0.142,1.185e-02
402,53.4,-0.122,1.243e-02
403,53.5,-0.102,1.297e-02
404,53.7,-0.082,1.342e-02
405,53.8,-0.062,1.376e-02
406,53.9,-0.042,1.398e-02
407,54.1,-0.022,1.410e-02
408,54.2,-0.002,1.412e-02
409,54.3,0.018,1.406e-02
410,54.5,0.038,1.395e-02
411,54.6,0.058,1.379e-02
412,54.7,0.078,1.359e-02
413,54.9,0.098,1.338e-02
414,55.0,0.118,1.317e-02
415,55.1,0.138,1.295e-02
416,55.3,0.158,1.276e-02
417,55.4,0.178,1.261e-02
418,55.5,0.198,1.249e-02
419,55.7,0.218,1.241e-02
420,55.8,0.238,1.234e-02
421,55.9,0.258,1.231e-02
422,56.1,0.278,1.230e-02
423,56.2,0.298,1.235e-02
424,56.3,0.318,1.245e-02
425,56.5,0.338,1.261e-02
426,56.6,0.358,1.285e-02
427,56.7,0.378,1.318e-02
428,56.9,0.398,1.364e-02
429,57.0,0.418,1.444e-02
430,57.1,0.438,1.548e-02
431,57.3,0.458,1.624e-02
432,57.4,0.478,1.721e-02
433,57.5,0.495,1.820e-02
434,57.7,0.482,1.433e-02
435,57.8,0.462,1.064e-02
436,57.9,0.442,7.927e-03
437,58.1,0.422,5.936e-03
438,58.2,0.402,4.427e-03
439,58.3,0.382,3.250e-03
440,58.5,0.362,2.321e-03
441,58.6,0.342,1.556e-03
442,58.7,0.322,9.175e-04
443,58.9,0.302,3.607e-04
444,59.0,0.282,-1.461e-04
445,59.1,0.262,-6.023e-04
446,59.3,0.242,-9.401e-04
447,59.4,0.222,-1.122e-03
448,59.5,0.202,-1.299e-03
449,59.7,0.182,-1.516e-03
450,59.8,0.162,-1.747e-03
451,59.9,0.142,-1.962e-03
452,60.1,0.122,-2.187e-03
453,60.2,0.102,-2.399e-03
454,60.3,0.082,-2.597e-03
455,60.5,0.062,-2.791e-03
456,60.6,0.042,-2.973e-03
457,60.7,0.022,-3.157e-03
458,60.9,0.002,-3.344e-03
459,61.0,-0.018,-3.530e-03
460,61.1,-0.038,-3.715e-03
461,61.3,-0.058,-3.903e-03
462,61.4,-0.078,-4.093e-03
463,61.5,-0.098,-4.278e-03
464,61.7,-0.118,-4.480e-03
465,61.8,-0.138,-4.681e-03
466,61.9,-0.158,-4.902e-03
467,62.1,-0.178,-5.141e-03
468,62.2,-0.198,-5.431e-03
469,62.3,-0.218,-5.791e-03
470,62.5,-0.238,-6.254e-03
471,62.6,-0.258,-6.839e-03
472,62.7,-0.278,-7.479e-03
473,62.9,-0.298,-8.031e-03
474,63.0,-0.318,-8.398e-03
475,63.1,-0.338,-8.628e-03
476,63.3,-0.358,-8.823e-03
477,63.4,-0.378,-9.063e-03
478,63.5,-0.398,-9.371e-03
479,63.7,-0.418,-9.745e-03
480,63.8,-0.438,-1.018e-02
481,63.9,-0.458,-1.066e-02
482,64.1,-0.478,-1.118e-02
483,64.2,-0.498,-1.173e-02
484,64.3,-0.518,-1.230e-02
485,64.5,-0.538,-1.287e-02
486,64.6,-0.558,-1.348e-02
487,64.7,-0.578,-1.409e-02
488,64.9,-0.598,-1.471e-02
489,65.0,-0.618,-1.536e-02
490,65.1,-0.638,-1.601e-02
491,65.3,-0.658,-1.668e-02
492,65.4,-0.678,-1.737e-02
493,65.5,-0.698,-1.809e-02
494,65.7,-0.718,-1.883e-02
495,65.8,-0.738,-1.961e-02
496,65.9,-0.758,-2.043e-02
497,66.1,-0.778,-2.130e-02
498,66.2,-0.798,-2.225e-02
499,66.3,-0.818,-2.327e-02
500,66.5,-0.838,-2.437e-02
501,66.6,-0.858,-2.557e-02
502,66.7,-0.878,-2.689e-02
503,66.9,-0.898,-2.832e-02
504,67.0,-0.918,-2.986e-02
505,67.1,-0.938,-3.147e-02
506,67.3,-0.958,-3.313e-02
507,67.4,-0.978,-3.482e-02
508,67.5,-0.998,-3.652e-02
509,67.7,-1.018,-3.822e-02
510,67.8,-1.038,-3.991e-02
511,67.9,-1.058,-4.156e-02
512,68.1,-1.078,-4.312e-02
513,68.2,-1.098,-4.461e-02
514,68.3,-1.118,-4.597e-02
515,68.5,-1.138,-4.724e-02
516,68.6,-1.158,-4.846e-02
517,68.7,-1.178,-4.961e-02
518,68.8,-1.198,-5.066e-02
519,69.0,-1.217,-5.165e-02
520,69.1,-1.237,-5.253e-02
521,69.2,-1.257,-5.322e-02
522,69.4,-1.277,-5.382e-02
523,69.5,-1.297,-5.428e-02
524,69.6,-1.317,-5.466e-02
525,69.8,-1.337,-5.503e-02
526,69.9,-1.357,-5.540e-02
527,70.0,-1.377,-5.578e-02
528,70.2,-1.397,-5.608e-02
529,70.3,-1.417,-5.631e-02
530,70.4,-1.437,-5.646e-02
531,70.6,-1.457,-5.675e-02
532,70.7,-1.477,-5.716e-02
533,70.8,-1.495,-5.708e-02
534,71.0,-1.483,-5.032e-02
535,71.1,-1.463,-4.355e-02
536,71.2,-1.443,-3.779e-02
537,71.4,-1.423,-3.278e-02
538,71.5,-1.403,-2.833e-02
539,71.6,-1.383,-2.446e-02
540,71.8,-1.363,-2.107e-02
541,71.9,-1.343,-1.803e-02
542,72.0,-1.323,-1.524e-02
543,72.2,-1.303,-1.261e-02
544,72.3,-1.283,-1.017e-02
545,72.4,-1.263,-8.255e-03
546,72.6,-1.243,-6.751e-03
547,72.7,-1.223,-5.510e-03
548,72.8,-1.203,-4.435e-03
549,73.0,-1.183,-3.444e-03
550,73.1,-1.163,-2.576e-03
551,73.2,-1.143,-1.783e-03
552,73.4,-1.123,-1.053e-03
553,73.5,-1.103,-3.557e-04
554,73.6,-1.083,3.008e-04
555,73.8,-1.063,9.381e-04
556,73.9,-1.043,1.588e-03
557,74.0,-1.023,2.224e-03
558,74.2,-1.003,2.835e-03
559,74.3,-0.983,3.444e-03
560,74.4,-0.963,4.045e-03
561,74.6,-0.943,4.642e-03
562,74.7,-0.923,5.243e-03
563,74.8,-0.903,5.810e-03
564,75.0,-0.883,6.375e-03
565,75.1,-0.863,6.913e-03
566,75.2,-0.843,7.441e-03
567,75.4,-0.823,7.968e-03
568,75.5,-0.803,8.466e-03
569,75.6,-0.783,8.938e-03
570,75.8,-0.763,9.355e-03
571,75.9,-0.743,9.725e-03
572,76.0,-0.723,1.004e-02
573,76.2,-0.703,1.030e-02
574,76.3,-0.683,1.051e-02
575,76.4,-0.663,1.071e-02
576,76.6,-0.643,1.087e-02
577,76.7,-0.623,1.099e-02
578,76.8,-0.603,1.108e-02
579,77.0,-0.583,1.114e-02
580,77.1,-0.563,1.116e-02
581,77.2,-0.543,1.115e-02
582,77.4,-0.523,1.113e-02
583,77.5,-0.503,1.110e-02
584,77.6,-0.483,1.105e-02
585,77.8,-0.463,1.100e-02
586,77.9,-0.443,1.096e-02
587,78.0,-0.423,1.092e-02
588,78.2,-0.403,1.090e-02
589,78.3,-0.383,1.088e-02
590,78.4,-0.363,1.089e-02
591,78.6,-0.343,1.091e-02
592,78.7,-0.323,1.095e-02
593,78.8,-0.303,1.100e-02
594,79.0,-0.283,1.107e-02
595,79.1,-0.263,1.115e-02
596,79.2,-0.243,1.125e-02
597,79.4,-0.223,1.141e-02
598,79.5,-0.203,1.162e-02
599,79.6,-0.183,1.194e-02
600,79.8,-0.163,1.236e-02
601,79.9,-0.143,1.287e-02
602,80.0,-0.123,1.341e-02
603,80.2,-0.103,1.393e-02
604,80.3,-0.083,1.439e-02
605,80.4,-0.063,1.476e-02
606,80.6,-0.043,1.503e-02
607,80.7,-0.023,1.519e-02
608,80.8,-0.003,1.525e-02
609,81.0,0.017,1.523e-02
610,81.1,0.037,1.514e-02
611,81.2,0.057,1.501e-02
612,81.4,0.077,1.483e-02
613,81.5,0.097,1.462e-02
614,81.6,0.117,1.439e-02
615,81.8,0.137,1.417e-02
616,81.9,0.157,1.396e-02
617,82.0,0.177,1.379e-02
618,82.2,0.197,1.365e-02
619,82.3,0.217,1.355e-02
620,82.4,0.237,1.346e-02
621,82.6,0.257,1.340e-02
622,82.7,0.277,1.338e-02
623,82.8,0.297,1.341e-02
624,83.0,0.317,1.350e-02
625,83.1,0.337,1.366e-02
626,83.2,0.357,1.391e-02
627,83.4,0.377,1.426e-02
628,83.5,0.397,1.476e-02
629,83.6,0.417,1.563e-02
630,83.8,0.437,1.685e-02
631,83.9,0.457,1.770e-02
632,84.0,0.477,1.868e-02
633,84.2,0.495,1.980e-02
634,84.3,0.483,1.586e-02
635,84.4,0.463,1.188e-02
636,84.6,0.443,8.912e-03
637,84.7,0.423,6.693e-03
638,84.8,0.403,5.004e-03
639,85.0,0.383,3.679e-03
640,85.1,0.363,2.629e-03
641,85.2,0.343,1.768e-03
642,85.4,0.323,1.036e-03
643,85.5,0.303,4.027e-04
644,85.6,0.283,-1.726e-04
645,85.8,0.263,-6.999e-04
646,85.9,0.243,-1.108e-03
647,86.0,0.223,-1.308e-03
648,86.2,0.203,-1.486e-03
649,86.3,0.183,-1.714e-03
650,86.4,0.163,-1.960e-03
651,86.6,0.143,-2.206e-03
652,86.7,0.123,-2.453e-03
653,86.8,0.103,-2.683e-03
654,87.0,0.083,-2.902e-03
655,87.1,0.063,-3.115e-03
656,87.2,0.043,-3.326e-03
657,87.4,0.023,-3.526e-03
658,87.5,0.003,-3.738e-03
659,87.6,-0.017,-3.943e-03
660,87.8,-0.037,-4.139e-03
661,87.9,-0.057,-4.357e-03
662,88.0,-0.077,-4.563e-03
663,88.2,-0.097,-4.779e-03
664,88.3,-0.117,-4.994e-03
665,88.4,-0.137,-5.222e-03
666,88.6,-0.157,-5.467e-03
667,88.7,-0.177,-5.727e-03
668,88.8,-0.197,-6.019e-03
669,89.0,-0.217,-6.368e-03
670,89.1,-0.237,-6.835e-03
671,89.2,-0.257,-7.410e-03
672,89.4,-0.277,-8.062e-03
673,89.5,-0.297,-8.675e-03
674,89.6,-0.317,-9.141e-03
675,89.8,-0.337,-9.453e-03
676,89.9,-0.357,-9.686e-03
677,90.0,-0.377,-9.938e-03
678,90.2,-0.397,-1.023e-02
679,90.3,-0.417,-1.060e-02
680,90.4,-0.437,-1.101e-02
681,90.6,-0.457,-1.149e-02
682,90.7,-0.477,-1.200e-02
683,90.8,-0.497,-1.253e-02
684,91.0,-0.517,-1.310e-02
685,91.1,-0.537,-1.368e-02
686,91.2,-0.557,-1.428e-02
687,91.4,-0.577,-1.489e-02
688,91.5,-0.597,-1.551e-02
689,91.6,-0.617,-1.614e-02
690,91.8,-0.637,-1.679e-02
691,91.9,-0.657,-1.745e-02
692,92.0,-0.677,-1.812e-02
693,92.2,-0.697,-1.882e-02
694,92.3,-0.717,-1.954e-02
695,92.4,-0.737,-2.028e-02
696,92.6,-0.757,-2.106e-02
697,92.7,-0.777,-2.188e-02
698,92.8,-0.797,-2.275e-02
699,93.0,-0.817,-2.368e-02
700,93.1,-0.837,-2.468e-02
701,93.2,-0.857,-2.576e-02
702,93.4,-0.877,-2.695e-02
703,93.5,-0.897,-2.824e-02
704,93.6,-0.917,-2.962e-02
705,93.8,-0.937,-3.107e-02
706,93.9,-0.957,-3.257e-02
707,94.0,-0.977,-3.411e-02
708,94.2,-0.997,-3.568e-02
709,94.3,-1.017,-3.728e-02
710,94.4,-1.037,-3.887e-02
711,94.6,-1.057,-4.044e-02
712,94.7,-1.077,-4.196e-02
713,94.8,-1.097,-4.339e-02
714,95.0,-1.117,-4.471e-02
715,95.1,-1.137,-4.594e-02
716,95.2,-1.157,-4.709e-02
717,95.4,-1.177,-4.811e-02
718,95.5,-1.197,-4.900e-02
719,95.6,-1.217,-4.974e-02
720,95.8,-1.236,-5.043e-02
721,95.9,-1.257,-5.087e-02
722,96.0,-1.276,-5.105e-02
723,96.2,-1.296,-5.112e-02
724,96.3,-1.316,-5.109e-02
725,96.4,-1.336,-5.109e-02
726,96.6,-1.356,-5.107e-02
727,96.7,-1.376,-5.123e-02
728,96.8,-1.396,-5.120e-02
729,97.0,-1.416,-5.134e-02
730,97.1,-1.436,-5.180e-02
731,97.2,-1.456,-5.259e-02
732,97.4,-1.476,-5.348e-02
733,97.5,-1.494,-5.399e-02
734,97.6,-1.484,-4.766e-02
735,97.8,-1.464,-4.086e-02
736,97.9,-1.444,-3.516e-02
737,98.0,-1.424,-3.026e-02
738,98.2,-1.404,-2.597e-02
739,98.3,-1.384,-2.220e-02
740,98.4,-1.364,-1.893e-02
741,98.6,-1.344,-1.606e-02
742,98.7,-1.324,-1.353e-02
743,98.8,-1.304,-1.134e-02
744,99.0,-1.284,-9.440e-03
745,99.1,-1.264,-7.786e-03
746,99.2,-1.244,-6.301e-03
747,99.4,-1.224,-4.976e-03
748,99.5,-1.204,-3.769e-03
749,99.6,-1.184,-2.677e-03
750,99.8,-1.164,-1.685e-03
751,99.9,-1.144,-7.731e-04
752,100.0,-1.124,8.118e-05
753,100.2,-1.104,8.571e-04
