sep=,
File............:   - FEB;22.2023
System..........:  
Temperature.....:  -0.4+-0.0C
Time............:  16:32:35-16:43:57
Slewrate........:  25mV/s
Comment.........:  
                   
                   
                   
                   
Electr.area/sqcm:  
                    
Cyclic voltammogram
Lines:   852
Columns: 3
Number,Time/s,Potential/V,Current/A
77,60.4,-0.504,-3.362e-03
78,61.2,-0.524,-3.490e-03
79,62.0,-0.544,-3.589e-03
80,62.8,-0.564,-3.696e-03
81,63.6,-0.584,-3.793e-03
82,64.4,-0.604,-3.919e-03
83,65.2,-0.624,-4.035e-03
84,66.0,-0.644,-4.173e-03
85,66.8,-0.664,-4.325e-03
86,67.6,-0.684,-4.486e-03
87,68.4,-0.704,-4.667e-03
88,69.2,-0.723,-4.878e-03
89,70.0,-0.743,-5.071e-03
90,70.8,-0.763,-5.310e-03
91,71.6,-0.783,-5.503e-03
92,72.4,-0.803,-5.735e-03
93,73.2,-0.823,-5.901e-03
94,74.0,-0.843,-6.031e-03
95,74.8,-0.863,-6.150e-03
96,75.6,-0.883,-6.299e-03
97,76.4,-0.903,-6.485e-03
98,77.2,-0.923,-6.655e-03
99,78.0,-0.943,-6.885e-03
100,78.8,-0.963,-7.077e-03
101,79.6,-0.983,-7.299e-03
102,80.4,-1.003,-7.518e-03
103,81.2,-1.023,-7.748e-03
104,82.0,-1.043,-7.967e-03
105,82.8,-1.063,-8.212e-03
106,83.6,-1.083,-8.412e-03
107,84.4,-1.103,-8.611e-03
108,85.2,-1.123,-8.812e-03
109,86.0,-1.143,-8.986e-03
110,86.8,-1.163,-9.160e-03
111,87.6,-1.183,-9.348e-03
112,88.4,-1.203,-9.533e-03
113,89.2,-1.223,-9.744e-03
114,90.0,-1.243,-9.945e-03
115,90.8,-1.263,-1.018e-02
116,91.6,-1.283,-1.038e-02
117,92.4,-1.303,-1.063e-02
118,93.2,-1.323,-1.088e-02
119,94.0,-1.343,-1.114e-02
120,94.8,-1.363,-1.145e-02
121,95.6,-1.383,-1.178e-02
122,96.4,-1.403,-1.214e-02
123,97.2,-1.423,-1.258e-02
124,98.0,-1.443,-1.307e-02
125,98.8,-1.463,-1.367e-02
126,99.6,-1.483,-1.446e-02
127,100.4,-1.493,-1.334e-02
128,101.1,-1.475,-8.012e-03
129,101.9,-1.455,-4.297e-03
130,102.7,-1.435,-1.615e-03
131,103.5,-1.415,3.377e-04
132,104.3,-1.395,1.816e-03
133,105.1,-1.375,2.896e-03
134,105.9,-1.355,3.708e-03
135,106.7,-1.335,4.367e-03
136,107.5,-1.315,4.898e-03
137,108.3,-1.295,5.321e-03
138,109.1,-1.275,5.692e-03
139,109.9,-1.255,6.005e-03
140,110.7,-1.235,6.285e-03
141,111.5,-1.215,6.541e-03
142,112.3,-1.195,6.762e-03
143,113.1,-1.175,6.973e-03
144,113.9,-1.156,7.148e-03
145,114.7,-1.136,7.332e-03
146,115.5,-1.116,7.481e-03
147,116.3,-1.096,7.621e-03
148,117.1,-1.076,7.778e-03
149,117.9,-1.056,7.914e-03
150,118.7,-1.036,8.066e-03
151,119.5,-1.016,8.179e-03
152,120.3,-0.996,8.311e-03
153,121.1,-0.976,8.454e-03
154,121.9,-0.956,8.570e-03
155,122.7,-0.936,8.661e-03
156,123.5,-0.916,8.745e-03
157,124.3,-0.896,8.856e-03
158,125.1,-0.876,8.932e-03
159,125.9,-0.856,9.018e-03
160,126.7,-0.836,9.103e-03
161,127.5,-0.816,9.191e-03
162,128.3,-0.796,9.307e-03
163,129.1,-0.776,9.399e-03
164,129.9,-0.756,9.430e-03
165,130.7,-0.736,9.450e-03
166,131.5,-0.716,9.425e-03
167,132.3,-0.696,9.377e-03
168,133.1,-0.676,9.354e-03
169,133.9,-0.656,9.300e-03
170,134.7,-0.636,9.259e-03
171,135.5,-0.616,9.216e-03
172,136.3,-0.596,9.147e-03
173,137.1,-0.576,9.096e-03
174,137.9,-0.556,9.048e-03
175,138.7,-0.536,9.000e-03
176,139.5,-0.516,8.968e-03
177,140.3,-0.496,8.911e-03
178,141.1,-0.476,8.867e-03
179,141.9,-0.456,8.804e-03
180,142.7,-0.436,8.733e-03
181,143.5,-0.416,8.676e-03
182,144.3,-0.396,8.598e-03
183,145.1,-0.376,8.523e-03
184,145.9,-0.356,8.453e-03
185,146.7,-0.336,8.372e-03
186,147.5,-0.316,8.308e-03
187,148.3,-0.296,8.193e-03
188,149.1,-0.276,8.139e-03
189,149.9,-0.256,8.051e-03
190,150.7,-0.236,7.977e-03
191,151.5,-0.217,7.883e-03
192,152.3,-0.197,7.812e-03
193,153.1,-0.177,7.739e-03
194,153.9,-0.157,7.668e-03
195,154.7,-0.137,7.587e-03
196,155.5,-0.117,7.507e-03
197,156.3,-0.097,7.465e-03
198,157.1,-0.077,7.404e-03
199,157.9,-0.057,7.356e-03
200,158.7,-0.037,7.323e-03
201,159.5,-0.017,7.294e-03
202,160.3,0.003,7.271e-03
203,161.1,0.023,7.278e-03
204,161.9,0.043,7.280e-03
205,162.7,0.063,7.326e-03
206,163.5,0.083,7.384e-03
207,164.3,0.103,7.448e-03
208,165.1,0.123,7.543e-03
209,165.9,0.143,7.657e-03
210,166.7,0.163,7.792e-03
211,167.5,0.183,7.930e-03
212,168.3,0.203,8.044e-03
213,169.1,0.223,8.247e-03
214,169.9,0.243,8.456e-03
215,170.7,0.263,8.669e-03
216,171.5,0.283,8.940e-03
217,172.3,0.303,9.273e-03
218,173.1,0.323,9.631e-03
219,173.9,0.343,1.005e-02
220,174.7,0.363,1.059e-02
221,175.5,0.383,1.127e-02
222,176.3,0.403,1.226e-02
223,177.1,0.423,1.319e-02
224,177.9,0.443,1.415e-02
225,178.7,0.463,1.569e-02
226,179.5,0.483,1.837e-02
227,180.3,0.495,2.029e-02
228,181.1,0.477,1.569e-02
229,181.9,0.457,1.174e-02
230,182.7,0.437,9.001e-03
231,183.5,0.417,7.247e-03
232,184.3,0.397,6.022e-03
233,185.1,0.377,5.124e-03
234,185.9,0.357,4.451e-03
235,186.7,0.338,3.898e-03
236,187.5,0.318,3.472e-03
237,188.3,0.298,3.080e-03
238,189.1,0.278,2.717e-03
239,189.9,0.258,2.370e-03
240,190.7,0.238,2.105e-03
241,191.5,0.218,1.998e-03
242,192.3,0.198,1.922e-03
243,193.1,0.178,1.758e-03
244,193.9,0.158,1.622e-03
245,194.7,0.138,1.442e-03
246,195.5,0.118,1.274e-03
247,196.3,0.098,1.131e-03
248,197.1,0.078,9.870e-04
249,197.9,0.058,8.217e-04
250,198.7,0.038,6.948e-04
251,199.5,0.018,5.558e-04
252,200.3,-0.002,3.941e-04
253,201.1,-0.022,2.770e-04
254,201.9,-0.042,1.301e-04
255,202.7,-0.062,2.904e-06
256,203.5,-0.082,-1.713e-04
257,204.3,-0.102,-2.950e-04
258,205.1,-0.122,-4.500e-04
259,205.9,-0.142,-5.699e-04
260,206.7,-0.162,-7.269e-04
261,207.5,-0.182,-9.027e-04
262,208.3,-0.202,-1.066e-03
263,209.1,-0.222,-1.241e-03
264,209.9,-0.242,-1.419e-03
265,210.7,-0.262,-1.615e-03
266,211.5,-0.282,-1.790e-03
267,212.3,-0.302,-1.979e-03
268,213.1,-0.322,-2.178e-03
269,213.9,-0.342,-2.365e-03
270,214.7,-0.362,-2.548e-03
271,215.5,-0.382,-2.735e-03
272,216.3,-0.402,-2.925e-03
273,217.1,-0.422,-3.091e-03
274,217.9,-0.442,-3.249e-03
275,218.7,-0.462,-3.414e-03
276,219.5,-0.482,-3.565e-03
277,220.3,-0.502,-3.689e-03
278,221.1,-0.522,-3.818e-03
279,221.9,-0.542,-3.931e-03
280,222.7,-0.562,-4.041e-03
281,223.5,-0.582,-4.133e-03
282,224.3,-0.602,-4.251e-03
283,225.1,-0.622,-4.377e-03
284,225.9,-0.642,-4.504e-03
285,226.7,-0.662,-4.626e-03
286,227.5,-0.682,-4.764e-03
287,228.3,-0.702,-4.932e-03
288,229.1,-0.721,-5.088e-03
289,229.9,-0.741,-5.252e-03
290,230.7,-0.761,-5.445e-03
291,231.5,-0.781,-5.633e-03
292,232.3,-0.801,-5.836e-03
293,233.1,-0.821,-5.981e-03
294,233.9,-0.841,-6.121e-03
295,234.7,-0.861,-6.240e-03
296,235.5,-0.881,-6.397e-03
297,236.3,-0.901,-6.580e-03
298,237.1,-0.921,-6.765e-03
299,237.9,-0.941,-6.988e-03
300,238.7,-0.961,-7.238e-03
301,239.5,-0.981,-7.485e-03
302,240.3,-1.001,-7.727e-03
303,241.1,-1.021,-7.959e-03
304,241.9,-1.041,-8.155e-03
305,242.7,-1.061,-8.385e-03
306,243.5,-1.081,-8.596e-03
307,244.3,-1.101,-8.783e-03
308,245.1,-1.121,-8.962e-03
309,245.9,-1.141,-9.136e-03
310,246.7,-1.161,-9.253e-03
311,247.5,-1.181,-9.378e-03
312,248.3,-1.201,-9.505e-03
313,249.1,-1.221,-9.675e-03
314,249.9,-1.241,-9.841e-03
315,250.7,-1.261,-1.003e-02
316,251.5,-1.281,-1.024e-02
317,252.3,-1.301,-1.045e-02
318,253.1,-1.321,-1.066e-02
319,253.9,-1.341,-1.092e-02
320,254.7,-1.361,-1.120e-02
321,255.5,-1.381,-1.149e-02
322,256.3,-1.401,-1.181e-02
323,257.1,-1.421,-1.221e-02
324,257.9,-1.441,-1.268e-02
325,258.7,-1.461,-1.324e-02
326,259.5,-1.481,-1.394e-02
327,260.3,-1.494,-1.323e-02
328,261.1,-1.477,-8.010e-03
329,261.9,-1.457,-4.295e-03
330,262.7,-1.437,-1.627e-03
331,263.5,-1.417,3.301e-04
332,264.3,-1.397,1.780e-03
333,265.1,-1.377,2.855e-03
334,265.9,-1.357,3.669e-03
335,266.7,-1.337,4.347e-03
336,267.5,-1.317,4.859e-03
337,268.3,-1.297,5.315e-03
338,269.1,-1.277,5.662e-03
339,269.9,-1.257,5.977e-03
340,270.7,-1.237,6.260e-03
341,271.5,-1.217,6.513e-03
342,272.3,-1.197,6.752e-03
343,273.1,-1.177,6.954e-03
344,273.9,-1.158,7.159e-03
345,274.7,-1.138,7.324e-03
346,275.5,-1.118,7.507e-03
347,276.3,-1.098,7.665e-03
348,277.1,-1.078,7.794e-03
349,277.9,-1.058,7.940e-03
350,278.7,-1.038,8.071e-03
351,279.5,-1.018,8.224e-03
352,280.3,-0.998,8.339e-03
353,281.1,-0.978,8.468e-03
354,281.9,-0.958,8.581e-03
355,282.7,-0.938,8.691e-03
356,283.5,-0.918,8.789e-03
357,284.3,-0.898,8.867e-03
358,285.1,-0.878,8.966e-03
359,285.9,-0.858,9.043e-03
360,286.7,-0.838,9.111e-03
361,287.5,-0.818,9.210e-03
362,288.3,-0.798,9.320e-03
363,289.1,-0.778,9.439e-03
364,289.9,-0.758,9.472e-03
365,290.7,-0.738,9.497e-03
366,291.5,-0.718,9.481e-03
367,292.3,-0.698,9.457e-03
368,293.1,-0.678,9.423e-03
369,293.9,-0.658,9.371e-03
370,294.7,-0.638,9.321e-03
371,295.5,-0.618,9.249e-03
372,296.3,-0.598,9.214e-03
373,297.1,-0.578,9.157e-03
374,297.9,-0.558,9.117e-03
375,298.7,-0.538,9.085e-03
376,299.5,-0.518,9.038e-03
377,300.3,-0.498,9.021e-03
378,301.0,-0.478,8.965e-03
379,301.8,-0.458,8.905e-03
380,302.6,-0.438,8.865e-03
381,303.4,-0.418,8.798e-03
382,304.2,-0.398,8.734e-03
383,305.0,-0.378,8.682e-03
384,305.8,-0.358,8.613e-03
385,306.6,-0.338,8.522e-03
386,307.4,-0.318,8.417e-03
387,308.2,-0.298,8.276e-03
388,309.0,-0.278,8.135e-03
389,309.8,-0.258,7.974e-03
390,310.6,-0.238,7.849e-03
391,311.4,-0.219,7.732e-03
392,312.2,-0.199,7.576e-03
393,313.0,-0.179,7.460e-03
394,313.8,-0.159,7.359e-03
395,314.6,-0.139,7.291e-03
396,315.4,-0.119,7.245e-03
397,316.2,-0.099,7.191e-03
398,317.0,-0.079,7.169e-03
399,317.8,-0.059,7.127e-03
400,318.6,-0.039,7.092e-03
401,319.4,-0.019,7.055e-03
402,320.2,0.001,6.984e-03
403,321.0,0.021,6.973e-03
404,321.8,0.041,6.943e-03
405,322.6,0.061,6.952e-03
406,323.4,0.081,6.994e-03
407,324.2,0.101,7.076e-03
408,325.0,0.121,7.197e-03
409,325.8,0.141,7.305e-03
410,326.6,0.161,7.466e-03
411,327.4,0.181,7.627e-03
412,328.2,0.201,7.811e-03
413,329.0,0.221,8.009e-03
414,329.8,0.241,8.249e-03
415,330.6,0.261,8.502e-03
416,331.4,0.281,8.782e-03
417,332.2,0.301,9.116e-03
418,333.0,0.321,9.475e-03
419,333.8,0.341,9.904e-03
420,334.6,0.361,1.043e-02
421,335.4,0.381,1.112e-02
422,336.2,0.401,1.210e-02
423,337.0,0.421,1.311e-02
424,337.8,0.441,1.406e-02
425,338.6,0.461,1.558e-02
426,339.4,0.481,1.815e-02
427,340.2,0.495,2.059e-02
428,341.0,0.479,1.627e-02
429,341.8,0.459,1.212e-02
430,342.6,0.439,9.228e-03
431,343.4,0.419,7.313e-03
432,344.2,0.399,6.029e-03
433,345.0,0.379,5.092e-03
434,345.8,0.359,4.368e-03
435,346.6,0.340,3.800e-03
436,347.4,0.320,3.359e-03
437,348.2,0.300,2.972e-03
438,349.0,0.280,2.617e-03
439,349.8,0.260,2.244e-03
440,350.6,0.240,1.969e-03
441,351.4,0.220,1.849e-03
442,352.2,0.200,1.810e-03
443,353.0,0.180,1.660e-03
444,353.8,0.160,1.478e-03
445,354.6,0.140,1.320e-03
446,355.4,0.120,1.155e-03
447,356.2,0.100,1.006e-03
448,357.0,0.080,8.765e-04
449,357.8,0.060,7.344e-04
450,358.6,0.040,5.879e-04
451,359.4,0.020,4.543e-04
452,360.2,-0.000,3.043e-04
453,361.0,-0.020,1.846e-04
454,361.8,-0.040,6.206e-05
455,362.6,-0.060,-1.028e-04
456,363.4,-0.080,-2.257e-04
457,364.2,-0.100,-3.844e-04
458,365.0,-0.120,-5.247e-04
459,365.8,-0.140,-6.753e-04
460,366.6,-0.160,-8.186e-04
461,367.4,-0.180,-9.623e-04
462,368.2,-0.200,-1.145e-03
463,369.0,-0.220,-1.315e-03
464,369.8,-0.240,-1.506e-03
465,370.6,-0.260,-1.686e-03
466,371.4,-0.280,-1.841e-03
467,372.2,-0.300,-2.044e-03
468,373.0,-0.320,-2.224e-03
469,373.8,-0.340,-2.402e-03
470,374.6,-0.360,-2.600e-03
471,375.4,-0.380,-2.788e-03
472,376.2,-0.400,-2.967e-03
473,377.0,-0.420,-3.139e-03
474,377.8,-0.440,-3.308e-03
475,378.6,-0.460,-3.478e-03
476,379.4,-0.480,-3.620e-03
477,380.2,-0.500,-3.748e-03
478,381.0,-0.520,-3.882e-03
479,381.8,-0.540,-3.983e-03
480,382.6,-0.560,-4.096e-03
481,383.4,-0.580,-4.214e-03
482,384.2,-0.600,-4.306e-03
483,385.0,-0.620,-4.441e-03
484,385.8,-0.640,-4.535e-03
485,386.6,-0.660,-4.669e-03
486,387.4,-0.680,-4.817e-03
487,388.2,-0.700,-4.968e-03
488,389.0,-0.720,-5.139e-03
489,389.8,-0.739,-5.307e-03
490,390.6,-0.759,-5.487e-03
491,391.4,-0.779,-5.672e-03
492,392.2,-0.799,-5.839e-03
493,393.0,-0.819,-6.009e-03
494,393.8,-0.839,-6.159e-03
495,394.6,-0.859,-6.265e-03
496,395.4,-0.879,-6.414e-03
497,396.2,-0.899,-6.570e-03
498,397.0,-0.919,-6.788e-03
499,397.8,-0.939,-7.012e-03
500,398.6,-0.959,-7.269e-03
501,399.4,-0.979,-7.504e-03
502,400.2,-0.999,-7.769e-03
503,401.0,-1.019,-8.003e-03
504,401.8,-1.039,-8.226e-03
505,402.6,-1.059,-8.444e-03
506,403.4,-1.079,-8.632e-03
507,404.2,-1.099,-8.834e-03
508,405.0,-1.119,-9.001e-03
509,405.8,-1.139,-9.156e-03
510,406.6,-1.159,-9.334e-03
511,407.4,-1.179,-9.470e-03
512,408.2,-1.199,-9.622e-03
513,409.0,-1.219,-9.765e-03
514,409.8,-1.239,-9.935e-03
515,410.6,-1.259,-1.011e-02
516,411.4,-1.279,-1.028e-02
517,412.2,-1.299,-1.050e-02
518,413.0,-1.319,-1.069e-02
519,413.8,-1.339,-1.093e-02
520,414.6,-1.359,-1.118e-02
521,415.4,-1.379,-1.147e-02
522,416.2,-1.399,-1.176e-02
523,417.0,-1.419,-1.212e-02
524,417.8,-1.439,-1.254e-02
525,418.6,-1.459,-1.305e-02
526,419.4,-1.479,-1.368e-02
527,420.2,-1.494,-1.343e-02
528,421.0,-1.479,-8.339e-03
529,421.8,-1.459,-4.488e-03
530,422.6,-1.439,-1.768e-03
531,423.4,-1.419,2.198e-04
532,424.2,-1.399,1.718e-03
533,425.0,-1.379,2.804e-03
534,425.8,-1.359,3.632e-03
535,426.6,-1.339,4.286e-03
536,427.4,-1.319,4.839e-03
537,428.2,-1.299,5.274e-03
538,429.0,-1.279,5.653e-03
539,429.8,-1.259,5.968e-03
540,430.6,-1.239,6.249e-03
541,431.4,-1.219,6.497e-03
542,432.2,-1.199,6.745e-03
543,433.0,-1.179,6.928e-03
544,433.8,-1.160,7.153e-03
545,434.6,-1.140,7.303e-03
546,435.4,-1.120,7.477e-03
547,436.2,-1.100,7.620e-03
548,437.0,-1.080,7.767e-03
549,437.8,-1.060,7.921e-03
550,438.6,-1.040,8.048e-03
551,439.4,-1.020,8.171e-03
552,440.2,-1.000,8.322e-03
553,441.0,-0.980,8.435e-03
554,441.8,-0.960,8.551e-03
555,442.6,-0.940,8.645e-03
556,443.4,-0.920,8.761e-03
557,444.2,-0.900,8.850e-03
558,445.0,-0.880,8.909e-03
559,445.8,-0.860,9.007e-03
560,446.6,-0.840,9.084e-03
561,447.4,-0.820,9.158e-03
562,448.2,-0.800,9.278e-03
563,449.0,-0.780,9.396e-03
564,449.8,-0.760,9.441e-03
565,450.6,-0.740,9.493e-03
566,451.4,-0.720,9.483e-03
567,452.2,-0.700,9.453e-03
568,453.0,-0.680,9.407e-03
569,453.8,-0.660,9.361e-03
570,454.6,-0.640,9.316e-03
571,455.4,-0.620,9.250e-03
572,456.2,-0.600,9.190e-03
573,457.0,-0.580,9.182e-03
574,457.8,-0.560,9.111e-03
575,458.6,-0.540,9.053e-03
576,459.4,-0.520,9.009e-03
577,460.2,-0.500,8.966e-03
578,461.0,-0.480,8.923e-03
579,461.8,-0.460,8.829e-03
580,462.6,-0.440,8.754e-03
581,463.4,-0.420,8.649e-03
582,464.2,-0.400,8.547e-03
583,465.0,-0.380,8.453e-03
584,465.8,-0.360,8.335e-03
585,466.6,-0.340,8.205e-03
586,467.4,-0.320,8.093e-03
587,468.2,-0.300,7.986e-03
588,469.0,-0.280,7.859e-03
589,469.8,-0.260,7.719e-03
590,470.6,-0.240,7.590e-03
591,471.4,-0.221,7.490e-03
592,472.2,-0.201,7.394e-03
593,473.0,-0.181,7.310e-03
594,473.8,-0.161,7.245e-03
595,474.6,-0.141,7.216e-03
596,475.4,-0.121,7.157e-03
597,476.2,-0.101,7.133e-03
598,477.0,-0.081,7.097e-03
599,477.8,-0.061,7.045e-03
600,478.6,-0.041,6.993e-03
601,479.4,-0.021,6.916e-03
602,480.2,-0.001,6.871e-03
603,481.0,0.019,6.840e-03
604,481.8,0.039,6.840e-03
605,482.6,0.059,6.851e-03
606,483.4,0.079,6.896e-03
607,484.2,0.099,6.978e-03
608,485.0,0.119,7.082e-03
609,485.8,0.139,7.203e-03
610,486.6,0.159,7.352e-03
611,487.4,0.179,7.541e-03
612,488.2,0.199,7.720e-03
613,489.0,0.219,7.920e-03
614,489.8,0.239,8.129e-03
615,490.6,0.259,8.389e-03
616,491.4,0.279,8.655e-03
617,492.2,0.299,8.990e-03
618,493.0,0.319,9.351e-03
619,493.8,0.339,9.782e-03
620,494.6,0.359,1.031e-02
621,495.4,0.379,1.096e-02
622,496.2,0.399,1.193e-02
623,497.0,0.419,1.301e-02
624,497.8,0.439,1.399e-02
625,498.6,0.459,1.542e-02
626,499.4,0.479,1.791e-02
627,500.2,0.495,2.078e-02
628,500.9,0.481,1.684e-02
629,501.7,0.461,1.249e-02
630,502.5,0.441,9.437e-03
631,503.3,0.421,7.408e-03
632,504.1,0.401,6.063e-03
633,504.9,0.381,5.080e-03
634,505.7,0.361,4.334e-03
635,506.5,0.342,3.770e-03
636,507.3,0.322,3.300e-03
637,508.1,0.302,2.902e-03
638,508.9,0.282,2.544e-03
639,509.7,0.262,2.191e-03
640,510.5,0.242,1.866e-03
641,511.3,0.222,1.752e-03
642,512.1,0.202,1.693e-03
643,512.9,0.182,1.575e-03
644,513.7,0.162,1.416e-03
645,514.5,0.142,1.271e-03
646,515.3,0.122,1.082e-03
647,516.1,0.102,9.483e-04
648,516.9,0.082,8.012e-04
649,517.7,0.062,6.705e-04
650,518.5,0.042,5.291e-04
651,519.3,0.022,3.896e-04
652,520.1,0.002,2.739e-04
653,520.9,-0.018,1.302e-04
654,521.7,-0.038,4.461e-06
655,522.5,-0.058,-1.380e-04
656,523.3,-0.078,-2.535e-04
657,524.1,-0.098,-3.908e-04
658,524.9,-0.118,-5.569e-04
659,525.7,-0.138,-7.249e-04
660,526.5,-0.158,-8.493e-04
661,527.3,-0.178,-1.011e-03
662,528.1,-0.198,-1.167e-03
663,528.9,-0.218,-1.339e-03
664,529.7,-0.238,-1.524e-03
665,530.5,-0.258,-1.712e-03
666,531.3,-0.278,-1.902e-03
667,532.1,-0.298,-2.098e-03
668,532.9,-0.318,-2.261e-03
669,533.7,-0.338,-2.445e-03
670,534.5,-0.358,-2.636e-03
671,535.3,-0.378,-2.812e-03
672,536.1,-0.398,-3.015e-03
673,536.9,-0.418,-3.185e-03
674,537.7,-0.438,-3.355e-03
675,538.5,-0.458,-3.508e-03
676,539.3,-0.478,-3.673e-03
677,540.1,-0.498,-3.806e-03
678,540.9,-0.518,-3.925e-03
679,541.7,-0.538,-4.044e-03
680,542.5,-0.558,-4.152e-03
681,543.3,-0.578,-4.259e-03
682,544.1,-0.598,-4.372e-03
683,544.9,-0.618,-4.489e-03
684,545.7,-0.638,-4.605e-03
685,546.5,-0.658,-4.716e-03
686,547.3,-0.678,-4.856e-03
687,548.1,-0.698,-5.002e-03
688,548.9,-0.717,-5.173e-03
689,549.7,-0.737,-5.352e-03
690,550.5,-0.757,-5.541e-03
691,551.3,-0.777,-5.728e-03
692,552.1,-0.797,-5.891e-03
693,552.9,-0.817,-6.073e-03
694,553.7,-0.837,-6.177e-03
695,554.5,-0.857,-6.326e-03
696,555.3,-0.877,-6.464e-03
697,556.1,-0.897,-6.626e-03
698,556.9,-0.917,-6.815e-03
699,557.7,-0.937,-7.037e-03
700,558.5,-0.957,-7.287e-03
701,559.3,-0.977,-7.543e-03
702,560.1,-0.997,-7.813e-03
703,560.9,-1.017,-8.053e-03
704,561.7,-1.037,-8.265e-03
705,562.5,-1.057,-8.488e-03
706,563.3,-1.077,-8.680e-03
707,564.1,-1.097,-8.903e-03
708,564.9,-1.117,-9.060e-03
709,565.7,-1.137,-9.224e-03
710,566.5,-1.157,-9.358e-03
711,567.3,-1.177,-9.502e-03
712,568.1,-1.197,-9.656e-03
713,568.9,-1.217,-9.807e-03
714,569.7,-1.237,-9.975e-03
715,570.5,-1.257,-1.017e-02
716,571.3,-1.277,-1.034e-02
717,572.1,-1.297,-1.053e-02
718,572.9,-1.317,-1.073e-02
719,573.7,-1.337,-1.096e-02
720,574.5,-1.357,-1.120e-02
721,575.3,-1.377,-1.146e-02
722,576.1,-1.397,-1.174e-02
723,576.9,-1.417,-1.207e-02
724,577.7,-1.437,-1.247e-02
725,578.5,-1.457,-1.294e-02
726,579.3,-1.477,-1.355e-02
727,580.1,-1.494,-1.360e-02
728,580.9,-1.481,-8.709e-03
729,581.7,-1.461,-4.754e-03
730,582.5,-1.441,-1.975e-03
731,583.3,-1.421,8.235e-05
732,584.1,-1.401,1.617e-03
733,584.9,-1.381,2.682e-03
734,585.7,-1.361,3.534e-03
735,586.5,-1.341,4.212e-03
736,587.3,-1.321,4.771e-03
737,588.1,-1.301,5.246e-03
738,588.9,-1.281,5.605e-03
739,589.7,-1.261,5.909e-03
740,590.5,-1.241,6.184e-03
741,591.3,-1.221,6.454e-03
742,592.1,-1.201,6.681e-03
743,592.9,-1.181,6.886e-03
744,593.7,-1.162,7.069e-03
745,594.5,-1.142,7.264e-03
746,595.3,-1.122,7.442e-03
747,596.1,-1.102,7.594e-03
748,596.9,-1.082,7.731e-03
749,597.7,-1.062,7.875e-03
750,598.5,-1.042,7.998e-03
751,599.3,-1.022,8.138e-03
752,600.1,-1.002,8.264e-03
753,600.9,-0.982,8.403e-03
754,601.7,-0.962,8.497e-03
755,602.5,-0.942,8.606e-03
756,603.3,-0.922,8.720e-03
757,604.1,-0.902,8.789e-03
758,604.9,-0.882,8.897e-03
759,605.7,-0.862,8.970e-03
760,606.5,-0.842,9.046e-03
