sep=,
File............:   - FEB;22.2023
System..........:  
Temperature.....:  -0.4+-0.1C
Time............:  17:56:45-18:11:47
Slewrate........:  10mV/s
Comment.........:  
                   
                   
                   
                   
Electr.area/sqcm:  
                    
Cyclic voltammogram
Lines:   451
Columns: 3
Number,Time/s,Potential/V,Current/A
259,513.9,-0.148,8.967e-04
260,515.9,-0.168,8.565e-04
261,517.9,-0.188,7.928e-04
262,519.9,-0.208,7.363e-04
263,521.9,-0.228,6.741e-04
264,523.9,-0.248,5.888e-04
265,525.9,-0.268,4.693e-04
266,527.9,-0.288,3.358e-04
267,529.9,-0.308,1.929e-04
268,531.9,-0.328,1.409e-05
269,533.9,-0.348,-1.665e-04
270,535.9,-0.368,-3.222e-04
271,537.9,-0.388,-4.375e-04
272,539.9,-0.408,-4.801e-04
273,541.9,-0.428,-4.300e-04
274,543.9,-0.447,-3.347e-04
275,545.9,-0.467,-2.162e-04
276,547.8,-0.487,-1.216e-04
277,549.8,-0.507,-5.122e-05
278,551.8,-0.527,-5.272e-05
279,553.8,-0.547,-7.592e-05
280,555.8,-0.567,-1.095e-04
281,557.8,-0.587,-1.521e-04
282,559.8,-0.607,-2.041e-04
283,561.8,-0.627,-2.603e-04
284,563.8,-0.647,-3.223e-04
285,565.8,-0.667,-3.964e-04
286,567.8,-0.687,-4.702e-04
287,569.8,-0.707,-5.622e-04
288,571.8,-0.727,-6.311e-04
289,573.8,-0.747,-6.989e-04
290,575.8,-0.767,-7.553e-04
291,577.8,-0.787,-7.825e-04
292,579.8,-0.806,-7.908e-04
293,581.8,-0.826,-8.257e-04
294,583.8,-0.846,-8.464e-04
295,585.8,-0.866,-9.080e-04
296,587.8,-0.886,-9.783e-04
297,589.8,-0.906,-1.071e-03
298,591.8,-0.926,-1.193e-03
299,593.8,-0.946,-1.326e-03
300,595.7,-0.966,-1.454e-03
301,597.7,-0.986,-1.572e-03
302,599.7,-1.006,-1.685e-03
303,601.7,-1.026,-1.821e-03
304,603.7,-1.046,-1.932e-03
305,605.7,-1.066,-2.048e-03
306,607.7,-1.086,-2.177e-03
307,609.7,-1.106,-2.268e-03
308,611.7,-1.126,-2.275e-03
309,613.7,-1.146,-2.298e-03
310,615.7,-1.166,-2.363e-03
311,617.7,-1.185,-2.416e-03
312,619.7,-1.205,-2.472e-03
313,621.7,-1.225,-2.520e-03
314,623.7,-1.245,-2.592e-03
315,625.7,-1.265,-2.674e-03
316,627.7,-1.285,-2.746e-03
317,629.7,-1.305,-2.839e-03
318,631.7,-1.325,-2.943e-03
319,633.7,-1.345,-3.065e-03
320,635.7,-1.365,-3.187e-03
321,637.7,-1.385,-3.374e-03
322,639.7,-1.405,-3.584e-03
323,641.7,-1.425,-3.856e-03
324,643.6,-1.445,-4.201e-03
325,645.6,-1.465,-4.675e-03
326,647.6,-1.485,-5.313e-03
327,649.6,-1.491,-4.544e-03
328,651.6,-1.472,-2.664e-03
329,653.6,-1.452,-1.582e-03
330,655.6,-1.432,-8.063e-04
331,657.6,-1.412,-2.343e-04
332,659.6,-1.392,1.999e-04
333,661.6,-1.372,5.676e-04
334,663.6,-1.352,8.770e-04
335,665.6,-1.332,1.128e-03
336,667.6,-1.313,1.361e-03
337,669.6,-1.293,1.556e-03
338,671.6,-1.273,1.722e-03
339,673.6,-1.253,1.882e-03
340,675.6,-1.233,2.013e-03
341,677.6,-1.213,2.134e-03
342,679.6,-1.193,2.270e-03
343,681.6,-1.173,2.381e-03
344,683.6,-1.153,2.486e-03
345,685.6,-1.133,2.590e-03
346,687.6,-1.113,2.703e-03
347,689.5,-1.093,2.800e-03
348,691.5,-1.073,2.882e-03
349,693.5,-1.053,2.984e-03
350,695.5,-1.033,3.070e-03
351,697.5,-1.013,3.177e-03
352,699.5,-0.993,3.263e-03
353,701.5,-0.973,3.359e-03
354,703.5,-0.953,3.436e-03
355,705.5,-0.934,3.512e-03
356,707.5,-0.914,3.580e-03
357,709.5,-0.894,3.659e-03
358,711.5,-0.874,3.739e-03
359,713.5,-0.854,3.817e-03
360,715.5,-0.834,3.906e-03
361,717.5,-0.814,4.010e-03
362,719.5,-0.794,4.132e-03
363,721.5,-0.774,4.200e-03
364,723.5,-0.754,4.200e-03
365,725.5,-0.734,4.178e-03
366,727.5,-0.714,4.140e-03
367,729.5,-0.694,4.108e-03
368,731.5,-0.674,4.085e-03
369,733.5,-0.654,4.057e-03
370,735.5,-0.634,4.043e-03
371,737.4,-0.614,4.036e-03
372,739.4,-0.594,4.004e-03
373,741.4,-0.574,3.996e-03
374,743.4,-0.555,3.961e-03
375,745.4,-0.535,3.934e-03
376,747.4,-0.515,3.898e-03
377,749.4,-0.495,3.870e-03
378,751.4,-0.475,3.835e-03
379,753.4,-0.455,3.795e-03
380,755.4,-0.435,3.767e-03
381,757.4,-0.415,3.748e-03
382,759.4,-0.395,3.717e-03
383,761.4,-0.375,3.689e-03
384,763.4,-0.355,3.691e-03
385,765.4,-0.335,3.689e-03
386,767.4,-0.315,3.694e-03
387,769.4,-0.295,3.687e-03
388,771.4,-0.275,3.616e-03
389,773.4,-0.255,3.514e-03
390,775.4,-0.235,3.474e-03
391,777.4,-0.215,3.434e-03
392,779.4,-0.195,3.409e-03
393,781.4,-0.176,3.409e-03
394,783.4,-0.156,3.391e-03
395,785.3,-0.136,3.398e-03
396,787.3,-0.116,3.418e-03
397,789.3,-0.096,3.453e-03
398,791.3,-0.076,3.479e-03
399,793.3,-0.056,3.497e-03
400,795.3,-0.036,3.478e-03
401,797.3,-0.016,3.455e-03
402,799.3,0.004,3.459e-03
403,801.3,0.024,3.486e-03
404,803.3,0.044,3.524e-03
405,805.3,0.064,3.590e-03
406,807.3,0.084,3.662e-03
407,809.3,0.104,3.748e-03
408,811.3,0.124,3.831e-03
409,813.3,0.144,3.934e-03
410,815.3,0.164,4.038e-03
411,817.3,0.184,4.148e-03
412,819.3,0.204,4.266e-03
413,821.3,0.224,4.394e-03
414,823.3,0.243,4.550e-03
415,825.3,0.263,4.710e-03
416,827.3,0.283,4.897e-03
417,829.3,0.303,5.094e-03
418,831.3,0.323,5.327e-03
419,833.2,0.343,5.578e-03
420,835.2,0.363,5.896e-03
421,837.2,0.383,6.329e-03
422,839.2,0.403,6.851e-03
423,841.2,0.423,7.412e-03
424,843.2,0.443,8.314e-03
425,845.2,0.463,1.007e-02
426,847.2,0.483,1.304e-02
427,849.2,0.495,1.537e-02
428,851.2,0.479,1.166e-02
429,853.2,0.459,8.269e-03
430,855.2,0.439,5.982e-03
431,857.2,0.419,4.649e-03
432,859.2,0.399,3.879e-03
433,861.2,0.379,3.413e-03
434,863.2,0.359,3.093e-03
435,865.2,0.339,2.828e-03
436,867.2,0.319,2.605e-03
437,869.2,0.299,2.411e-03
438,871.2,0.279,2.239e-03
439,873.2,0.259,2.073e-03
440,875.2,0.239,1.942e-03
441,877.2,0.219,1.860e-03
442,879.2,0.199,1.812e-03
443,881.1,0.179,1.761e-03
444,883.1,0.159,1.688e-03
445,885.1,0.140,1.623e-03
446,887.1,0.120,1.552e-03
447,889.1,0.100,1.480e-03
448,891.1,0.080,1.432e-03
449,893.1,0.060,1.367e-03
450,895.1,0.040,1.312e-03
451,897.1,0.020,1.274e-03

