sep=,
File............:   - FEB;22.2023
System..........:  
Temperature.....:  -0.4+-0.1C
Time............:  14:38:34-14:40:21
Slewrate........:  200mV/s
Comment.........:  
                   
                   
                   
                   
Electr.area/sqcm:  
                    
Cyclic voltammogram
Lines:   1070
Columns: 3
Number,Time/s,Potential/V,Current/A
780,77.9,-0.610,6.206e-03
781,78.0,-0.590,6.250e-03
782,78.1,-0.570,6.282e-03
783,78.2,-0.550,6.285e-03
784,78.3,-0.530,6.285e-03
785,78.4,-0.510,6.270e-03
786,78.5,-0.490,6.254e-03
787,78.6,-0.470,6.254e-03
788,78.7,-0.450,6.261e-03
789,78.8,-0.430,6.287e-03
790,78.9,-0.410,6.339e-03
791,79.0,-0.390,6.404e-03
792,79.1,-0.370,6.501e-03
793,79.2,-0.350,6.610e-03
794,79.3,-0.330,6.735e-03
795,79.4,-0.310,6.869e-03
796,79.5,-0.290,7.024e-03
797,79.6,-0.270,7.180e-03
798,79.7,-0.250,7.365e-03
799,79.8,-0.230,7.606e-03
800,79.9,-0.210,7.916e-03
801,80.0,-0.190,8.324e-03
802,80.1,-0.170,8.814e-03
803,80.2,-0.150,9.361e-03
804,80.3,-0.130,9.882e-03
805,80.4,-0.110,1.034e-02
806,80.5,-0.090,1.070e-02
807,80.6,-0.070,1.094e-02
808,80.7,-0.050,1.107e-02
809,80.8,-0.030,1.111e-02
810,80.9,-0.010,1.107e-02
811,81.0,0.010,1.100e-02
812,81.1,0.030,1.089e-02
813,81.2,0.050,1.077e-02
814,81.3,0.070,1.064e-02
815,81.4,0.090,1.052e-02
816,81.5,0.110,1.041e-02
817,81.6,0.130,1.031e-02
818,81.7,0.150,1.023e-02
819,81.8,0.170,1.019e-02
820,81.9,0.190,1.018e-02
821,82.0,0.210,1.019e-02
822,82.1,0.230,1.020e-02
823,82.2,0.250,1.022e-02
824,82.3,0.270,1.027e-02
825,82.4,0.290,1.034e-02
826,82.5,0.310,1.044e-02
827,82.6,0.330,1.058e-02
828,82.7,0.350,1.078e-02
829,82.8,0.370,1.103e-02
830,82.9,0.390,1.136e-02
831,83.0,0.410,1.183e-02
832,83.1,0.430,1.256e-02
833,83.2,0.450,1.322e-02
834,83.3,0.470,1.390e-02
835,83.4,0.490,1.503e-02
836,83.5,0.490,1.317e-02
837,83.6,0.470,9.553e-03
838,83.7,0.450,7.032e-03
839,83.8,0.430,5.250e-03
840,83.9,0.410,3.964e-03
841,84.0,0.390,3.002e-03
842,84.1,0.370,2.240e-03
843,84.2,0.350,1.632e-03
844,84.3,0.330,1.130e-03
845,84.4,0.310,6.996e-04
846,84.5,0.290,3.198e-04
847,84.6,0.270,-1.616e-05
848,84.7,0.250,-2.702e-04
849,84.8,0.230,-4.602e-04
850,84.9,0.210,-6.252e-04
851,85.0,0.190,-8.086e-04
852,85.1,0.170,-9.927e-04
853,85.2,0.150,-1.174e-03
854,85.3,0.130,-1.345e-03
855,85.4,0.110,-1.510e-03
856,85.5,0.090,-1.669e-03
857,85.6,0.070,-1.826e-03
858,85.7,0.050,-1.973e-03
859,85.8,0.030,-2.125e-03
860,85.9,0.010,-2.269e-03
861,86.0,-0.010,-2.419e-03
862,86.1,-0.030,-2.565e-03
863,86.2,-0.050,-2.712e-03
864,86.3,-0.070,-2.857e-03
865,86.4,-0.090,-3.001e-03
866,86.5,-0.110,-3.150e-03
867,86.6,-0.130,-3.313e-03
868,86.7,-0.150,-3.487e-03
869,86.8,-0.170,-3.684e-03
870,86.9,-0.190,-3.926e-03
871,87.0,-0.210,-4.238e-03
872,87.1,-0.230,-4.666e-03
873,87.2,-0.250,-5.235e-03
874,87.3,-0.270,-5.847e-03
875,87.4,-0.290,-6.307e-03
876,87.5,-0.310,-6.551e-03
877,87.6,-0.330,-6.658e-03
878,87.7,-0.350,-6.788e-03
879,87.8,-0.370,-6.993e-03
880,87.9,-0.390,-7.284e-03
881,88.0,-0.410,-7.636e-03
882,88.1,-0.430,-8.047e-03
883,88.2,-0.450,-8.494e-03
884,88.3,-0.470,-8.971e-03
885,88.4,-0.490,-9.461e-03
886,88.5,-0.510,-9.974e-03
887,88.6,-0.530,-1.051e-02
888,88.7,-0.550,-1.105e-02
889,88.8,-0.570,-1.161e-02
890,88.9,-0.590,-1.219e-02
891,89.0,-0.610,-1.277e-02
892,89.1,-0.630,-1.337e-02
893,89.2,-0.650,-1.400e-02
894,89.3,-0.670,-1.466e-02
895,89.4,-0.690,-1.536e-02
896,89.5,-0.710,-1.608e-02
897,89.6,-0.730,-1.687e-02
898,89.7,-0.750,-1.770e-02
899,89.8,-0.770,-1.860e-02
900,89.9,-0.790,-1.957e-02
901,90.0,-0.810,-2.064e-02
902,90.1,-0.830,-2.182e-02
903,90.2,-0.850,-2.310e-02
904,90.3,-0.870,-2.452e-02
905,90.4,-0.890,-2.605e-02
906,90.5,-0.910,-2.770e-02
907,90.6,-0.930,-2.946e-02
908,90.7,-0.950,-3.128e-02
909,90.8,-0.970,-3.315e-02
910,90.9,-0.990,-3.505e-02
911,91.0,-1.010,-3.696e-02
912,91.1,-1.030,-3.885e-02
913,91.2,-1.050,-4.074e-02
914,91.3,-1.070,-4.257e-02
915,91.4,-1.090,-4.433e-02
916,91.5,-1.110,-4.601e-02
917,91.6,-1.130,-4.760e-02
918,91.7,-1.150,-4.913e-02
919,91.8,-1.170,-5.053e-02
920,91.9,-1.190,-5.184e-02
921,92.0,-1.210,-5.302e-02
922,92.1,-1.230,-5.406e-02
923,92.2,-1.250,-5.491e-02
924,92.3,-1.270,-5.561e-02
925,92.4,-1.290,-5.617e-02
926,92.5,-1.310,-5.661e-02
927,92.6,-1.330,-5.699e-02
928,92.7,-1.350,-5.732e-02
929,92.8,-1.370,-5.759e-02
930,92.9,-1.390,-5.778e-02
931,93.0,-1.410,-5.784e-02
932,93.1,-1.430,-5.771e-02
933,93.2,-1.450,-5.756e-02
934,93.3,-1.470,-5.741e-02
935,93.4,-1.490,-5.738e-02
936,93.5,-1.490,-5.271e-02
937,93.6,-1.470,-4.531e-02
938,93.7,-1.450,-3.936e-02
939,93.8,-1.430,-3.441e-02
940,93.9,-1.410,-3.019e-02
941,94.0,-1.390,-2.653e-02
942,94.1,-1.370,-2.341e-02
943,94.2,-1.350,-2.075e-02
944,94.3,-1.330,-1.844e-02
945,94.4,-1.310,-1.642e-02
946,94.5,-1.290,-1.467e-02
947,94.6,-1.270,-1.313e-02
948,94.7,-1.250,-1.176e-02
949,94.8,-1.230,-1.054e-02
950,94.9,-1.210,-9.415e-03
951,95.0,-1.190,-8.391e-03
952,95.1,-1.170,-7.436e-03
953,95.2,-1.150,-6.540e-03
954,95.3,-1.130,-5.717e-03
955,95.4,-1.110,-4.904e-03
956,95.5,-1.090,-4.136e-03
957,95.6,-1.070,-3.386e-03
958,95.7,-1.050,-2.655e-03
959,95.8,-1.030,-1.923e-03
960,95.9,-1.010,-1.205e-03
961,96.0,-0.990,-4.741e-04
962,96.1,-0.970,2.652e-04
963,96.2,-0.950,9.821e-04
964,96.3,-0.930,1.696e-03
965,96.4,-0.910,2.382e-03
966,96.5,-0.890,3.048e-03
967,96.6,-0.870,3.674e-03
968,96.7,-0.850,4.266e-03
969,96.8,-0.830,4.838e-03
970,96.9,-0.810,5.375e-03
971,97.0,-0.790,5.859e-03
972,97.1,-0.770,6.294e-03
973,97.2,-0.750,6.664e-03
974,97.3,-0.730,6.985e-03
975,97.4,-0.710,7.258e-03
976,97.5,-0.690,7.494e-03
977,97.6,-0.670,7.696e-03
978,97.7,-0.650,7.858e-03
979,97.8,-0.630,7.980e-03
980,97.9,-0.610,8.065e-03
981,98.0,-0.590,8.115e-03
982,98.1,-0.570,8.147e-03
983,98.2,-0.550,8.155e-03
984,98.3,-0.530,8.144e-03
985,98.4,-0.510,8.122e-03
986,98.5,-0.490,8.094e-03
987,98.6,-0.470,8.075e-03
988,98.7,-0.450,8.055e-03
989,98.8,-0.430,8.052e-03
990,98.9,-0.410,8.065e-03
991,99.0,-0.390,8.093e-03
992,99.1,-0.370,8.149e-03
993,99.2,-0.350,8.219e-03
994,99.3,-0.330,8.305e-03
995,99.4,-0.310,8.411e-03
996,99.5,-0.290,8.532e-03
997,99.6,-0.270,8.660e-03
998,99.7,-0.250,8.810e-03
999,99.8,-0.230,8.997e-03
1000,99.9,-0.210,9.255e-03
1001,100.0,-0.190,9.600e-03
1002,100.1,-0.170,1.004e-02
1003,100.2,-0.150,1.054e-02
1004,100.3,-0.130,1.105e-02
1005,100.4,-0.110,1.154e-02
1006,100.5,-0.090,1.195e-02
1007,100.6,-0.070,1.226e-02
1008,100.7,-0.050,1.246e-02
1009,100.8,-0.030,1.256e-02
1010,100.9,-0.010,1.258e-02
1011,101.0,0.010,1.255e-02
1012,101.1,0.030,1.246e-02
1013,101.2,0.050,1.236e-02
1014,101.3,0.070,1.223e-02
1015,101.4,0.090,1.209e-02
1016,101.5,0.110,1.195e-02
1017,101.6,0.130,1.181e-02
1018,101.7,0.150,1.170e-02
1019,101.8,0.170,1.162e-02
1020,101.9,0.190,1.156e-02
1021,102.0,0.210,1.155e-02
1022,102.1,0.230,1.153e-02
1023,102.2,0.250,1.153e-02
1024,102.3,0.270,1.156e-02
1025,102.4,0.290,1.160e-02
1026,102.5,0.310,1.170e-02
1027,102.6,0.330,1.182e-02
1028,102.7,0.350,1.202e-02
1029,102.8,0.370,1.228e-02
1030,102.9,0.390,1.264e-02
1031,103.0,0.410,1.316e-02
1032,103.1,0.430,1.401e-02
1033,103.2,0.450,1.478e-02
1034,103.3,0.470,1.548e-02
1035,103.4,0.490,1.668e-02
1036,103.5,0.490,1.470e-02
1037,103.6,0.470,1.079e-02
1038,103.7,0.450,8.000e-03
1039,103.8,0.430,5.987e-03
1040,103.9,0.410,4.499e-03
1041,104.0,0.390,3.374e-03
1042,104.1,0.370,2.484e-03
1043,104.2,0.350,1.771e-03
1044,104.3,0.330,1.179e-03
1045,104.4,0.310,6.666e-04
1046,104.5,0.290,2.166e-04
1047,104.6,0.270,-1.897e-04
1048,104.7,0.250,-5.159e-04
1049,104.8,0.230,-7.142e-04
1050,104.9,0.210,-9.021e-04
1051,105.0,0.190,-1.107e-03
1052,105.1,0.170,-1.306e-03
1053,105.2,0.150,-1.512e-03
1054,105.3,0.130,-1.717e-03
1055,105.4,0.110,-1.906e-03
1056,105.5,0.090,-2.098e-03
1057,105.6,0.070,-2.275e-03
1058,105.7,0.050,-2.451e-03
1059,105.8,0.030,-2.625e-03
1060,105.9,0.010,-2.794e-03
1061,106.0,-0.001,-1.824e-03
1062,106.1,-0.001,-8.704e-04
1063,106.2,-0.001,-4.776e-04
1064,106.3,-0.001,-2.427e-04
1065,106.4,-0.001,-8.254e-05
1066,106.5,-0.001,3.203e-05
1067,106.6,-0.001,1.302e-04
1068,106.7,-0.001,1.960e-04
1069,106.8,-0.001,2.588e-04
1070,106.9,-0.001,3.102e-04

