sep=,
File............:   - FEB;22.2023
System..........:  
Temperature.....:  -0.4+-0.0C
Time............:  16:20:44-16:23:36
Slewrate........:  100mV/s
Comment.........:  
                   
                   
                   
                   
Electr.area/sqcm:  
                    
Cyclic voltammogram
Lines:   860
Columns: 3
Number,Time/s,Potential/V,Current/A
772,153.9,-0.685,1.893e-02
773,154.1,-0.665,1.901e-02
774,154.3,-0.645,1.901e-02
775,154.5,-0.625,1.905e-02
776,154.7,-0.605,1.908e-02
777,154.9,-0.585,1.902e-02
778,155.1,-0.565,1.900e-02
779,155.3,-0.545,1.894e-02
780,155.5,-0.525,1.885e-02
781,155.7,-0.505,1.879e-02
782,155.9,-0.486,1.870e-02
783,156.1,-0.466,1.852e-02
784,156.3,-0.446,1.840e-02
785,156.5,-0.426,1.827e-02
786,156.7,-0.406,1.804e-02
787,156.9,-0.386,1.792e-02
788,157.1,-0.366,1.777e-02
789,157.3,-0.346,1.760e-02
790,157.5,-0.326,1.742e-02
791,157.7,-0.306,1.722e-02
792,157.9,-0.286,1.709e-02
793,158.1,-0.266,1.693e-02
794,158.3,-0.246,1.677e-02
795,158.5,-0.226,1.662e-02
796,158.7,-0.206,1.652e-02
797,158.9,-0.186,1.640e-02
798,159.1,-0.166,1.633e-02
799,159.3,-0.146,1.631e-02
800,159.5,-0.126,1.637e-02
801,159.7,-0.106,1.645e-02
802,159.9,-0.086,1.657e-02
803,160.1,-0.066,1.673e-02
804,160.3,-0.046,1.686e-02
805,160.5,-0.026,1.697e-02
806,160.7,-0.006,1.703e-02
807,160.9,0.014,1.705e-02
808,161.1,0.034,1.707e-02
809,161.3,0.054,1.704e-02
810,161.5,0.074,1.699e-02
811,161.7,0.094,1.689e-02
812,161.9,0.114,1.682e-02
813,162.1,0.134,1.676e-02
814,162.3,0.154,1.672e-02
815,162.5,0.174,1.674e-02
816,162.7,0.194,1.676e-02
817,162.9,0.214,1.681e-02
818,163.1,0.234,1.686e-02
819,163.3,0.254,1.696e-02
820,163.5,0.274,1.710e-02
821,163.7,0.294,1.726e-02
822,163.9,0.314,1.748e-02
823,164.1,0.334,1.776e-02
824,164.3,0.354,1.812e-02
825,164.5,0.374,1.860e-02
826,164.7,0.394,1.925e-02
827,164.9,0.414,2.028e-02
828,165.1,0.434,2.184e-02
829,165.3,0.454,2.296e-02
830,165.5,0.473,2.420e-02
831,165.7,0.493,2.613e-02
832,165.9,0.487,2.267e-02
833,166.1,0.467,1.776e-02
834,166.3,0.447,1.408e-02
835,166.5,0.427,1.127e-02
836,166.7,0.407,9.028e-03
837,166.9,0.387,7.257e-03
838,167.1,0.367,5.781e-03
839,167.3,0.347,4.601e-03
840,167.5,0.327,3.582e-03
841,167.7,0.307,2.738e-03
842,167.9,0.287,1.996e-03
843,168.1,0.267,1.266e-03
844,168.3,0.247,5.701e-04
845,168.5,0.227,2.068e-04
846,168.7,0.207,-8.101e-05
847,168.9,0.187,-3.167e-04
848,169.1,0.167,-6.356e-04
849,169.3,0.147,-9.883e-04
850,169.5,0.127,-1.382e-03
851,169.7,0.107,-1.677e-03
852,169.9,0.087,-2.006e-03
853,170.1,0.067,-2.321e-03
854,170.3,0.047,-2.572e-03
855,170.5,0.027,-2.882e-03
856,170.7,0.007,-3.081e-03
857,170.9,-0.001,-1.567e-03
858,171.1,-0.001,-3.535e-04
859,171.3,-0.001,2.925e-04
860,171.5,-0.001,6.413e-04

