sep=,
File............:   - FEB;22.2023
System..........:  
Temperature.....:  -0.4+-0.1C
Time............:  15:14:02-15:49:04
Slewrate........:  10mV/s
Comment.........:  
                   
                   
                   
                   
Electr.area/sqcm:  
                    
Cyclic voltammogram
Lines:   1051
Columns: 3
Number,Time/s,Potential/V,Current/A
77,150.9,-0.518,-1.688e-03
78,152.9,-0.537,-1.741e-03
79,154.9,-0.557,-1.793e-03
80,156.9,-0.577,-1.848e-03
81,158.9,-0.597,-1.904e-03
82,160.9,-0.617,-1.965e-03
83,162.9,-0.637,-2.028e-03
84,164.9,-0.657,-2.097e-03
85,166.9,-0.677,-2.174e-03
86,168.8,-0.697,-2.259e-03
87,170.8,-0.717,-2.345e-03
88,172.8,-0.737,-2.429e-03
89,174.8,-0.757,-2.498e-03
90,176.8,-0.777,-2.527e-03
91,178.8,-0.797,-2.507e-03
92,180.8,-0.817,-2.430e-03
93,182.8,-0.837,-2.260e-03
94,184.8,-0.857,-2.279e-03
95,186.8,-0.877,-2.386e-03
96,188.8,-0.897,-2.530e-03
97,190.8,-0.917,-2.699e-03
98,192.8,-0.937,-2.885e-03
99,194.8,-0.957,-3.082e-03
100,196.8,-0.977,-3.277e-03
101,198.8,-0.997,-3.448e-03
102,200.8,-1.017,-3.598e-03
103,202.8,-1.037,-3.739e-03
104,204.8,-1.057,-3.873e-03
105,206.8,-1.077,-3.991e-03
106,208.8,-1.097,-4.083e-03
107,210.8,-1.117,-4.152e-03
108,212.8,-1.137,-4.225e-03
109,214.8,-1.157,-4.310e-03
110,216.8,-1.177,-4.405e-03
111,218.8,-1.197,-4.510e-03
112,220.8,-1.217,-4.618e-03
113,222.8,-1.236,-4.734e-03
114,224.8,-1.256,-4.857e-03
115,226.8,-1.276,-4.984e-03
116,228.8,-1.296,-5.123e-03
117,230.8,-1.316,-5.273e-03
118,232.8,-1.336,-5.440e-03
119,234.8,-1.356,-5.622e-03
120,236.8,-1.376,-5.833e-03
121,238.8,-1.396,-6.076e-03
122,240.8,-1.416,-6.364e-03
123,242.8,-1.436,-6.727e-03
124,244.8,-1.456,-7.184e-03
125,246.8,-1.476,-7.752e-03
126,248.8,-1.493,-7.904e-03
127,250.8,-1.481,-4.939e-03
128,252.8,-1.461,-2.992e-03
129,254.8,-1.441,-1.788e-03
130,256.8,-1.421,-9.648e-04
131,258.8,-1.401,-3.745e-04
132,260.8,-1.381,7.735e-05
133,262.8,-1.361,4.373e-04
134,264.8,-1.341,7.229e-04
135,266.8,-1.321,9.625e-04
136,268.8,-1.301,1.169e-03
137,270.8,-1.281,1.349e-03
138,272.8,-1.261,1.512e-03
139,274.8,-1.241,1.665e-03
140,276.8,-1.221,1.803e-03
141,278.7,-1.201,1.935e-03
142,280.7,-1.181,2.057e-03
143,282.7,-1.161,2.174e-03
144,284.7,-1.141,2.287e-03
145,286.7,-1.121,2.401e-03
146,288.7,-1.101,2.510e-03
147,290.7,-1.081,2.622e-03
148,292.7,-1.061,2.733e-03
149,294.7,-1.041,2.843e-03
150,296.7,-1.021,2.948e-03
151,298.7,-1.001,3.055e-03
152,300.7,-0.981,3.160e-03
153,302.7,-0.961,3.260e-03
154,304.7,-0.941,3.354e-03
155,306.7,-0.921,3.444e-03
156,308.7,-0.901,3.532e-03
157,310.7,-0.881,3.622e-03
158,312.7,-0.862,3.724e-03
159,314.7,-0.842,3.833e-03
160,316.7,-0.822,3.957e-03
161,318.7,-0.802,4.098e-03
162,320.7,-0.782,4.233e-03
163,322.7,-0.762,4.302e-03
164,324.7,-0.742,4.320e-03
165,326.7,-0.722,4.315e-03
166,328.7,-0.702,4.312e-03
167,330.7,-0.682,4.314e-03
168,332.7,-0.662,4.323e-03
169,334.7,-0.642,4.329e-03
170,336.7,-0.622,4.341e-03
171,338.7,-0.602,4.349e-03
172,340.7,-0.582,4.356e-03
173,342.7,-0.562,4.365e-03
174,344.7,-0.542,4.369e-03
175,346.7,-0.522,4.369e-03
176,348.7,-0.502,4.350e-03
177,350.7,-0.482,4.312e-03
178,352.7,-0.462,4.291e-03
179,354.7,-0.442,4.286e-03
180,356.7,-0.422,4.287e-03
181,358.7,-0.402,4.283e-03
182,360.7,-0.382,4.281e-03
183,362.7,-0.362,4.280e-03
184,364.7,-0.342,4.277e-03
185,366.7,-0.322,4.275e-03
186,368.7,-0.302,4.275e-03
187,370.7,-0.282,4.276e-03
188,372.7,-0.262,4.277e-03
189,374.7,-0.242,4.280e-03
190,376.7,-0.222,4.288e-03
191,378.7,-0.202,4.298e-03
192,380.7,-0.183,4.309e-03
193,382.7,-0.163,4.322e-03
194,384.7,-0.143,4.341e-03
195,386.7,-0.123,4.356e-03
196,388.7,-0.103,4.377e-03
197,390.6,-0.083,4.400e-03
198,392.6,-0.063,4.425e-03
199,394.6,-0.043,4.455e-03
200,396.6,-0.023,4.489e-03
201,398.6,-0.003,4.526e-03
202,400.6,0.017,4.568e-03
203,402.6,0.037,4.616e-03
204,404.6,0.057,4.674e-03
205,406.6,0.077,4.742e-03
206,408.6,0.097,4.801e-03
207,410.6,0.117,4.881e-03
208,412.6,0.137,4.973e-03
209,414.6,0.157,5.059e-03
210,416.6,0.177,5.134e-03
211,418.6,0.197,5.203e-03
212,420.6,0.217,5.271e-03
213,422.6,0.237,5.365e-03
214,424.6,0.257,5.462e-03
215,426.6,0.277,5.595e-03
216,428.6,0.297,5.783e-03
217,430.6,0.317,6.021e-03
218,432.6,0.337,6.309e-03
219,434.6,0.357,6.657e-03
220,436.6,0.377,7.104e-03
221,438.6,0.397,7.789e-03
222,440.6,0.417,8.533e-03
223,442.6,0.437,9.307e-03
224,444.6,0.457,1.066e-02
225,446.6,0.477,1.325e-02
226,448.6,0.495,1.689e-02
227,450.6,0.485,1.415e-02
228,452.6,0.465,9.898e-03
229,454.6,0.445,6.951e-03
230,456.6,0.425,5.147e-03
231,458.6,0.405,4.055e-03
232,460.6,0.385,3.343e-03
233,462.6,0.365,2.823e-03
234,464.6,0.345,2.413e-03
235,466.6,0.325,2.081e-03
236,468.6,0.305,1.798e-03
237,470.6,0.285,1.545e-03
238,472.6,0.265,1.303e-03
239,474.6,0.245,1.096e-03
240,476.6,0.225,1.005e-03
241,478.6,0.205,9.617e-04
242,480.6,0.185,8.777e-04
243,482.6,0.165,7.787e-04
244,484.6,0.145,6.770e-04
245,486.6,0.125,5.802e-04
246,488.6,0.105,4.889e-04
247,490.6,0.085,4.026e-04
248,492.6,0.065,3.189e-04
249,494.6,0.045,2.378e-04
250,496.6,0.025,1.577e-04
251,498.6,0.005,7.576e-05
252,500.5,-0.015,-3.838e-06
253,502.5,-0.035,-8.320e-05
254,504.5,-0.055,-1.615e-04
255,506.5,-0.075,-2.426e-04
256,508.5,-0.095,-3.186e-04
257,510.5,-0.115,-4.006e-04
258,512.5,-0.134,-4.811e-04
259,514.5,-0.154,-5.650e-04
260,516.5,-0.174,-6.503e-04
261,518.5,-0.194,-7.399e-04
262,520.5,-0.214,-8.334e-04
263,522.5,-0.234,-9.252e-04
264,524.5,-0.254,-1.008e-03
265,526.5,-0.274,-1.094e-03
266,528.5,-0.294,-1.183e-03
267,530.5,-0.314,-1.257e-03
268,532.5,-0.334,-1.322e-03
269,534.5,-0.354,-1.379e-03
270,536.5,-0.374,-1.436e-03
271,538.5,-0.394,-1.488e-03
272,540.5,-0.414,-1.540e-03
273,542.5,-0.434,-1.584e-03
274,544.5,-0.454,-1.629e-03
275,546.5,-0.474,-1.678e-03
276,548.5,-0.494,-1.729e-03
277,550.5,-0.514,-1.779e-03
278,552.5,-0.534,-1.829e-03
279,554.5,-0.554,-1.879e-03
280,556.5,-0.574,-1.927e-03
281,558.5,-0.594,-1.980e-03
282,560.5,-0.614,-2.033e-03
283,562.5,-0.634,-2.092e-03
284,564.5,-0.654,-2.156e-03
285,566.5,-0.674,-2.225e-03
286,568.5,-0.694,-2.302e-03
287,570.5,-0.714,-2.386e-03
288,572.5,-0.734,-2.472e-03
289,574.5,-0.754,-2.557e-03
290,576.5,-0.774,-2.629e-03
291,578.5,-0.794,-2.687e-03
292,580.5,-0.813,-2.734e-03
293,582.5,-0.833,-2.776e-03
294,584.5,-0.853,-2.821e-03
295,586.5,-0.873,-2.880e-03
296,588.5,-0.893,-2.939e-03
297,590.5,-0.913,-2.936e-03
298,592.5,-0.933,-3.034e-03
299,594.5,-0.953,-3.191e-03
300,596.5,-0.973,-3.363e-03
301,598.5,-0.993,-3.516e-03
302,600.5,-1.013,-3.646e-03
303,602.5,-1.033,-3.769e-03
304,604.5,-1.053,-3.892e-03
305,606.5,-1.073,-3.999e-03
306,608.5,-1.093,-4.085e-03
307,610.5,-1.113,-4.150e-03
308,612.4,-1.133,-4.214e-03
309,614.4,-1.153,-4.287e-03
310,616.4,-1.173,-4.378e-03
311,618.4,-1.193,-4.475e-03
312,620.4,-1.213,-4.577e-03
313,622.4,-1.233,-4.687e-03
314,624.4,-1.253,-4.802e-03
315,626.4,-1.273,-4.921e-03
316,628.4,-1.293,-5.050e-03
317,630.4,-1.313,-5.192e-03
318,632.4,-1.333,-5.345e-03
319,634.4,-1.353,-5.518e-03
320,636.4,-1.373,-5.715e-03
321,638.4,-1.393,-5.944e-03
322,640.4,-1.413,-6.212e-03
323,642.4,-1.433,-6.553e-03
324,644.4,-1.453,-6.984e-03
325,646.4,-1.473,-7.521e-03
326,648.4,-1.492,-8.030e-03
327,650.4,-1.484,-5.390e-03
328,652.4,-1.464,-3.256e-03
329,654.4,-1.444,-1.963e-03
330,656.4,-1.424,-1.088e-03
331,658.4,-1.404,-4.589e-04
332,660.4,-1.384,1.872e-05
333,662.4,-1.364,3.945e-04
334,664.4,-1.344,6.918e-04
335,666.4,-1.324,9.414e-04
336,668.4,-1.304,1.153e-03
337,670.4,-1.285,1.336e-03
338,672.4,-1.265,1.502e-03
339,674.4,-1.245,1.655e-03
340,676.4,-1.225,1.794e-03
341,678.4,-1.205,1.924e-03
342,680.4,-1.185,2.045e-03
343,682.4,-1.165,2.164e-03
344,684.4,-1.145,2.277e-03
345,686.4,-1.125,2.388e-03
346,688.4,-1.105,2.497e-03
347,690.4,-1.085,2.605e-03
348,692.4,-1.065,2.712e-03
349,694.4,-1.045,2.816e-03
350,696.4,-1.025,2.919e-03
351,698.4,-1.005,3.023e-03
352,700.4,-0.985,3.126e-03
353,702.4,-0.965,3.229e-03
354,704.4,-0.945,3.325e-03
355,706.4,-0.925,3.413e-03
356,708.4,-0.905,3.499e-03
357,710.4,-0.885,3.587e-03
358,712.4,-0.865,3.682e-03
359,714.4,-0.845,3.785e-03
360,716.4,-0.825,3.903e-03
361,718.4,-0.805,4.037e-03
362,720.4,-0.785,4.172e-03
363,722.3,-0.765,4.268e-03
364,724.3,-0.745,4.302e-03
365,726.3,-0.725,4.302e-03
366,728.3,-0.705,4.289e-03
367,730.3,-0.685,4.284e-03
368,732.3,-0.665,4.281e-03
369,734.3,-0.645,4.280e-03
370,736.3,-0.625,4.276e-03
371,738.3,-0.605,4.265e-03
372,740.3,-0.586,4.232e-03
373,742.3,-0.566,4.205e-03
374,744.3,-0.546,4.187e-03
375,746.3,-0.526,4.178e-03
376,748.3,-0.506,4.169e-03
377,750.3,-0.486,4.160e-03
378,752.3,-0.466,4.151e-03
379,754.3,-0.446,4.142e-03
380,756.3,-0.426,4.135e-03
381,758.3,-0.406,4.126e-03
382,760.3,-0.386,4.120e-03
383,762.3,-0.366,4.111e-03
384,764.3,-0.346,4.101e-03
385,766.3,-0.326,4.093e-03
386,768.3,-0.306,4.086e-03
387,770.3,-0.286,4.078e-03
388,772.3,-0.266,4.072e-03
389,774.3,-0.246,4.065e-03
390,776.3,-0.226,4.062e-03
391,778.3,-0.206,4.061e-03
392,780.3,-0.186,4.059e-03
393,782.3,-0.166,4.058e-03
394,784.3,-0.146,4.062e-03
395,786.3,-0.126,4.071e-03
396,788.3,-0.106,4.078e-03
397,790.3,-0.086,4.066e-03
398,792.3,-0.066,4.045e-03
399,794.3,-0.046,4.041e-03
400,796.3,-0.026,4.032e-03
401,798.3,-0.006,4.011e-03
402,800.3,0.014,3.969e-03
403,802.3,0.034,3.916e-03
404,804.3,0.054,3.890e-03
405,806.3,0.074,3.863e-03
406,808.3,0.094,3.878e-03
407,810.3,0.114,3.931e-03
408,812.3,0.134,4.004e-03
409,814.3,0.154,4.087e-03
410,816.3,0.173,4.188e-03
411,818.3,0.193,4.306e-03
412,820.3,0.213,4.445e-03
413,822.3,0.233,4.605e-03
414,824.3,0.253,4.791e-03
415,826.3,0.273,5.005e-03
416,828.3,0.293,5.251e-03
417,830.3,0.313,5.537e-03
418,832.3,0.333,5.871e-03
419,834.2,0.353,6.257e-03
420,836.2,0.373,6.720e-03
421,838.2,0.393,7.374e-03
422,840.2,0.413,8.192e-03
423,842.2,0.433,8.978e-03
424,844.2,0.453,1.020e-02
425,846.2,0.473,1.254e-02
426,848.2,0.493,1.635e-02
427,850.2,0.488,1.494e-02
428,852.2,0.468,1.046e-02
429,854.2,0.448,7.240e-03
430,856.2,0.428,5.227e-03
431,858.2,0.408,4.016e-03
432,860.2,0.388,3.245e-03
433,862.2,0.369,2.696e-03
434,864.2,0.349,2.269e-03
435,866.2,0.329,1.931e-03
436,868.2,0.309,1.646e-03
437,870.2,0.289,1.396e-03
438,872.2,0.269,1.162e-03
439,874.2,0.249,9.466e-04
440,876.2,0.229,8.392e-04
441,878.2,0.209,8.055e-04
442,880.2,0.189,7.373e-04
443,882.2,0.169,6.463e-04
444,884.2,0.149,5.528e-04
445,886.2,0.129,4.611e-04
446,888.2,0.109,3.752e-04
447,890.2,0.089,2.942e-04
448,892.2,0.069,2.136e-04
449,894.2,0.049,1.363e-04
450,896.2,0.029,6.192e-05
451,898.2,0.009,-1.162e-05
452,900.2,-0.011,-8.425e-05
453,902.2,-0.031,-1.576e-04
454,904.2,-0.051,-2.312e-04
455,906.2,-0.071,-3.040e-04
456,908.2,-0.091,-3.788e-04
457,910.2,-0.111,-4.549e-04
458,912.2,-0.131,-5.313e-04
459,914.2,-0.151,-6.116e-04
460,916.2,-0.171,-6.935e-04
461,918.2,-0.191,-7.823e-04
462,920.2,-0.211,-8.712e-04
463,922.2,-0.231,-9.599e-04
464,924.2,-0.251,-1.042e-03
465,926.2,-0.271,-1.120e-03
466,928.2,-0.291,-1.205e-03
467,930.2,-0.311,-1.286e-03
468,932.2,-0.331,-1.354e-03
469,934.2,-0.351,-1.419e-03
470,936.2,-0.371,-1.478e-03
471,938.2,-0.390,-1.533e-03
472,940.2,-0.410,-1.577e-03
473,942.2,-0.430,-1.619e-03
474,944.2,-0.450,-1.660e-03
475,946.1,-0.470,-1.705e-03
476,948.1,-0.490,-1.755e-03
477,950.1,-0.510,-1.804e-03
478,952.1,-0.530,-1.851e-03
479,954.1,-0.550,-1.901e-03
480,956.1,-0.570,-1.950e-03
481,958.1,-0.590,-2.000e-03
482,960.1,-0.610,-2.054e-03
483,962.1,-0.630,-2.113e-03
484,964.1,-0.650,-2.177e-03
485,966.1,-0.670,-2.246e-03
486,968.1,-0.690,-2.325e-03
487,970.1,-0.710,-2.407e-03
488,972.1,-0.730,-2.494e-03
489,974.1,-0.750,-2.577e-03
490,976.1,-0.770,-2.651e-03
491,978.1,-0.790,-2.716e-03
492,980.1,-0.810,-2.778e-03
493,982.1,-0.830,-2.841e-03
494,984.1,-0.850,-2.913e-03
495,986.1,-0.870,-2.997e-03
496,988.1,-0.890,-3.095e-03
497,990.1,-0.910,-3.212e-03
498,992.1,-0.930,-3.345e-03
499,994.1,-0.950,-3.443e-03
500,996.1,-0.970,-3.550e-03
501,998.1,-0.990,-3.681e-03
502,1000.1,-1.010,-3.803e-03
503,1002.1,-1.030,-3.915e-03
504,1004.1,-1.050,-4.024e-03
505,1006.1,-1.070,-4.124e-03
506,1008.1,-1.089,-4.205e-03
507,1010.1,-1.109,-4.262e-03
508,1012.1,-1.129,-4.315e-03
509,1014.1,-1.149,-4.379e-03
510,1016.1,-1.169,-4.459e-03
511,1018.1,-1.189,-4.548e-03
512,1020.1,-1.209,-4.646e-03
513,1022.1,-1.229,-4.749e-03
514,1024.1,-1.249,-4.853e-03
515,1026.1,-1.269,-4.965e-03
516,1028.1,-1.289,-5.078e-03
517,1030.1,-1.309,-5.206e-03
518,1032.1,-1.329,-5.348e-03
519,1034.1,-1.349,-5.507e-03
520,1036.1,-1.369,-5.687e-03
521,1038.1,-1.389,-5.901e-03
522,1040.1,-1.409,-6.153e-03
523,1042.1,-1.429,-6.469e-03
524,1044.1,-1.449,-6.885e-03
525,1046.1,-1.469,-7.394e-03
526,1048.1,-1.489,-8.048e-03
527,1050.1,-1.488,-5.996e-03
528,1052.1,-1.468,-3.600e-03
529,1054.1,-1.448,-2.200e-03
530,1056.0,-1.428,-1.249e-03
531,1058.0,-1.408,-5.653e-04
532,1060.0,-1.388,-5.739e-05
533,1062.0,-1.368,3.410e-04
534,1064.0,-1.348,6.521e-04
535,1066.0,-1.328,9.045e-04
536,1068.0,-1.308,1.121e-03
537,1070.0,-1.288,1.311e-03
538,1072.0,-1.268,1.477e-03
539,1074.0,-1.248,1.629e-03
540,1076.0,-1.228,1.768e-03
541,1078.0,-1.208,1.900e-03
542,1080.0,-1.188,2.021e-03
543,1082.0,-1.168,2.137e-03
544,1084.0,-1.148,2.249e-03
545,1086.0,-1.128,2.363e-03
546,1088.0,-1.108,2.473e-03
547,1090.0,-1.088,2.577e-03
548,1092.0,-1.068,2.682e-03
549,1094.0,-1.048,2.787e-03
550,1096.0,-1.028,2.885e-03
551,1098.0,-1.009,2.982e-03
552,1100.0,-0.989,3.082e-03
553,1102.0,-0.969,3.179e-03
554,1104.0,-0.949,3.272e-03
555,1106.0,-0.929,3.360e-03
556,1108.0,-0.909,3.444e-03
557,1110.0,-0.889,3.527e-03
558,1112.0,-0.869,3.613e-03
559,1114.0,-0.849,3.710e-03
560,1116.0,-0.829,3.817e-03
561,1118.0,-0.809,3.941e-03
562,1120.0,-0.789,4.074e-03
563,1122.0,-0.769,4.179e-03
564,1124.0,-0.749,4.220e-03
565,1126.0,-0.729,4.215e-03
566,1128.0,-0.709,4.190e-03
567,1130.0,-0.689,4.161e-03
568,1132.0,-0.669,4.134e-03
569,1134.0,-0.649,4.109e-03
570,1136.0,-0.629,4.086e-03
571,1138.0,-0.609,4.065e-03
572,1140.0,-0.589,4.041e-03
573,1142.0,-0.569,4.020e-03
574,1144.0,-0.549,4.001e-03
575,1146.0,-0.529,3.981e-03
576,1148.0,-0.509,3.964e-03
577,1150.0,-0.489,3.948e-03
578,1152.0,-0.469,3.931e-03
579,1154.0,-0.449,3.912e-03
580,1156.0,-0.429,3.894e-03
581,1158.0,-0.409,3.876e-03
582,1160.0,-0.389,3.858e-03
583,1162.0,-0.369,3.841e-03
584,1164.0,-0.349,3.822e-03
585,1166.0,-0.330,3.804e-03
586,1167.9,-0.310,3.784e-03
587,1169.9,-0.290,3.762e-03
588,1171.9,-0.270,3.722e-03
589,1173.9,-0.250,3.691e-03
590,1175.9,-0.230,3.676e-03
591,1177.9,-0.210,3.658e-03
592,1179.9,-0.190,3.638e-03
593,1181.9,-0.170,3.613e-03
594,1183.9,-0.150,3.582e-03
595,1185.9,-0.130,3.548e-03
596,1187.9,-0.110,3.509e-03
597,1189.9,-0.090,3.467e-03
598,1191.9,-0.070,3.435e-03
599,1193.9,-0.050,3.403e-03
600,1195.9,-0.030,3.338e-03
601,1197.9,-0.010,3.305e-03
602,1199.9,0.010,3.303e-03
603,1201.9,0.030,3.320e-03
604,1203.9,0.050,3.354e-03
605,1205.9,0.070,3.400e-03
606,1207.9,0.090,3.462e-03
607,1209.9,0.110,3.545e-03
608,1211.9,0.130,3.645e-03
609,1213.9,0.150,3.754e-03
610,1215.9,0.170,3.875e-03
611,1217.9,0.190,4.013e-03
612,1219.9,0.210,4.166e-03
613,1221.9,0.230,4.340e-03
614,1223.9,0.250,4.536e-03
615,1225.9,0.270,4.759e-03
616,1227.9,0.290,5.018e-03
617,1229.9,0.310,5.308e-03
618,1231.9,0.330,5.642e-03
619,1233.9,0.350,6.031e-03
620,1235.9,0.370,6.489e-03
621,1237.9,0.390,7.091e-03
622,1239.9,0.410,7.928e-03
623,1241.9,0.430,8.751e-03
624,1243.9,0.449,9.878e-03
625,1245.9,0.469,1.201e-02
626,1247.9,0.489,1.565e-02
627,1249.9,0.492,1.589e-02
628,1251.9,0.472,1.119e-02
629,1253.9,0.452,7.698e-03
630,1255.9,0.432,5.449e-03
631,1257.9,0.412,4.091e-03
632,1259.9,0.392,3.250e-03
633,1261.9,0.372,2.658e-03
634,1263.9,0.352,2.212e-03
635,1265.9,0.332,1.856e-03
636,1267.9,0.312,1.563e-03
637,1269.9,0.292,1.311e-03
638,1271.9,0.272,1.078e-03
639,1273.9,0.252,8.606e-04
640,1275.9,0.232,7.325e-04
641,1277.8,0.212,7.000e-04
642,1279.8,0.192,6.448e-04
643,1281.8,0.172,5.600e-04
644,1283.8,0.152,4.700e-04
645,1285.8,0.132,3.823e-04
646,1287.8,0.113,2.985e-04
647,1289.8,0.093,2.180e-04
648,1291.8,0.073,1.414e-04
649,1293.8,0.053,6.859e-05
650,1295.8,0.033,-1.281e-06
651,1297.8,0.013,-7.142e-05
652,1299.8,-0.007,-1.405e-04
653,1301.8,-0.027,-2.097e-04
654,1303.8,-0.047,-2.785e-04
655,1305.8,-0.067,-3.500e-04
656,1307.8,-0.087,-4.229e-04
657,1309.8,-0.107,-4.941e-04
658,1311.8,-0.127,-5.699e-04
659,1313.8,-0.147,-6.465e-04
660,1315.8,-0.167,-7.261e-04
661,1317.8,-0.187,-8.084e-04
662,1319.8,-0.207,-8.950e-04
663,1321.8,-0.227,-9.835e-04
664,1323.8,-0.247,-1.067e-03
665,1325.8,-0.267,-1.143e-03
666,1327.8,-0.287,-1.222e-03
667,1329.8,-0.307,-1.299e-03
668,1331.8,-0.327,-1.368e-03
669,1333.8,-0.347,-1.431e-03
670,1335.8,-0.367,-1.487e-03
671,1337.8,-0.387,-1.543e-03
672,1339.8,-0.407,-1.592e-03
673,1341.8,-0.427,-1.638e-03
674,1343.8,-0.447,-1.681e-03
675,1345.8,-0.467,-1.727e-03
676,1347.8,-0.487,-1.777e-03
677,1349.8,-0.507,-1.827e-03
678,1351.8,-0.527,-1.876e-03
679,1353.8,-0.547,-1.926e-03
680,1355.8,-0.567,-1.975e-03
681,1357.8,-0.587,-2.025e-03
682,1359.8,-0.607,-2.080e-03
683,1361.8,-0.627,-2.137e-03
684,1363.8,-0.647,-2.202e-03
685,1365.8,-0.666,-2.273e-03
686,1367.8,-0.686,-2.350e-03
687,1369.8,-0.706,-2.435e-03
688,1371.8,-0.726,-2.524e-03
689,1373.8,-0.746,-2.615e-03
690,1375.8,-0.766,-2.694e-03
691,1377.8,-0.786,-2.762e-03
692,1379.8,-0.806,-2.827e-03
693,1381.8,-0.826,-2.896e-03
694,1383.8,-0.846,-2.975e-03
695,1385.8,-0.866,-3.068e-03
696,1387.8,-0.886,-3.177e-03
697,1389.7,-0.906,-3.302e-03
698,1391.7,-0.926,-3.444e-03
699,1393.7,-0.946,-3.598e-03
700,1395.7,-0.966,-3.763e-03
701,1397.7,-0.986,-3.916e-03
702,1399.7,-1.006,-4.029e-03
703,1401.7,-1.026,-4.099e-03
704,1403.7,-1.046,-4.186e-03
705,1405.7,-1.066,-4.274e-03
706,1407.7,-1.086,-4.343e-03
707,1409.7,-1.106,-4.389e-03
708,1411.7,-1.126,-4.425e-03
709,1413.7,-1.146,-4.475e-03
710,1415.7,-1.166,-4.546e-03
711,1417.7,-1.186,-4.627e-03
712,1419.7,-1.206,-4.719e-03
713,1421.7,-1.226,-4.815e-03
714,1423.7,-1.246,-4.917e-03
715,1425.7,-1.266,-5.023e-03
716,1427.7,-1.286,-5.132e-03
717,1429.7,-1.306,-5.251e-03
718,1431.7,-1.326,-5.382e-03
719,1433.7,-1.346,-5.530e-03
720,1435.7,-1.365,-5.698e-03
721,1437.7,-1.385,-5.898e-03
722,1439.7,-1.405,-6.129e-03
723,1441.7,-1.425,-6.425e-03
724,1443.7,-1.445,-6.810e-03
725,1445.7,-1.465,-7.300e-03
726,1447.7,-1.485,-7.939e-03
727,1449.7,-1.491,-6.684e-03
728,1451.7,-1.471,-3.950e-03
729,1453.7,-1.451,-2.424e-03
730,1455.7,-1.432,-1.401e-03
731,1457.7,-1.412,-6.730e-04
732,1459.7,-1.392,-1.336e-04
733,1461.7,-1.372,2.799e-04
734,1463.7,-1.352,6.070e-04
735,1465.7,-1.332,8.720e-04
736,1467.7,-1.312,1.095e-03
737,1469.7,-1.292,1.288e-03
738,1471.7,-1.272,1.453e-03
739,1473.7,-1.252,1.606e-03
740,1475.7,-1.232,1.746e-03
741,1477.7,-1.212,1.876e-03
742,1479.7,-1.192,1.997e-03
743,1481.7,-1.172,2.115e-03
744,1483.7,-1.152,2.227e-03
745,1485.7,-1.132,2.335e-03
